Participante,Dialogo
Dra. Angélica Buendía Espinosa,Enseguida vamos a exponer cada una de las estrategias que hemos definido para cada objetivo prioritario tal como ustedes lo pueden leer en la lámina. Tenemos para el objetivo prioritario uno de ampliar la cobertura con equidad para hacer efectivo el derecho humano a la educación superior.
Dra. Angélica Buendía Espinosa,La primera estrategia es ampliar el acceso a la educación superior a las personas que concluyen la educación media superior igual tal como lo establece la ley general de educación superior.
Dra. Angélica Buendía Espinosa,Promover la permanencia y egreso oportuno de las y los estudiantes que ingresan a la educación superior de lo cual derivamos la importancia que tiene el análisis integral de las trayectorias de los y las estudiantes en la educación superior. Promover acciones afirmativas para garantizar el acceso y permanencia de las y los jóvenes en situación de rezago académico y o vulnerabilidad socioeconómica así como también otras características que hoy dan un sentido de diversidad mucho más amplio al estudiante y a la juventud que ingresa a la educación superior.
Dra. Angélica Buendía Espinosa,Consolidar el registro nacional de opciones de educación superior que es un trabajo que se ha venido haciendo también fuertemente desde la subsecretaría de educación superior como un instrumento que orienta el ingreso a la educación superior y la posibilidad de diversidad y consolidación de la misma en el sistema nacional e impulsar y consolidar el sistema nacional de becas para la educación superior en función de la atención a los estudiantes en condición de vulnerabilidad socioeconómica que además resultan una política compensatoria fundamental y lo han sido durante ya varias décadas en el sistema nacional.
Dra. Angélica Buendía Espinosa,"El objetivo prioritario dos que busca integrar el sistema nacional de educación superior mediante la coordinación y la articulación de sus actores, instituciones y procesos establece cuatro, perdón cinco estrategias básicas prioritarias que es actualizar las disposiciones jurídicas y normativas para fortalecer la integración del sistema en los términos que establece la ley general de educación superior. "
Dra. Angélica Buendía Espinosa,"Robustecer en el marco del CONACES los procesos de planeación participativa del sistema nacional de educación superior. Impulsar en el marco de las COEPES las acciones para fortalecer la planeación de los sistemas estatales de educación superior, con la función fundamental que tienen las COEPES precisamente para atender las diferentes entidades y regiones en el país."
Dra. Angélica Buendía Espinosa,"Conformar el espacio común de educación superior con la promoción de una internacionalización solidaria para facilitar la movilidad de las y los estudiantes y personal académico y ampliar las redes de colaboración entre las instituciones de educación superior nacionales y extranjeras que ha sido pues una práctica y una necesidad en todas las instituciones pero que requiere también se reconoce en el programa su fortalecimiento y operar y consolidar el sistema integrado de información de la educación superior que también ha sido una demanda constante como un instrumento de apoyo a los procesos de planeación y evaluación de la educación superior que contribuyen a su mejora permanente. La que sigue, por favor."
Dra. Angélica Buendía Espinosa,"El objetivo prioritario tres busca fomentar la formación de excelencia de las y los estudiantes mediante la innovación, la mejora continua integral de la educación superior, la revalorización del personal académico y el impulso de las ciencias, las humanidades y el desarrollo tecnológico. Se constituyen un objetivo fundamental porque busca impulsar en las IES la transformación de sus modelos educativos principalmente en el contexto que ya hemos señalado y que además dio cuenta la pandemia de la necesidad de esta eh revalorización y de esta reedición de los modelos educativos y de los procesos de enseñanza aprendizaje para la formación de excelencia de las y los estudiantes."
Dra. Angélica Buendía Espinosa,Impulsar también procesos de innovación educativa y transformación digital en las instituciones de educación superior. 
Dra. Angélica Buendía Espinosa,Operar el sistema de evaluación y acreditación de la educación superior que ha sumado una larga experiencia por más de 30 años mediante una estrategia progresiva y contextualizada en función también del trabajo que se está haciendo al respecto por parte de la subsecretaría.
Dra. Angélica Buendía Espinosa,Promover el fortalecimiento de las trayectorias y las carreras académicas en las instituciones de educación superior que han dado cuenta ya de que el personal académico tiene o se caracteriza por una amplia diversidad no solamente en términos del tiempo de dedicación que refiere el tiempo completo o el tiempo parcial sino también en términos de la atención disciplinaria y de la propia formación pedagógica que requiere el personal académico en las instituciones de educación superior.
Dra. Angélica Buendía Espinosa,"Impulsar el posgrado y la investigación científica, humanística y tecnológica en las instituciones para contribuir a garantizar el derecho de la población mexicana a disfrutar de los beneficios del desarrollo de la ciencia y la innovación tecnológica en función de la atención a los grandes problemas nacionales. E impulsar desde las instituciones de educación superior el derecho constitucional a la cultura física y la práctica deportiva así como también el acceso a la cultura y las artes de las y los estudiantes de la población mexicana en general. La que sigue, por favor."
Dra. Angélica Buendía Espinosa,"El objetivo prioritario también es fundamental en la lógica de la política educativa de educación superior que se está impulsando desde el gobierno y que tiene que ver con la vinculación, el compromiso o también llamada responsabilidad social de las instituciones de educación superior con perspectiva territorial e intercultural para contribuir al bienestar de nuestra población. En ese sentido se requiere fortalecer las acciones de vinculación de las IES con los sectores público, privado y social en coordinación con los tres órdenes de gobierno. Igualmente es necesario promover y apoyar el fortalecimiento del compromiso social de las IES con la solución de los retos sociales, económicos y culturales desde la perspectiva territorial que significa también reconocer la diversidad de los problemas y también la diversidad de crear propuestas para la solución de los mismos en diferentes perspectivas y diferentes acciones puntuales. "
Dra. Angélica Buendía Espinosa,Además se requiere impulsar la participación social en el desarrollo de la educación superior por lo tanto incorporar más la visión que se tiene de la misma desde los diferentes sectores ya señalados.
Dra. Angélica Buendía Espinosa,"Finalmente el objetivo prioritario cinco es también una demanda permanente o ha sido una demanda permanente de la educación superior y tiene que ver con una nueva política de financiamiento que garantice el cumplimiento de los fines de la educación superior, así como su obligatoriedad y gratuidad como está establecido en la ley."
Dra. Angélica Buendía Espinosa,"Para ello es necesario fortalecer la corresponsabilidad financiera de la Federación y de los gobiernos estatales para el cumplimiento progresivo de la obligatoriedad y gratuidad y el logro de la equidad y la suficiencia presupuestaria. Entendida la equidad por supuesto como el logro de aprendizaje centrado en el logro de los aprendizajes de los estudiantes, pero también en el cumplimiento de los distintos fines que tiene la educación superior y que están señalados en la misma ley."
Dra. Angélica Buendía Espinosa,"Avanzar en la equidad presupuestal entre las instituciones y subsistemas de educación superior, considerando el reconocimiento de su diversidad, así como de las funciones que desarrollan."
Dra. Angélica Buendía Espinosa,Impulsar programas y acciones para el saneamiento y la reestructuración financiera de las instituciones tal como también se ha venido trabajando desde la subsecretaría.
Dra. Angélica Buendía Espinosa,"Promover el mejoramiento de los instrumentos financieros de las funciones sustantivas de las instituciones, así como la diversificación de las fuentes de financiamiento necesarias para apoyar en el desarrollo de las propias instituciones."
Dra. Angélica Buendía Espinosa,Fortalecer la transparencia y eficiencia en el ejercicio del gasto y rendición de cuentas no solamente en el ámbito económico sino también en el ámbito académico.
Dra. Angélica Buendía Espinosa,En cuanto a las metas y parámetros del PRONES estamos exponiendo a ustedes cinco metas fundamentales con las cuales se asocian a las estrategias a los objetivos prioritarios y a las estrategias antes señaladas.
Dra. Angélica Buendía Espinosa,"Esto también es necesario aclarar que bueno como el programa responde a los requerimientos que nos hace la Secretaría de Hacienda, entonces bueno nosotros en ese sentido pues hemos establecido estas cinco metas que es lo que es necesario establecer allí."
Dra. Angélica Buendía Espinosa,"La meta uno que se relaciona con el objetivo uno y que se podrá medir la ampliación de la cobertura en función precisamente de la tasa bruta de cobertura en educación superior, que alcancemos para estos dos años para los que está pensado este programa en cuanto a la cobertura."
Dra. Angélica Buendía Espinosa,La meta del objetivo dos trata de apoyar en que las entidades federativas con comisiones estatales para la planeación de la educación superior o instancias equivalentes queden integradas y se garantice su funcionamiento en función de la necesaria planeación de la educación superior por cada entidad federativa lo que considera los diferentes tipos institucionales y los diferentes programas educativos que se imparten en las entidades.
Dra. Angélica Buendía Espinosa,La meta del objetivo tres se mediría en función del porcentaje de instituciones públicas con programas de autoevaluación y de mejora continua tal como establece también en el artículo 60 la Ley General de Educación Superior.
Dra. Angélica Buendía Espinosa,"La meta del objetivo cuatro se mediría a través del porcentaje de instituciones con proyectos de vinculación funcionando y operando con los sectores público, privado y social y que atienden los grandes problemas nacionales."
Dra. Angélica Buendía Espinosa,Y la meta del objetivo cinco eh pues se mide a través del porcentaje del gasto público de educación superior con respecto al producto interno bruto. La que sigue por favor.
Dra. Angélica Buendía Espinosa,"Finalmente, cuál es la ruta de seguimiento. Primero remitir el documento del PRONES a todas y todos los integrantes del CONACES para su revisión y propuestas. El trabajo que se haga en este análisis y revisión por parte de las y los integrantes es fundamental para la comisión que ha estado trabajando en este documento."
Dra. Angélica Buendía Espinosa,Someter el borrador a consideración esta misma propuesta del programa de las COEPES que también como ustedes ven tienen una función fundamental en la planeación y en el logro de los objetivos de la educación superior.
Dra. Angélica Buendía Espinosa,"Elaborar la versión final y someterla al dictamen de la Secretaría de Hacienda, definir los mecanismos e instrumentos para su implementación e iniciar la elaboración del segundo documento que es la orientación de más largo plazo, de más largo aliento que será la prospectiva de la educación superior en México para el periodo 2024-2040."
Dra. Angélica Buendía Espinosa,Agradecemos mucho su atención y dejamos a consideración el trabajo de la comisión.
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Muchas gracias doctora por el trabajo tan espléndido y tan completo de de esta comisión para elaborar la propuesta del programa nacional de educación superior. Yo quiero reconocer el trabajo de la comisión de la doctora Buendía y particularmente de Héctor Ramírez del Raso, de Sandra Báez y de José Aguirre que además de estar muy pendientes de el CONACES participaron de manera muy activa en la propuesta de este programa nacional de educación superior."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES",Abro el micrófono por si alguien tiene algún comentario.
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES",Don Enrique del Val de la UNAM por favor.
"Enrique de Val, de la UNAM","Sí, buenas tardes. Bueno, en primer lugar, sí quiero felicitar a los que elaboraron el programa. "
"Enrique de Val, de la UNAM","Pero sí quisiera, de alguna forma, que este programa, a juicio de nosotros y de muchos, dependa de una sola cosa: que logremos un incremento en el presupuesto para la educación superior."
"Enrique de Val, de la UNAM","Es decir, y yo creo que habría que hacer de alguna forma alguna labor de apoyo a la lucha que ha dado la secretaría y fundamentalmente la subsecretaría de educación superior encabezada por Luciano Concheiro para obtener mayores recursos, pero en términos reales ya solo queda un año, porque el presupuesto para el 23 ya se dio y no es un presupuesto que nos tenga contentos a todos."
"Enrique de Val, de la UNAM","Entonces, ya solo nos queda un presupuesto, el del año 24. De alguna forma deberíamos lograr que, por lo menos en el último año de este gobierno, hubiera un presupuesto creciente para la educación superior que pudiéramos echar a andar varias de las cosas que están bien planteadas en este programa."
"Enrique de Val, de la UNAM","El programa es muy bueno, pero depende mucho de los recursos que podamos obtener. Entonces, sí, de alguna forma nosotros queremos ver de qué manera podemos incidir, sobre todo en la secretaría de hacienda para que tome en consideración las necesidades de la educación superior y lo que plantea el programa."
"Enrique de Val, de la UNAM","Eso es lo que yo quisiera, gracias."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Pase el micrófono, por favor, y preséntese si es tan amable."
"Juan Carlos Moreno Ceceña, director de educación del Colegio de Posgraduados","Buen día a todos, soy Juan Carlos Moreno Ceceña, director de educación del Colegio de Posgraduados."
"Juan Carlos Moreno Ceceña, director de educación del Colegio de Posgraduados","Me uno a la felicitación por esta propuesta; es una propuesta muy integral que aborda diferentes aspectos, pero sí se reduce en las metas."
"Juan Carlos Moreno Ceceña, director de educación del Colegio de Posgraduados","Creo que estas metas, y entiendo que van alineadas a lo que pide la secretaría de hacienda y crédito público, son un objetivo, una meta; pero deja atrás todo este gran trabajo, o al menos este trabajo integral que rescata diferentes aspectos que hoy día se vienen impulsando, como la participación social, la interculturalidad, la pertinencia en los programas de estudio y varios puntos que se tocan."
"Juan Carlos Moreno Ceceña, director de educación del Colegio de Posgraduados","Algo que también quisiera, no sé si es posible proyectar la cuarta diapositiva, se confunde mucho el término responsabilidad social y compromiso social y es algo que se enumera mucho y y que y es plausible que que esté presente el enfoque de desarrollo social y participación social, pero creo que el término más correcto que deberíamos de utilizar es retribución social, que es un término que hoy día el Consejo Nacional de Ciencia y Tecnología en sus programas de posgrado es algo que está trayendo mucho a esta política de educación y el término que utiliza es la retribución social."
"Juan Carlos Moreno Ceceña, director de educación del Colegio de Posgraduados","Es cuanto, gracias. "
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Gracias, le solicitamos que haga la propuesta por escrito. Tiene la palabra la directora general de FLACSO a quien saludo, la doctora Gloria del Castillo, muchas gracias por su presencia, doctora."
"Dra. Gloria del Castillo, directora general de FLACSO","Buenos días a a todas y y todos, muchas gracias por darme la palabra. Yo me quiero sumar a la a las felicitaciones y al reconocimiento del trabajo que ha hecho esta comisión, yo creo que hay que reconocerle varias cosas, ¿no? "
"Dra. Gloria del Castillo, directora general de FLACSO",Primero es un trabajo muy bien estructurado en un tiempo muy corto de trabajo y la elaboración de este de este programa ha tenido varios desafíos.
"Dra. Gloria del Castillo, directora general de FLACSO","No solamente es un instrumento técnico, ¿no? de políticas, de establecer objetivos como en las en la lógica tradicional de un programa de esta naturaleza, sino que ha tenido el reto fundamental de recuperar la lógica de los cambios del actual gobierno y no es en ese sentido no es menor."
"Dra. Gloria del Castillo, directora general de FLACSO","Lo que estamos viviendo en México son cambios de distinta naturaleza, hay un cambio eh político, hay un cambio en la manera de hacer política y estos cambios han impulsado de manera natural digamos sí hay una relación muy importante entre el cambio político y las nuevas maneras de tomar decisiones y creo que eso lo ha logrado muy bien este programa. "
"Dra. Gloria del Castillo, directora general de FLACSO","No solamente eso ha recuperado, digamos, en estos ejes —bueno, yo les digo ejes, pero son objetivos estratégicos— ha recuperado, digamos, los criterios, los nuevos criterios con los que se están tomando decisiones, y es por eso, ¿no?, que en este programa hay un conjunto de valores, valores políticos y valores de política a los que están —que están— en la Ley General de Educación, que creo que en esta propuesta, en este gran trabajo del programa han quedado de alguna manera, no quisiera decir reducidos, pero sí quedaron mucho más enumerados, son cinco, seis, aquí los traigo apuntados, pero bueno, son los de inclusión, equidad, etcetera. "
"Dra. Gloria del Castillo, directora general de FLACSO","Creo que eso es un trabajo muy bien logrado y que está muy bien también logrado con estos temas de vinculación social, no sé si le vamos a llamar redistribución, yo a mí me parece que un término fundamental es la corresponsabilidad pública, pues todas las instituciones de educación superior. Nuestros estudiantes reciben apoyos, financiamientos públicos, y lo que estamos viendo seguramente en distintas instituciones de las cuales somos rectores o directoras es que sí se requiere una corresponsabilidad, una respuesta de solidaridad, de corresponsabilidad. "
"Dra. Gloria del Castillo, directora general de FLACSO","No son agradecimientos, sino es corresponsabilidad a procesos de cambio muy complejos, y sí se requiere esta corresponsabilidad porque hay un problema de financiamiento muy, digo es un problema muy importante en todas nuestras instituciones y bueno estas son las condiciones en las que hoy estamos. Eso no quiere decir que no dejemos de construir esta política, este financiamiento público, sin él efectivamente no va a ser posible hacer muchas cosas"
"Dra. Gloria del Castillo, directora general de FLACSO","Pero me parece que muchos cambios cualitativos sí los podemos hacer, y los estamos hacienda en las instituciones de educación superior."
"Dra. Gloria del Castillo, directora general de FLACSO","Yo solamente quisiera llamar la atención, a lo mejor no he leído lo suficiente el programa, debo reconocerlo, no lo veo en esta en esta presentación, que es el tema de la salud mental en las instituciones de educación superior."
"Dra. Gloria del Castillo, directora general de FLACSO","No es un tema que nos corresponda directamente, lo hemos hablado entre distintas colegas; el regreso a la presencialidad pues nos hemos topado, digamos, con esa circunstancia entre los estudiantes. Entonces, sí es un tema que debemos atender las instituciones de educación superior, pero ¿cómo lo tenemos que attender? Nosotros no somos especialistas, no somos psicólogos, no somos psiquiatras, pero creo que es un tema, no sé si debería de quedar en este programa, pero a lo mejor debería de quedar en la agenda de CONACES. Muchas gracias."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES",Muchas gracias. Han solicitado varias personas la palabra. Yo les voy a pedir que sean breves en sus intervenciones.
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","El Dr. Romualdo López Zarate de la UAM, posteriormente Guadalupe Olivier, presidenta del Consejo Mexicano de Investigación Educativa, y también un representante de la UAP y el rector de la UAS de Sinaloa y también la rectora de la Universidad Pedagógica Nacional."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES",Romualdo López Zarate tiene la palabra.
Dr. Romualdo López Zarate de la UAM,"Sí, quiero hacer mención que la tasa de cobertura se reduce del 50% al 48.3%."
Dr. Romualdo López Zarate de la UAM,"A mí me parece que uno de los factores fundamentales para esta reducción en la tasa de cobertura es la falta del presupuesto asignado por la Secretaría de Hacienda y Crédito Público a las instituciones de educación superior, no por falta de capacidad e interés de estas, sino por la insensibilidad de la secretaría para asignar los recursos que están establecidos en la Ley General de Educación Superior, me parece que esto debiera mencionarse en el programa. Muchas gracias."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Muchas gracias, doctor. La palabra se la cedemos a Guadalupe Olivier, presidenta del Consejo Mexicano de Investigación Educativa. Adelante, por favor."
"Guadalupe Olivier, presidenta del Consejo Mexicano de Investigación Educativa.","Muy buenos días a todas y todos. Bueno, mi participación parte de las reacciones frente a las participaciones y lo que se ha presentado acá, ciertamente creo que debemos de revisar con mayor puntualidad el documento extenso. Y hay una fase que me parece muy importante que es esta interlocución en la cual desde otras instituciones, desde la diversidad del propio sistema podamos plantear algunos asuntos."
"Guadalupe Olivier, presidenta del Consejo Mexicano de Investigación Educativa.","Me parece que mucho se ha centrado en este momento, desde luego en el financiamiento, me parece que es un elemento clave, desde luego. Yo rescataría de la presentación de lo que aquí está, un elemento que que me llama la atención y que me parece que es fundamental y es mayor presupuesto sí, pero un mayor presupuesto también con una equidad dentro de la distribución de las instituciones."
"Guadalupe Olivier, presidenta del Consejo Mexicano de Investigación Educativa.","Me parece que un componente fundamental de esta diversidad ha sido también no parte solamente de los objetivos diferenciales de las instituciones, sino también de los apoyos que se han sumado y que han profundizado las desigualdades también dentro de las instituciones y esto a la larga promueve que no se puedan atender los objetivos de la misma manera. Entonces me parece que allí hay un elemento muy sensible que hay que visualizar y diagnosticar con mayor profundidad, cuáles son las necesidades de cada institución frente a esta diversidad de distribución de recursos, por supuesto."
"Guadalupe Olivier, presidenta del Consejo Mexicano de Investigación Educativa.",Y eso tiene que ver centralmente también con la diversidad de figuras jurídicas que internamente tienen estas instituciones para poder atraer recursos y también para poder eh distribuirlos de manera interna.
"Guadalupe Olivier, presidenta del Consejo Mexicano de Investigación Educativa.","Otra situación que me llama la atención, efectivamente es el tema de la responsabilidad social, se ha utilizado de diferentes formas en los proyectos diversos desde el Conacyt también. A mí me parece que la retribución social no excluye a los demás, a la responsabilidad, a la coparticipación, me parece que forman parte de un mismo conjunto conceptual."
"Guadalupe Olivier, presidenta del Consejo Mexicano de Investigación Educativa.","Si no hay responsabilidad social, entonces no se puede dar una retribución. Esto lo conecto porque insisto, si bien nos hemos enfocado en este momento en el tema del financiamiento, me parece que esto de suyo no resolvería si no avanzamos también en el entendimiento dentro de las instituciones, dentro de los grupos colegiados, dentro de los académicos que estamos transitando hacia una nueva fase, me parece, del sistema de educación superior. Requiere de nuevas situaciones, nuevas contextualizaciones están frente a nosotros, donde la propia formación profesional y de posgrado requiere de nuevos componentes. "
"Guadalupe Olivier, presidenta del Consejo Mexicano de Investigación Educativa.","Entonces, si bien es el financiamiento, también requiere pensar a las instituciones de manera distinta frente a esa esa distribución financiera. Muchas gracias."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Muchas gracias. El doctor, rector de la Autónoma de Sinaloa, Dr. Jesús Madueña tiene la palabra."
"Dr. Jesús Madueña, rector de la Universidad Autónoma de Sinaloa","Muchas gracias, con su venia. Señor Luciano Conchairo, muchas gracias, doctor, por invitarnos, gracias Jaime."
"Dr. Jesús Madueña, rector de la Universidad Autónoma de Sinaloa","Hacer eco en el tema y lo comentaba el representante de la UNAM y un compañero que acaba de participar, que es el tema de la Secretaría de Hacienda. "
"Dr. Jesús Madueña, rector de la Universidad Autónoma de Sinaloa","Creo que no es menor, aunque a veces nuestros, o sea los rectores que estamos al frente de instituciones públicas, pues lo hemos hemos comentado de manera reiterada, el tema de los presupuestos, el tema de algunos recursos que antes existían en bolsas extraordinarias y que hoy han desaparecido y que eso ha dado al traste en muchas en en muchos temas en las universidades públicas."
"Dr. Jesús Madueña, rector de la Universidad Autónoma de Sinaloa","Si no acompaña Hacienda, yo felicito porque fue es una extraordinaria propuesta la que se acaba de presentar, pero si la Secretaría de Hacienda no acompaña este tipo de proyectos, vamos a quedar igual. Hemos visto el gran esfuerzo que ha hecho el doctor Luciano Conchairo para apoyar a las universidades públicas, sin embargo, no hay eco en la Secretaría de Hacienda."
"Dr. Jesús Madueña, rector de la Universidad Autónoma de Sinaloa","El tema del crecimiento de la matrícula lo hemos vivido de manera personal en la Universidad Autónoma de Sinaloa, donde hemos crecido en matrícula, pero tenemos el problema de la falta de infraestructura y eso a veces limita el que sigamos haciendo el esfuerzo porque no tenemos esa retribución. Ustedes saben que lo que tiene que ver con el FAM ha ido disminuyendo de manera drástica el apoyo a las universidades públicas y esto ha dado el traste pues en el crecimiento en aulas y todo lo que se requiere en laboratorios."
"Dr. Jesús Madueña, rector de la Universidad Autónoma de Sinaloa",Además de que también ha desaparecido el programa que ha cambiado de nombre en los últimos años y que ahora ha desaparecido como lo es el el PEFEX que tiene que ver con el apoyo para el equipamiento que también hemos tenido esa falta.
"Dr. Jesús Madueña, rector de la Universidad Autónoma de Sinaloa","Y lo que tiene que ver con el convenio de apoyo financiero que yo lo he comentado y que en la reunión de ANUIES en en San Luis Potosí se tocó Jaime en el tema de la queja de muchos rectores de el tema de la auditoría superior de la federación ¿por qué? Porque ellos siempre van y te evalúan el el gasto en lo que tiene que ver con lo que viene etiquetado en el convenio de apoyo financiero y ahí nos limitan a las universidades a poder utilizar algo de recursos para el funcionamiento de la universidad, o sea, tú no puedes comprar ni siquiera una computadora para un centro de cómputo o para un equipo de laboratorio porque está el tema ahí acotado en el convenio de apoyos financieros y a veces tenemos que regresar recursos a la federación porque cuando te va la auditoría y te dice es que no debiste de haberlo gastado en esto, pero a veces es casi imposible que podamos funcionar si no se flexibiliza."
"Dr. Jesús Madueña, rector de la Universidad Autónoma de Sinaloa","Yo sí quiero felicitar al doctor Concheiro porque que sí hace un gran esfuerzo en apoyar a las universidades, sin embargo, necesitamos que la Secretaría de Hacienda se haga conciencia, no es un tema menor, el tema del financiamiento a las universidades públicas, sobre todo en lo que tiene que ver pues con temas de infraestructura y temas de equipamiento para poder sacar adelante este proyecto tan interesante que se acaba de presentar el día de hoy aquí. Muchas gracias. "
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Gracias rector, cedo la palabra a la rectora de la Universidad Pedagógica Nacional y presidenta del CRAM, doctora Torres, adelante. "
"Dra. Rosa María Torres Hernández, rectora de la Universidad Pedagógica Nacional","Sí, bueno, evidentemente sumarme a las felicitaciones, no tengo ningún desacuerdo con respecto a eso, evidentemente lo del financiamiento, pero quisiera poner el acento en una situación."
"Dra. Rosa María Torres Hernández, rectora de la Universidad Pedagógica Nacional","Cuando se menciona todo el asunto de los objetivos y las metas, se plantea y las líneas de acción, se plantea la la territorialidad y la interculturalidad."
"Dra. Rosa María Torres Hernández, rectora de la Universidad Pedagógica Nacional","Creo que debe agregarse la igualdad sustantiva. La igualdad sustantiva es muy importante porque está en la ley, además, en la Ley General de Educación y está establecida también en la Ley General de Educación Superior."
"Dra. Rosa María Torres Hernández, rectora de la Universidad Pedagógica Nacional","Porque es el goce del ejercicio de los derechos humanos y las libertades fundamentales. Entonces creo que eso tiene que agregarse para que sea claro por todo este asunto de la equidad, por todo este asunto de los derechos humanos al interior de las propias universidades. Muchísimas gracias."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES ","Muchas gracias. Cedo la palabra al representante de la BUAP, Benemérita Universidad Autónoma de Puebla, adelante, por favor. Perdón, perdón, a ver si pueden poner el micrófono."
Representante de la Benemérita Universidad Autónoma de Puebla,"Si los objetivos son ambiciosos y factibles, pero están pensados para el 2030. Creo que sería preciso y necesario indicar en el documento hasta dónde podemos avanzar en las diferentes metas y objetivos hacia 2024, tanto en materia financiera como en los demás objetivos, como gratuidad, cobertura, equidad, acreditación; ¿dónde piensa el actual gobierno llegar en las diferentes metas para 2024?"
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES ",Muchas gracias. Cedemos la palabra al Doctor Miguel Ángel Tamayo también.
Dr. Miguel Ángel Tamayo,"Buenos días. Igual, en el mismo tenor que la rectora de la pedagógica nacional, es un tema de carácter puntual. Está referido a lo que se señala en el objetivo tres del programa y que cruza esas estrategias que también se mencionan allí, que tienen que ver con la construcción del espacio común para la educación superior y el tema de la calidad y pertinencia. "
Dr. Miguel Ángel Tamayo,"Me atrevo a sugerir, si no está detallado o contemplado en el programa, dos temas puntuales, como repito, pero vamos, se distinguen como cosa específica, como tema específico en la ley general."
Dr. Miguel Ángel Tamayo,"Uno de ellos es el marco nacional de cualificaciones, es el instrumento idóneo para construir ese espacio que se está mencionando."
Dr. Miguel Ángel Tamayo,Y el otro es el sistema nacional de información de la educación superior.
Dr. Miguel Ángel Tamayo,Pues nada más. 
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES ","Muchas gracias, doctor. Cedo la palabra al subsecretario Luciano Concheiro."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Sin ánimo de contestar, porque creo que es un documento que precisamente tiene esa virtud de irse construyendo, ya verán ustedes la propuesta que tenemos de cómo votarlo, votarlo en lo general, tener ese marco, recibir las propuestas específicas y puntuales, sí, y construir precisamente cuando hablamos y se hace la distinción abierta entre las proyecciones, entre programar y hacer construir escenarios prospectivos."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Hay hay un matiz fundamental en este tipo de instrumento. O sea, cómo hacemos para verlo en su conjunto, cómo hacemos para construir como fue planteado aquí una visión y una lógica general, como acaba de ser enunciado por parte de Gloria y esa lógica general refiere a la construcción de una política pública y aquí hay una serie de elementos involucrados, un detrás que es fundamental que lo recuperemos."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Primero nos separamos de la idea de la separación de público y privado. Esa la hemos abandonado por la comprensión de que lo público es esa responsabilidad social, ese planteamiento digamos clave de corresponsabilidad que nos permite efectivamente entender lo público como una construcción desde los sujetos mismos actuantes y no nada más los que ejecutan o a los que le retribuyen a la Sociedad."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior",Y yo creo que efectivamente hay que incorporar el concepto de retribución también porque es una de nuestros elementos claves la retribución pero entonces este giro fundamental para si 2030 pero en corto necesitamos y es el formato perdonen que nos acaba este ciñendo  para poderlo presenter ante hacienda tiene que ser objetivo meta etcétera con numerito con un espacio para poder decir las cosas en síntesis para que tenga un carácter formal y por tanto legal que nos obliga a la digamos al conjunto que componemos la educación superior en México.
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Nada más tocando entonces en esa perspectiva deberíamos contemplarlo así tener un instrumento que nos permita actuar desde lo público pero no entendido lo público como gubernamental, sino lo público entendido como una acción de estado de la cual somos parte y somos parte gracias a ser sociedad y a la vez tener una corresponsabilidad en términos de un ente público, de una función pública y por tanto estar incorporados ya sin la vieja distinción entre después de la ley general y la aceptación de los organismos particulares en que tienen una corresponsabilidad para con el país para con los jóvenes y las jóvenes y entonces en ese sentido tenemos un trabajo distinto. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Con respecto al financiamiento, toda la razón del mundo, necesitamos un mayor financiamiento, hay que ubicarse en el contexto nacional y mundial, en las condiciones económicas en las cuales nos encontramos y eso no quiere decir que no haya opciones dentro del financiamiento. Claro que las hay, claro que tenemos que trabajar juntos y yo agradezco que existan los no solamente los matices, sino en el momento en que la subsecretaría como parte del ejecutivo ya no puede seguir luchando por otro presupuesto, lo ha hecho ANUIES, y aquí no es que haya ningún problema ni contradicción abierta, hay funciones distintas, hay posibilidades distintas, pero yo, antes que nada, admito que tenemos que empujar fuertemente sobre ese último presupuesto, no porque nos vaya a salvar un presupuesto, sino porque marcará una tendencia que para nosotros es fundamental hacia Adelante. "
