Participante,Dialogo
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Entonces, este planteamiento y a todo lo que significaría uno más general que es el de la relocalización de las industrias, acaba siendo un punto central para todas y todos nosotros. ¿Por dónde van? ¿Cuáles son eh los lugares donde se van a verificar estos grandes cambios? Tenemos el noreste del país, como particularmente dinámico, pero ninguna otra región del país hoy día gracias a esta impresionante comunicación va a tener una modificación."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Es en esta perspectiva que entonces adquieren nuestras instancias coordinadoras un sentido radicalmente distinto. Desde el propio CONACES, de esta instancia, pasando por los COEPES o sus equivalentes, el ESCOPES, o sea, estos espacios para la coordinación de la educación superior."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Esto es toda aquella visión que teníamos de la vinculación, de la consulta, participación social, de la incorporación de los proyectos y seguimos sin lograr comunicar y lo digo con todo el cariño del mundo, la visión que hay de combinar una, digamos, desde el CONACES, una lectura estratégica general, desde el programa nacional para la educación superior con los programas que vienen de abajo de los COEPES. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","La confluencia desde los COEPES que recoge los requerimientos específicos de cada entidad federativa, pero los ESCOPES que van más allá por regiones o que también por subregiones de las entidades nos dan una dinámica en términos de la visión de la planeación radicalmente distinta. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","La simple incorporación de la espacialidad vista como territorios, cuando hemos venido insistiendo en el concepto territorio, significa una modificación de la visión de la planeación. La planeación deja de ser lineal, deja de ser simple proyección hacia el futuro de lo que hoy contienen los distintos elementos y se convierte en necesariamente en un ejercicio cada vez más complejo de lo que sería contener prospectivas, esto es escenarios de futuro para modificar la realidad en el sentido que nosotros nos queremos. No solamente dejarnos arrastrar por el tiempo, no solamente proyectarnos y eso. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Entonces el ejercicio doble de lo estratégico con la búsqueda y el ensamble con lo que hemos venido trabajando en los COEPES, esto es acompañar los proyectos de desarrollo estatal. No importa qué visión existe en cada una de nuestras entidades, la educación tiene una función de estado, la educación superior, una proyección en el propio estado. Es lo que les quiero decir, o sea, somos parte, somos sociedad, pero somos estado y entonces ahí tendremos distintos elementos. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","La visión del PRONACES, entonces, que es esta visión general ya está esperando su publicación en el diario oficial que trae una lista larga de documentos a publicarse y entonces ahí estamos a la espera ya de la misma. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Me gustaría nada más comentar las tareas que tuvimos en la pandemia. Yo no me cansaré de agradecer la participación durante la pandemia, pero es cuando se manifestó parte de nuestro carácter como educación superior en términos de nuestra función de estado. Entonces es un agradecimiento, pero también representa una visión donde lo ambiental y la salud no pueden salirse más de nuestras instituciones y de nuestra proyección. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Por cierto, en esto del nearshoreing y del tema de la relocalización, una de las condiciones es la sostenibilidad, entonces denle la vuelta que quieran. No hay inversión, sino hay un planteamiento de sostenibilidad que acompañe los proyectos."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Finalmente yo quisiera plantear aquí precisamente los datos que nos permitirían modificar eh probablemente el mercado laboral y fíjese en lo que estoy diciendo. Nosotros malamente nos han convencido de que vamos a la saga del mercado laboral. Disculpen, el mercado laboral va a la saga de la educación superior."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Si el habernos convencido de lo contrario, solo está ligado a los malos salarios, a repetir malamente un ciclo, que ahora sí que nos agarren a los que creen y a los que no creen persignados, porque ese nuevo ciclo, o sea esa segunda ola de digamos, ensamble de maquilación, esa es la definición central de la violencia, en particular de la de género, pero es la que hablaría de un crecimiento que no deberíamos querer más. Con todo el respeto a los estados donde se desarrolló y eso no deberíamos querer más."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior",Entonces hay que construir un mercado laboral junto con los inversionistas con todos los requerimientos fundamentales en términos de la sostenibilidad y de la salud humana para poder apoyar este crecimiento.
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","La inversión extranjera que recoge la Secretaría de Economía en este primer semestre de 2023 es del orden de 29,041 millones de dólares, de la inversión extranjera directa. Estamos hablando de esa dimensión y era el arranque de todo este planteamiento y creo que va a ser fundamental. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","¿Dónde se ubican esas inversiones? Por el orden de inversión más allá de la prensa es Ciudad de México, Nuevo León, Baja California, Jalisco, Estado de México, Aguascalientes, San Luis Potosí, Coahuila, Chihuahua, Puebla. Igualmente se han anunciado nuevas inversiones además en estas entidades que incorporan a los estados de Coahuila, Tamaulipas, Durango, Querétaro y Guanajuato. O sea, estamos hablando no de las pequeñas inversiones o de las promesas, pero sí ya de decisiones fundamentales donde la expectativa es de 120.000 empleos, de los cuales el 65% son cualificados y altamente cualificados."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Entonces, en este sentido, en áreas como transporte, electromovilidad, semiconductores, metales, agroindustrias, industria de las bebidas y el tabaco, la industria química, la industria alimentaria, aparatos eléctricos, equipo de cómputo, amplían la lista que teníamos originalmente, dirigida solo a las más dinámicas, porque resulta que hay un impacto sobre todo este conjunto."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Perdónenme por hablar desde la vulgaridad de la realidad, pero esa es la que nos está y nos va a impactar. Igual están los proyectos como el Tren Maya y ya me he referido al interoceánico."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Yo quisiera que estas tareas que vamos a enfrentar tengan el espacio suficiente, no solamente para ser asimiladas, sino realmente para construir una estrategia general de doble vía, para la educación superior. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","En esta visión es fundamental nuestro sistema de evaluación y acreditación, porque es el que va a regular la forma en la cual entendemos nuestra reproducción y reproducción ampliada, precisamente entre nosotros, así como el gran tema del espacio común."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Y cuál es nuestra falla y me la señalaba Ofelia hace un rato y me disculpa la infidelidad de contarlo aquí al conjunto, es sigue siendo como estamos incorporando la investigación en educación superior. No solamente es el problema de las becas ahorita y de otra serie de elementos que son obvios, en los ajustes necesarios de cómo debemos integrar la educación superior con el Consejo Nacional de Humanidades, Ciencia, Tecnología e Innovación, sino también cómo nosotros hacia nuestro interior, volvemos a trabajar nuestra famosa tríada y hoy le damos si estas son las tareas del momento un nuevo sentido a la investigación científica de forma tal que podamos enfrentar las necesidades económicas, sociales y culturales de nuestro país."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Disculpen, pero como no estuvo la secretaria tuve que tomar un poco porque ella me lo encargó además le dije no, pues está difícil, pero pues tomé ahí unos minutos más de del tiempo que le que le tocaba a ella y de la exposición más amplia y consolidada que seguramente hubiera logrado."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Muchísimas gracias, gracias Luis Armando. "
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES","Al contrario, querido Luciano, yo creo que la riqueza de estos espacios tiene que ver precisamente con esta posibilidad de tener un diálogo directo poder hablar las cosas aquí de frente como lo has hecho."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES","Seguramente has suscitado ganas de intervenir, preguntas, etcétera, pero les pediría que pudiéramos darle la palabra al doctor eh Gustavo Cruz para que concluya el punto y después de eso abrimos un espacio para que puedan intervenir quienes así lo deseen."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES","Entonces, sin más, por favor estimado Gustavo, tienes la palabra. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Gracias. Muy buen día para todas y para todos. Con su permiso, señor secretario, el subsecretario y, como lo ha explicado magistralmente el doctor Luciano Concheiro, ha dado este marco que me permite introducir, hacer un balance con esta presentación que se ha trabajado, ya lo explicaban también al inicio, se ha trabajado de manera muy estrecha, conjunta y coordinada entre la subsecretaría de Educación Superior y la propia ANUIES. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Vamos a mostrar la estructura de la presentación, es cómo vamos hasta el día de hoy a hacer un balance, un corte de caja, cómo nos encontramos y qué es lo que vemos a futuro, cuál es la prospectiva. En mucho el señor subsecretario ha adelantado algunos puntos que me van a permitir ser mucho más ejecutivo en la presentación y sobre todo aportar algunos datos que permitan abonar a la reflexión de esta mesa."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Contamos con la LGES y evidentemente las políticas que de ella emanan, es decir tenemos este marco normativo jurídico que constituye realmente el gran activo, este gran proyecto de transformación de la educación superior en nuestro país, ¿Para qué? Para garantizar el efectivo derecho humano a la educación superior, también para definir los fines y criterios de las políticas públicas en este propio ámbito educativo, en este tipo de educación. Y también para establecer las bases para una nueva gubernamentalidad, como lo ha explicado en otras ocasiones el subcsecretario. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Y también establecer las nuevas corresponsabilidades entre la federación, las entidades, los estados y los municipios para promover también una vinculación muy efectiva y promover la participación de todos los sectores de nuestra sociedad. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Aunado a ello, también contribuye a precisar los mecanismos y políticas para consolidar un sistema de educación superior y cultura basado en la mejora continua y eso tendrá que ver sobre todo para lo que comentaba el doctor Luciano Concheiro en lo que tiene que ver con la evaluación y acreditación de los programas educativos. Asimismo, para establecer las bases para construir un nuevo modelo de financiamiento. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Este es todo un punto y sobre todo si lo vinculamos a lo que nos ha explicado de manera muy clara, muy sencilla eh el doctor Luciano y que tiene que ver con las proyecciones de crecimiento demográfico, sobre todo en la estructura de edades entre los 18 y 22 22 años. Y asimismo el compromiso de las instituciones de educación superior con el desarrollo sostenible y sobre todo para garantizar el bienestar de nuestra población. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Bien, eh los proyectos que han sido claves para la transformación de la educación superior hasta este momento y aquí estamos honrando el primer punto que es en su momento se hizo la instalación pero ahora se opera el Consejo Nacional para la coordinación de la educación superior."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Posteriormente se dio pauta para la reinstalación de las comisiones estatales de la planeación de la educación superior, los COEPES, y la creación también de las COEPES."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Se pasó a la elaboración del programa nacional de educación y de los programas estatales que aquí en unas presentaciones más me voy a permitir hacer un atento llamado a todas las entidades o aquellas entidades federativas que, o las autoridades educativas estatales, que hay mucho trabajo por hacer, hay áreas de oportunidad y en algunas diapositivas más me permitiré precisar para este respetuoso llamado de su colaboración para, pues, concluir con este proceso."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.",Posteriormente tenemos la elaboración del programa de ampliación de la oferta de la educación superior y así pasamos al desarrollo e implementación del sistema de evaluación y acreditación de la educación superior. Pasando también por la puesta en marcha del Registro Nacional de Opciones de la Educación Superior y del desarrollo del sistema integrado de información de la educación superior.
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Este punto reviste singular importancia en las entidades federativas y ustedes espero que quede muy claro al final con una gráfica que vamos a cerrar este este proceso de reflexión en donde la participación, la utilización de los datos duros como lo es la población en nuestro segmento de objetivo, pues nos brindan grandes eh trabajos pero también grandes retos."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Y por último, pues el diseño del espacio común de la educación superior, el ECOES que en este momento y todas y todos ustedes saben nos encontramos trabajando en este punto de manera muy activa la semana pasada, el pasado viernes, hace ocho días eh se realizó un trabajo del grupo técnico eh que está analizando, revisando todo este marco normativo que será muy importante para su operación."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","La mayor fortaleza, la cualidad que vemos que nosotros creemos que ha tenido este proceso es un proyecto participativo. Sin la participación, sin la actuación de todas las instituciones, de las autoridades educativas estatales, de FIMPES, de ANUIES, del propio marcado con y la conducción de la propia Secretaría de Educación Pública federal, pues ha permitido un ejercicio deliberativo que nos obliga a llevar a cabo y tener afortunadamente estos resultados que al día de hoy podemos ver en pantalla. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Voy a pasar a definir a recordar dentro del programa nacional de educación superior 2023-2024, voy a hacer una conjunción de dos diapositivas, esta y la siguiente en donde voy a describir los objetivos y las metas que se establecieron en cada uno de ellos."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Algunos resultaron ser muy ambiciosos, pero por variables evidentemente o condiciones exógenas, pues como es el crecimiento de la población no nos van a permitir seguramente de cubrir las expectativas, cumplir con las metas. Sin embargo, el papel de las autoridades educativas estatales, pues cumple un papel fundamental. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","El objetivo número uno de ampliar la cobertura con equidad, ya lo comentaba el subsecretario con inclusión e interculturalidad para hacer efectivo el derecho humano a la educación superior. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Segundo, impulsar la integración del sistema nacional de educación superior mediante la coordinación de sus propios actores, bajo normas, instituciones y también procesos."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","El objetivo número tres, fomentar la formación de excelencia en las y los estudiantes mediante la innovación, la mejora continua integral de la educación superior, la dignificación del personal académico, la práctica del deporte y el impulso de las ciencias, las humanidades y el desarrollo tecnológico, es decir, lo que tiene que ver con la formación integral de nuestras y nuestros estudiantes."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","El objetivo número cuatro sería impulsar el compromiso social de las instituciones de educación superior, desde la perspectiva de la vinculación con perspectiva territorial, atendiendo las propias vocaciones regionales para contribuir al bienestar de la población y al desarrollo sostenible del país."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","El objetivo número cinco, promover una nueva política de financiamiento que garantice el cumplimiento de los fines de la educación superior, así como la obligatoriedad y gratuidad."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","La gran virtud, pues aquí tenemos una, realmente una ruta de acción de largo aliento que nos ayuda a sentar las bases de acción para los próximos años o los próximos ejercicios fiscales dependiendo de la perspectiva donde nos ubiquemos, pero nos va a ayudar a contribuir a definirlas."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Bueno, ¿cuáles son las metas? Ya no voy a repetir, si ustedes me lo permiten, ahí los tienen de cualquier manera los objetivos, me voy a ir a las metas, se establecieron las metas en el caso del objetivo número uno, la meta del 48.3 de la tasa bruta de escolarización para este ciclo 2024-2025."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Esto lo vamos a ver mucho más claro con la gráfica, pero también yo vuelvo a insistir, los datos duros de crecimiento demográfico en el segmento de la población entre 18 y 22 años nos modificaron el escenario."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","El objetivo número dos, bueno, que el 100% de las entidades federativas cuenten con el establecimiento de la Comisión Estatal para la planeación, las COEPES o en su defecto las instancias correspondientes y entren en funcionamiento. Esto prácticamente pues se dio cumplimiento afortunadamente."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Para el objetivo número tres, que el 40% de las instituciones públicas de educación superior que realizan evaluación de sus funciones sustantivas, de gestión y operación de sus programas académicos."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","El objetivo número cuarto, que el 50% de las IES públicas contaran con proyectos de vinculación articulados con los sectores público, privado y social."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Y el objetivo número cinco, que es que el 0.66% del gasto público federal se destine a la educación como porcentaje del PIB."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Bueno, ustedes saben que pues el propio COVID ha sido fue y ha sido todo un reto para el sistema de salud y eso modificó evidentemente la composición de las finanzas públicas de la federación y de las propias entidades y esto es el principal reto que nosotros visualizamos a futuro. Si nos vamos a la siguiente diapositiva. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Y ya empezamos a entrar un poco en este proceso de reflexión a posteriori, cuáles serían en resumidas cuentas los retos."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Pues primero reflexionar como lo ha convocado, lo ha invitado el señor subsecretario eh hacer un balance, una reflexión y que hagamos una revisión los procesos de planeación son ya lo mencionaba, son escritos en piedra, son procesos que se van readecuando de acuerdo a las funciones, a los momentos, a los tiempos y también intentar consolidar los avances, que hagamos una corrección en lo que sea necesario, que hagamos una adecuación en las propias metas y poner manos en acción todas y todos con los recursos disponibles para alcanzar y lograr nuestro principal objetivo. Hacer de la educación superior el motor para el bienestar social con equidad e inclusión social. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","A partir de ello, bueno, en cuanto a las estrategias, pues tenemos que hacer efectivo el mandato constitucional de obligatoriedad y gratuidad de la educación superior y para ello pues uno de los retos que tenemos enfrente es cómo ampliar la cobertura en la educación superior."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Y uno de los principales desafíos ante este propósito de aumentar la oferta educativa de educación superior, pues es también cerrar las brechas que tenemos entre las entidades federativas, estas asimetrías regionales que sin lugar a dudas nos presentan grandes retos, sobre todo también considerando las dinámicas regionales como lo ha también mencionado el propio subsecretario ante esta oportunidad que tenemos en el ámbito internacional con el nearshoring o la relocalización industrial."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Bueno, ya existe una nueva política industrial que ha sido formulada por el propio gobierno federal, la propia Secretaría de Economía, pues aquí el espíritu es reducir estas brechas, estas asimetrías y también enfocar nuestros esfuerzos a garantizar que las y los estudiantes cuenten con la mejor educación superior que les podamos brindar para enfrentar los retos a futuro."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Otro gran aspecto es reducir el abandono que tenemos en educación superior. Tenemos un rango muy amplio es dependiendo de las de las propias condiciones, hay regiones mucho más dinámicas en materia económica y que esto también hay jóvenes que se incorporan de manera muy temprana al mercado laboral y prefieren y sobre todo derivado del COVID, pues han decidido mejor emprender su actividad laboral a una edad más temprana abandonando los estudios de educación superior. Bueno, aquí y también la educación dual se convierte en un activo en una estrategia que ahorita en unas diapositivas más vamos a hacer énfasis. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Otra de las estrategias de establecer pues el fondo especial para la obligatoriedad y gratuidad de la educación superior que pues está mandatado, ahí ustedes tienen la referencia del artículo 64 de la propia Ley General de Educación Superior y esto pues para ampliar la cobertura y también atender el derecho humano de contar con una educación superior de excelencia."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Otra tarea que tenemos de cara y de manera inmediata es armonizar las leyes estatales con la Ley General de Educación Superior. Aquí es donde haría un atento llamado, un respetuoso recordatorio que se requiere concluir con este proceso en las entidades federativas. Se requiere consolidar también al trabajo al seno de las COEPES o como su nombre lo indique en las diferentes en los diferentes estados. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","¿Y por qué lo menciono y aquí voy a nada más abrir un pequeño paréntesis? La situación actual seguramente puede haber alguna variación marginal, no significativa, pero en cuanto a la armonización normativa en las entidades federativas, pues solamente tenemos el 16% eh que han publicado ya su ley específica de educación superior. Son cinco entidades las que ya lo han hecho y si nos vamos para digamos generalizar para tener una idea, pues el 65% de las entidades están en proceso de, pero digamos que tenemos un 19% que no ha iniciado con este proceso."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Entonces son seis entidades federativas las que no han dado ese paso y aquí es un atento y respetuoso llamado para que puedan emprender pues estas acciones necesarias para para armonizar las leyes estatales con la Ley General de Educación Superior y así poder empezar a cerrar este círculo, cerrar esta pinza y sin la colaboración, sin esta construcción colectiva, pues con ese espíritu solidario y generoso de todas y todos ustedes, pues este no lo vamos a poder lograr."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Pero eh evidentemente que apelamos a su altísima responsabilidad y sabemos que tomando en cuenta estos grandes retos y desafíos, pero también las oportunidades para las y los jóvenes, pues van vamos a hacer lo necesario, todas y todos."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Bueno, también implica fortalecer las capacidades de investigación científica y aquí cierro evidentemente el paréntesis, humanística, el desarrollo tecnológico y la innovación en las propias instituciones de educación superior."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Aquí es importante el trabajo que se desarrollen al seno de los consejos estatales para la planeación de la educación superior por las propias agendas que se vayan a definir en función de sus demandas, de sus requerimientos de la propia participación de la inversión extranjera ya sea directa eh extranjera o ya sea nacional."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Paso a la siguiente lámina, por favor, que tiene que ver con consolidar e instrumentar en todo el país pues el sistema para la evaluación y la acreditación de la educación superior. Se registran avances importantes, pero bueno, aún falta un paso crucial, que es instrumentar el SEAES y lograr que esto se convierta en una práctica de mejora continua en todas las instituciones de educación superior."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","También el desarrollo y también el establecimiento de este espacio común de la educación superior que ya comentaba anteriormente se encuentra ya conformado, trabajando el grupo técnico y bueno, pues el espíritu del ECOES es precisamente lograr esa movilidad, ese intercambio, esa interacción inter eh intrainstitucional, pero también yo lo o lo hemos llamado un poco más allá eh interregional."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","En cuanto a la ampliación de la cobertura con equidad para hacer el efectivo derecho humano a una educación superior de excelencia, se requiere establecer una política pública para la ampliación de la oferta en educación superior y responder. ¿Cómo y bajo qué características se ampliará la oferta educativa en el país? y aquí insisto y a retomar lo que ya ha puesto sobre la mesa el señor subsecretario, pues dependerá de las condiciones intrarregional o interregional."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","¿Cuáles serán las estrategias diferenciadas que utilizaremos para reducir la desigualdad en el acceso? Y bueno, pues aquí tiene que ver con la ampliación de la educación superior por esta, y sabemos que al interior de las instituciones de educación superior se viene haciendo un ejercicio de reflexión, de análisis de cuáles son los nuevos modelos educativos que socialmente sean pertinentes, pero también responsables, acordes no a una mirada de corto plazo, sino a una mirada de largo aliento."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Y pues esto tiene que ver con esta educación dual, un modelo mixto que vamos a utilizar o ya sea a distancia, es decir, esto entre muchos otros modelos que se pueden y que seguramente todas y todos ustedes lo tienen en la agenda ya considerado."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","El acompañamiento para los las y los estudiantes para el ingreso en la educación superior y también lograr no tan solo el ingreso, sino la permanencia de nuestras alumnas y alumnos. Esto y todas y todos ustedes son especialistas, conocen conocedoras y conocedores a lo que este punto se refiere, estas deserciones en el primer, segundo semestre pues eh se reflejan y cuestan mucho a nuestro país, cuestan mucho a nuestros estados, pero también a nuestras instituciones."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","El espíritu de consolidar al sistema nacional superior mediante la coordinación de sus sujetos, normas, instituciones y procesos. Se requiere contar con un sistema capaz que organice los intereses de todos los actores bajo normas y procesos adecuados y adaptados a las necesidades de cada uno de ellos."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Es necesario establecer y robustecer los procesos de planeación participativa en el marco del CONACES, como lo que hoy estamos aquí nosotros afortunadamente siendo testigos, pero siendo parte activa de este proceso. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Fortalecer la planeación de los sistemas estatales de educación superior, ciencia, tecnología e innovación en las entidades federativas por medio de sus COEPES o instancias equivalentes, así como con el uso de instrumentos como el Sistema Integrado de Información de la Educación Superior (SIES)."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.",Desarrollar y establecer efectivamente el Espacio Común de Educación Superior y ampliar las redes de colaboración entre las IES nacionales y de estas con Instituciones y organismos internacionales.
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","En el fomento a la formación de la excelencia de las y los estudiantes, evidentemente que esto se logrará siempre y cuando, mediante la innovación, la mejora continua integral de la ES, la revaloración del personal académico, la práctica del deporte, el impulso de las ciencias, las humanidades y el desarrollo tecnológico, la interculturalidad y la inclusión. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Pero esto se tiene que lograr primero con pleno respeto a la autonomía universitaria, impulsando la transformación de modelos educativos y de los procesos también de enseñanza y aprendizaje de la formación de excelencia de las y los estudiantes. Y aquí subrayaría lo siguiente, haciendo uso de las herramientas digitales y las modalidades duales. Debemos y tenemos que reducir la brecha digital educativa, y eso únicamente va a ser con el apoyo y acompañamiento de estos valiosísimos recursos. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.",Consolidar el sistema de evaluación y acreditación de la ES.
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.",Promover el fortalecimiento de las trayectorias del personal académico en las IES.
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","El impulso al posgrado y a la investigación científica, humanística y tecnológica para garantizar el derecho de acceso a la población mexicana a los beneficios del desarrollo de la ciencia y la innovación tecnológica. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Impulsar el derecho constitucional a la cultura física y la práctica deportiva de las y los estudiantes, en el marco de la cultura de paz. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Aquí, todas y todos ustedes pueden hacer uso de estos programas de cultura de paz que se han ido desarrollando, se han ido impulsando en las diferentes regiones de nuestro territorio. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","También, en cuanto a la promoción de una política de financiamiento con una visión de Estado, que nos ayude a garantizar el pleno cumplimiento de los fines de la ES. Bueno, aquí hay que garantizar la corresponsabilidad o fortalecer la corresponsabilidad financiera de la federación y también la amplia participación de los gobiernos estatales para que exista este cumplimiento de manera progresiva, entendemos lo que ello implica, la obligatoriedad y gratuidad, para lograr la equidad y la suficiencia presupuestaria en nuestras instituciones. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Buscar que la equidad presupuestal en todas las instituciones de educación públicas y en los diferentes subsistemas de educación superior, considerando o teniendo claro que existe esta gran diversidad en nuestros entornos, en nuestro país. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Promover también el mejoramiento de los instrumentos de financiamiento de las funciones sustantivas de las IES públicas, y la diversificación también de las fuentes de financiamiento es crucial ante la complejidad de las finanzas públicas tanto estatales como federal. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Y fortalecer, esto como un aspecto básico, la transparencia y eficiencia en el ejercicio del gasto y la rendición de cuentas de las IES. En este punto, me gustaría mencionar que hay un avance sustantivo, se han hecho algunos ejercicios preliminares en comparativo de dos ejercicios fiscales de rendición de cuentas y de transparencia, tomando como base 75 universidades públicas estatales, y créanme que es sorprendente el avance que se lleva. "
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.","Evidentemente hay retos, el 85% de estas universidades casi al final llegan con cero acciones por parte de la auditoría superior de la federación. Esto tiene que ver con un buen ejercicio de los usos de los recursos públicos, y no quiero decir que el 15% restante no tengan ese ejercicio con lo que he mencionado ese ejercicio responsable, pulcro y serio para atender las necesidades al interior de las universidades, sino tiene que ver con cuestiones estructurales que lleva muchos años, es una realidad muy compleja, no es motivo de este ejercicio de reflexión, pero sí lo dejo como como una idea sobre la mesa, una idea muy importante, muy potente de cara a la propia sociedad mexicana."
"Dr. Gustavo Cruz Chávez, director general de vinculación del ANUIES.",Los ejercicios en estos dos ejercicios fiscales que los recursos han sido destinados para lo que sus fines y han mandatado sobre todo en los anexos de ejecución en estos convenios y que nos da muchísimo gusto y en este seguramente será importante conocer en otra mesa algunos de estos datos que nos ayudarán también a rendir mejores cuentas a la propia ciudadanía a la cual nos debemos.
