Participante,Dialogo
Rosaura Ruiz Gutiérrez,"Recientemente visité Juriquilla, en una reunión que tuvimos en Querétaro, visité la unidad Juriquilla de la UNAM, que tiene una nueva licenciatura, una nueva elaboración de protesis ahí en Juriquilla. Ese laboratorio que está ahí no lo tiene ningún instituto de salud; por ejemplo, lo tiene la UNAM y lo tiene que compartir, naturalmente, con todos los que tengan que ver con la rehabilitación. Ahí se hacen las piernas que requieren, como ya saben todos, la problemática del pie diabético, que es un tremendo problema que se está atendiendo también en salud, prevención de la diabetes, etcétera; pero bueno, al mismo tiempo tenemos que atender lo que ya pasó. Lo que no prevenimos y tenemos mucha gente que tiene una problemática de pie diabético. Bueno, ahí se están haciendo los pies, las piernas, la parte que se requiera para los pacientes."
Rosaura Ruiz Gutiérrez,"El Instituto de Rehabilitación no lo tiene, el Instituto de de nutrición que también tiene que ver con la rehabilitación, no lo tiene. Entonces se está haciendo un convenio ahora para que la UNAM, la institución de rehabilitación, en general la Secretaría de Salud, etcétera, trabajen juntos en este proyecto y compartan ese gran equipo que ha logrado tener la UNAM por diferentes tipos de apoyo, inclusive de carácter privado."
Rosaura Ruiz Gutiérrez,"Entonces, por eso insisto en ese modelo, porque ni siquiera sabían, de verdad les digo, ni siquiera sabían en los institutos de salud que eso existía en la UNAM, porque además es muy nuevo. Es reciente que se aprobó esa carrera, que se aprobó ese ese equipo que se compró. Bueno, se tienen que utilizar y tienen que hacer las partes que se requieren en institutos de rehabilitación se podrán hacer en la UNAM. Esa esa colaboración la requerimos, es que tenemos un sistema, tenemos muy grande,"
Rosaura Ruiz Gutiérrez,"tenemos que hacer de México una potencia científica, porque tenemos en cada estado tenemos universidades, eh centros CONACYT, tenemos instituciones públicas, etcétera, privadas también que colaborando vamos a hacer una diferencia. Por eso el tema central y por eso que lo explique muy bien Arturo, es la red ecos, porque toda esta coordinación que estamos diciendo que la tenemos que hacer, tenemos que colaborar entre todos y cada institución compartir con otras sus instalaciones, su personal, etcétera."
Rosaura Ruiz Gutiérrez,"un proyecto prioritario de Claudia Sheinbaum. Además ya no los no los mencioné, pero además de mencioné semiconductores, inteligencia artificial, vamos a a hacer satélites, a satélites que hagamos en México y que dejemos de pagar por satélites alquilados, etcétera. Pero también una preocupación de ella es la producción de frijol. Ustedes saben, no lo tengo que decir, como un alimento fundamental, además con una cantidad de proteínas importante, junto con el maíz. Entonces tenemos que hacer investigación. ¿Quiénes la tienen? Ellos, entre otros, ellos. Pero además me estaba me estaban comentando y lo sabemos que están ya trabajando con tecnologías para la modificación genética, en particular la edición de genes. Bueno, y que no se confundan con los transgénicos, por favor, es otra cosa. Porque de repente se quiere prohibir todo. Entonces es muy importante que tengamos en cuenta todos y todas que es fundamental esa tecnología para mejorar las especies que estamos produciendo, en este caso frijol, pero otras otras partes de la alimentación central, inclusive no nada más vegetal sino animal, se tienen que manipular. Se puede manipular tecnológicamente sin hacer transgénicos y ellos lo están haciendo.Y entonces el proyecto que tenemos prioritario de desarrollo de que tenemos que lograr, la la autosuficiencia en frijol, pues tendrá un lugar preponderante los que ya lo hacen, CINVESTAV también tiene esas tecnologías, la UNAM, varios institutos."
Rosaura Ruiz Gutiérrez,"Entonces, por eso, perdón, pero insisto en la colaboración, porque eso es la clave de lo que estamos haciendo. Estamos dispersos en todo el país, pero no trabajamos en conjunto. Hemos tenemos experiencias, incluso en la en la en tener también recursos eh compartidos de varias instituciones. La UNAM tiene una experiencia muy importante con con la con la se con la SECIHTI, con el Politécnico de reunir recursos para determinados proyectos."
Rosaura Ruiz Gutiérrez,"En fin, por cierto, comento que en las en la secretaría se recuperan todos los los programas que tenían conacyt. Era una pregunta que esperaba, pero antes de que me la hagan, se quedan todos los proyectos. Las convocatorias de investigación, las becas de posgrado, vamos a discutir cómo evaluar, hubo una diferencia ahí, bueno hubo una modificación que vamos a revisar porque me parece que claro que tenemos que evaluar los posgrados igual que las licenciaturas y que tiene una importancia muy grande para la nueva secretaría, el que sigamos con las becas y tengamos idea qué pasa, cuánta gente se recibe, qué está pasando, la calidad de los posgrados, lo tenemos que revisar. En fin, no me extiendo mucho porque pues me encanta el tema de hablar de estos proyectos que tenemos y simplemente los invito a que sigamos colaborando y que logremos como por ejemplo ya mencioné ese gran centro que tenemos de investigaciones internacional porque hay participación internacional ahí, que lo logremos entre todos y todas, ¿no? Y un fortalecimiento por supuesto del tecnológico nacional que tiene una capacidad importantísima en la producción de ingenieros e ingenieras, ¿no? En fin, me siento muy orgullosa y creo que sí pueden responder a la a la demanda que tiene la presidenta de que entre todos colaboremos para que las políticas públicas siempre estén basadas en todo el conocimiento que ya existe y que hay que aplicarlo también para para la el mejoramiento de la vida de todos los habitantes de este país y también de de todas las partes del mundo, ¿no? Gracias."
Participación del Foro ,"Sí, muchas gracias doctora, pues muchas gracias por la presentación. Pues yo la verdad me sumo a la visión de optimismo del nuevo entramado institucional para las humanidades, ciencia y tecnología en México. Creo que vale la pena recordar que si la transición de un número creciente de universidades en Norteamérica, en Europa tomó 40 años para pasar de instituciones de enseñanza, instituciones de investigación, lo que estamos viendo en el mundo que la transición es muchísimo más rápida ahora en países emergentes. Lo estamos viendo en Asia, lo estamos viendo en en en África, lo estamos viendo en América Latina, es una transición mucho más rápida. América Latina. Entonces yo veo con mucho entusiasmo este momento, este entramado institucional y creo que es algo donde debemos trabajar para que esta transición se dé en México de una manera mucho más rápida."
Participación del Foro ,"Tener más instituciones que no solo enseñen, sino que hagan investigación con lo que implica, ¿no? Finalmente no solo cambia el entramado y la gestión institucional, sino los modelos educativos; la educación basada en la solución de problemas o basada en la propia investigación se vuelve importante. Entonces, pues le damos la bienvenida y hemos visto el impacto que la Red Eco tuvo con la participación de todo tipo de instituciones en la Ciudad de México y ya es un modelo que realmente esperamos ver cómo crece, cómo se amplía para estar participando. Gracias."
 Antolín Celote Preciado ,"Valoramos mucho esta reflexión de que la ciencia abarca todos los conocimientos, como ha dicho la doctora. Eh, nosotros pensamos que México del siglo XXI está incompleto. Está incompleto sin el pensamiento de Mesoamérica, sin el pensamiento de los pueblos mesoamericanos, que tiene una tradición histórica de 30.000 años, ¿no? Recuérdese que en México se domesticó el maíz y, junto con el maíz, muchos otros alimentos; más del 20% del alimento que se consume a nivel mundial tiene que ver con lo que produjo Mesoamérica. Y eso es bien importante. Y bueno, ayer tuvimos una reunión y actualizaron los datos: en nuestro país hay más de 20 universidades interculturales donde estudian más de 25.000 estudiantes, mayoritariamente indígenas, más del 80%. Y lo más interesante es que más del 50% de esta comunidad intercultural son mujeres."
 Antolín Celote Preciado ,"Y bueno, me parece que justamente hay que repensar esta inequidad de género, ¿verdad? Si estamos en la época de las mujeres, pero también hay que buscar como el equilibrio, ¿no?"
Participacion de gloria integrante del CONACES,"Bueno, ¿qué tal? Buenos días a todas y todos y pues me da mucho gusto estar nuevamente aquí. Creo que hay muchas cosas que celebrar. Igual yo me sumo a este optimismo, no es la primera vez que está la doctora Rosaura Ruiz aquí en la en la ANUIES y creo que es una excelente señal porque teníamos un consejo, pues eh pues cojo, la verdad, este creo que es muy importante, bueno la la señal también que difusión ¿no? la la la difusión tenga un lugar central en las en las pol en esta nueva política de humanidades, ciencia, tecnología e innovación y que se suma por supuesto y ahorita vamos a conocer ¿no? eh o o reconocer al modelo  red ecos."
Participacion de gloria integrante del CONACES,"yo lo único que quiero decir, bueno además de de de de de celebrar eh este este nuevo inicio es que bueno estamos las ciencias sociales ¿no? yo sé que las ciencias sociales somos complicadas. yo soy de ese de ese gremio, pero pues por supuesto que que nos sumamos a este esfuerzo y que seguramente tendremos mucho que aportar con los centros con así y con todas las instituciones públicas y particulares del del país. así que pues muchas gracias Rosaura y felicidades."
maestra de Chiapas,"Muy buenos días a todos y a todas. cuando siempre hacen un planteamiento, tiendo a pensar en qué elementos son los necesarios para poder hacer una realidad, una visión tan ambiciosa como la que se está planteando. Y en ese sentido, eh, yo pensaba en varios elementos, creo que eh, parte del trabajo que se hizo eh en el sexenio pasado tenía que ver con establecer las bases para que la educación mixta, por ejemplo, se pueda ya implementar como de manera consistente en todos los eh subsistemas de educación, ya el tecnológico nacional, las universidades politécnicas y tecnológicas, las universidades autónomas han estado en este proceso de transformar sus leyes, eh sus reglamentos para poder permitir estas modalidades de de trabajo. Así que creo que por ese lado ya existe una base importante que nos puede permitir avanzar al interior de las instituciones en este trabajo."
maestra de Chiapas,"Sin embargo, y y creo que este es un tema que también se tiene que tener en consideración y es que eh creo que también nos falta hacer un poquito de este trabajo al interior de los estados como para tener este ejercicio de coordinación sobre esta intención, pero también con la de DGAIR y la de DGP, porque finalmente la emisión de títulos y todos estos elementos derivados de estas nuevas modalidades tienen una repercusión legal que creo que para que sea un proyecto exitoso tiene que estar en consideración como que de los primeros pasos en avance que terminen de establecer las bases que nos permitan consolidar un proyecto tan tan ambicioso, ¿no?"
maestra de Chiapas,"en ese sentido, yo también he pensado en el tema de la política de la colaboración y cuando nosotros hemos tratado de impulsar este ejercicio en el estado, también nos hemos encontrado con ciertas limitaciones legales que tienen que ver, por ejemplo, con los recursos que se reciben en las convocatorias que no pueden ser para infraestructura compartida, digámoslo así, ¿no? O este esta posibilidad que hemos también platicado en algún momento de que la colaboración no sea solamente interinstitucional sobre los mismos subsistemas, sino que puedan colaborar, por ejemplo, un tecnológico con una universidad tecnológica, por ejemplo, o una universidad autónoma con un tecnológico y compartir recursos y compartir eh los espacios, porque hay hay un hay un fondo legal ahí que se tiene que atender"
maestra de Chiapas,"pero además yo creo que eh sí hay todavía cierto recelo al interior de las instituciones, luego incluso con los investigadores, ¿no? O con los docentes para para entender esta política tan ambiciosa de colaboración, ¿no? Y y es finalmente es esta resistencia al fondo la que se tiene que romper, digámoslo así, de manera irresponsable para poder eh permear un un ejercicio en este sentido, ¿no? Y y creo que también en consideración de eso sí sería importante eh que ustedes pudieran plantear una política de colaboración desde el nivel de secretarías, ¿no? De tanto la Secretaría de Educación como la Secretaría de Ciencia y Tecnología que pudiera establecer como algunas bases o lineamientos que pudieran servir como referencias a las instituciones para saber cómo orientar el tema de esta colaboración, ¿no? Porque el tema de los convenios, si así se ha resuelto muchísima colaboración a nivel eh institucional, de repente tiene estos estos este candados legales que no permiten, ¿no? Y si quisiéramos ser todavía más amplios, quiero poner, por ejemplo, eh en la mesa el tema de las escuelas normales, que sería un tema fabuloso que pudieran integrarse todavía más a colaborar con otras universidades, ellos no tienen una figura jurídica, por ejemplo, ¿no? Y entonces un documento orientador en ese sentido de cómo manejar este este ejercicio de colaboración podría apoyar mucho a saber cómo se porque porque cada quien hace sus como vericuetos legales, ¿no? Pero un documento orientador podría funcionar mucho para ayudar a consolidar este esta propuesta que como digo a mí me gusta mucho porque es muy ambiciosa y y y pues donde se desarrolle más seguramente vamos a encontrar cosas maravillosas que que se que se vayan gestando, ¿no? Este, sería nada más mi mi comentario, eh muchas gracias."
David Fernández,"Muy bien, pues muchísimas gracias a todas y a todos. Si bien eh el instituto como tal eh realiza actividades orientadas al fortalecimiento de los pueblos indígenas, el mismo instituto cuenta con un programa de apoyo a la educación indígena que va orientado hacia una rama que es eh el fortalecimiento, el apoyo complementario de la educación superior. Otorgamos estas acciones que si bien se orientan a que los estudiantes de los pueblos y comunidades indígenas y afromexicanos cuenten con un apoyo complementario para la conclusión de sus estudios y el fortalecimiento de sus lenguas, el instituto comentarles secretaria que se suma a esta tarea para eh que los estudiantes de una u otra manera cuenten con un apoyo adicional para eh la conclusión de sus estudios. lo ha venido haciendo, lo seguirá haciendo y a su vez convocar e invitar, ¿no? A las instituciones, puesto que este es un programa que eh se destina a nivel nacional, hoy atendemos a todos los pueblos indígenas dependiendo de la capacidad y cobertura presupuestal, pero eh darle conocimiento de que el instituto se suma a esta noble labor para el fortalecimiento de los sistemas educativos también en los estados. Muchísimas gracias."
Magdalena Núñez,"mi aportación doctora es para pedir que nos ya que nos han invitado como escuelas normales a participar en todas las actividades de educación superior, que desde 1985 se nos considera como instituciones de educación superior, pero eso nos toma en cuenta hasta hace poco tiempo, considero que es importante que si no tenemos la capacidad para desarrollar investigaciones científicas o tecnológicas, pero somos formadores de docentes que van a a ser los maestros de básica y que van a encaminar el amor hacia la ciencia y la tecnología de todos los ciudadanos."
Magdalena Núñez,"Entonces que si nos estuvieran considerados, podemos aprove- eh ofertar o ayudar en la cuestión de la didáctica a las universidades, tenemos esa capacidad y esas habilidades de la didáctica para que los docentes universitarios plasmen ese amor, esa amorosidad en la didáctica, en el proceso de enseñanza aprendizaje de las universidades, pero que también se nos tome en cuenta en estos proyectos de ciencia y tecnología, porque podemos transmitir todos esos saberes, toda esa riqueza que acaba de mencionar a los jóvenes, a los niños, a los infantes de básica a través de nuestros docentes en formación. Entonces, ojalá sí tuvieran la mirada hacia nosotros. Muchísimas gracias."
Rosaura Ruiz Gutiérrez,"oy a tratar voy a tratar de ser breve porque se está prolongando mucho. Pero gracias por todo el apoyo de FIMPES, ya nos hemos reunido y nos seguiremos reuniendo porque y sin duda ustedes tienen un papel importante en la en la educación superior y bueno, general en la educación y también tenemos que que ver eh cuál es la mejor manera de hacerlo y tener y la rectoría de la educación pues la lleva la SEP, la parte de de investigación educación superior conjuntamente con la secretaría  y CONACYT, de manera que ahí podemos ver cómo cómo nos relacionamos de la forma ideal de tener una educación pública o privada de calidad."
Rosaura Ruiz Gutiérrez,"Porque hay hay también ahí hay discusiones sobre los rubros, etcétera, hay que revisar todo, porque sí muchas veces crece la educación eh particular, pero no necesariamente con la calidad adecuada."
Rosaura Ruiz Gutiérrez,"sí, por supuesto, hablando de las universidades culturales, de las interculturales, que se han mencionado en diferentes formas sobre la educación de los pueblos indígenas, etcétera. es un tema central. Y ustedes han escuchado a la presidenta cómo insiste en esa atención prioritaria para los pueblos originarios desde todos los ángulos, no solo de la educación, sino particularmente en educación Y habrá que revisar y compartir con las demás instituciones, eh incluir a las universidades interculturales. Efectivamente, el conocimiento de las lenguas, tenemos un proyecto prioritario en este tema, por ejemplo."
Rosaura Ruiz Gutiérrez,"Naturalmente tenemos proyectos prioritarios en ciencias sociales en los que contaremos con tu apoyo y el de los demás centros Conacyt y universidades que tienen las áreas de humanidades y ciencias sociales, pero yo lo decía en el discurso que les presenté como esta interacción es fundamental."
Rosaura Ruiz Gutiérrez,"Tenemos políticas científicas, tecnológicas y no vemos qué estamos haciendo. Si los sociólogos, los economistas o los historiadores no revisan lo que se está haciendo, no cuestionan, sería algo absurdo que está pasando en otros países, pero aquí no. Aquí tenemos que tener la responsabilidad social que siempre hemos defendido en estas instituciones, tenemos que tener principios éticos y también ver la forma en que las brechas que genera el conocimiento científico, el conocimiento, la producción tecnológica genera brechas enormes. El que tiene o no teléfono, el que tiene o no acceso a una operación de cataratas, por decir un ejemplo, de manera que eso tenemos que estudiarlo y para eso me parece fundamental la participación de los científicos sociales y los filósofos, etcétera, ¿no?"
Rosaura Ruiz Gutiérrez,"Entonces, eso cuenten con ellos, es fundamental para la presidenta, Siempre menciona ingenieros e ingenieras, miles, pero siempre dice filósofas, filósofas siempre. No se le olvida, ¿eh?"
Rosaura Ruiz Gutiérrez,"enemos que hacer un trabajo importante con las normales. Y la idea es que igual que con las interculturales que se incorporen a los proyectos. Si vamos a revisar la situación del agua en Sonora, por ejemplo, que tienen problemas enormes o en Baja California, que ahí ya se ha hablado de la necesidad en Baja California de desarrollar tecnologías para desalar agua. No se está viendo otra posibilidad que esa, poco a poco vamos llegando y vamos a llegar a la conclusión de que vamos a necesitar hacer eso, desalar el agua como lo hacen otros países, una tecnología muy avanzada, por ejemplo la tiene Israel. Entonces, hay que incorporar y la opinión evidentemente de los pueblos que viven en las determinadas zonas, es otra cosa que tiene que ver también con las humanidades y las ciencias sociales. Entonces, tenemos que hablar con ellos también y hacer estudios de tipo sociológico, de tipo económico, etcétera, con la intervención de los especialistas en las áreas, pero por supuesto incluyendo a las universidades interculturales."
Rosaura Ruiz Gutiérrez,"Entiendo la polémica que se ha generado entre el conocimiento general y originario y el conocimiento científico, pero yo formo parte de un grupo de filósofos de la ciencia que fuimos los que hablamos de diálogo de saberes. Diálogo de ese término salió de ese grupo pensando en esa importancia de reconocer los saberes originarios, pero también de incorporar lo que ha avanzado en todo el planeta, en todo el planeta hay pueblos originarios. Toda la ciencia tiene que ver también con las culturas originarias de todo el mundo, pero también hay que ver cómo se relacionan estas dos partes."
Rosaura Ruiz Gutiérrez,"Porque siempre señalo que es fundamental entender y apoyar y desarrollar, por ejemplo, la medicina tradicional. Pero toda rama de conocimiento tiene un límite. Yo hace ratito pensé, bueno, cuánta gente no tiene posibilidades en los pueblos originarios de una operación de cataratas, por ejemplo. Entonces habrá que ver cómo dialogamos con la medicina tradicional y hasta dónde va a llegar. Y por supuesto, qué tanto tiene que tomar en cuenta de las tradiciones de las culturas originarias, la ciencia, la tecnología, el desarrollo de las instituciones médicas, por ejemplo, ¿no?"
Rosaura Ruiz Gutiérrez,"Sin duda, tiene que haber esa interacción y por eso yo les sigo llamando diálogo de saberes, dialoguemos entre los dos. Y sin duda, yo creo lo mismo con las normales. Tenemos que incorporarlas en los proyectos. Mira, es clarísimo en la parte de educación. Parte también de mi vida académica, además de la filosofía de la ciencia, es la educación desde inicial, básica, bachillerato, superior, etcétera. Y sabemos perfectamente nosotros los que nos dedicamos a la, en mi caso, por ejemplo, al evolucionismo o a una rama de la filosofía o los que se dedican a la botánica, etcétera, sabemos perfectamente que si no contamos con la participación de profesores y profesoras, nosotros no sabemos exactamente qué enseñarle a un niño de primero de kínder o de primero de primaria, etcétera. Lo tienen que decir ustedes."
Rosaura Ruiz Gutiérrez,"Hay áreas de la ciencia que cambian muchísimo, la propia medicina, la propia biología, un poco menos la física o la matemática, pero hay cambios que hay que incorporar. Y entonces muchos profesores estudiaron hace 10 o hace 20 años, tienen que estar actualizados Y yo lo dije en unos de los objetivos de la secretaría nueva, lograr que ese conocimiento, ese desarrollo de conocimientos, pero también esos saberes, pero también nuestras tradiciones lleguen a todos los niveles escolares."
Rosaura Ruiz Gutiérrez,"Y por eso mi insistencia y la de la presidenta de que tenemos que estar juntos, que ya estábamos, que no es que no existía la relación en Conacyt, claro que había áreas de humanidades, pero hoy expresamente se tiene que buscar esa interacción entre las humanidades, la ciencia y la tecnología. Para que haya innovación, no solamente innovación tecnológica, sino también innovación educativa, innovación en todos los aspectos, en el propio gobierno."
Rosaura Ruiz Gutiérrez,"Entonces, sí, por favor, yo quiero insistir en que todos son parte de esa red. Y en cada proyecto nosotros vamos a sacar convocatorias para hablar, por ejemplo, del agua o del frijol, decía yo con el asunto aquí que comentaba de del colegio de posgraduados. Y ahí en esos proyectos tiene que incorporarse personas de todas las instituciones. Los que tengan una gran experiencia en el tema, como dije, Simbiosis hablando del frijol, Simbiosis o el colegio de posgraduados, pero también otras áreas que tienen que desarrollar ese conocimiento, aunque ahorita no tengan fuerza en ello. Un ejemplo que voy a dar por último, porque sé que este tema nos apasiona, no solo a mí, sino también a los participantes, ¿no? Pero por ejemplo, nosotros creamos la red de sismos y la red de sismos de la Ciudad de México está constituida por los sismólogos de la UNAM, del Politécnico, de la UAM y de un sector privado, de una empresa privada."
Rosaura Ruiz Gutiérrez,"Hubo un gran avance en el conocimiento del subsuelo a partir de que la doctora Scheinmann apoyó ese proyecto y esa red y conocemos mejor el subsuelo y por eso sabemos por qué están pasando los microtemblores, por ejemplo. Pero si pasamos del límite de la Ciudad de México al Estado de México, ahí ya no hay nada. Ese estudio que se está haciendo se está haciendo en la Ciudad de México, pero los temblores no son solo de la Ciudad de México Entonces, en esa red tenemos que incorporar de manera inmediata a todos los estados que tienen que ver con esta problemática, vienen de los sismos, muchos vienen de Chiapas, de Oaxaca, de Guerrero, otros tienen sus epicentros en la propia ciudad, pero afectan a Morelos, a Hidalgo, al Estado de México. Bueno, esa red tiene que transformarse de manera inmediata, bueno, ya lo pedí, yo espero que ya estén incluidas las instituciones de otros estados que tienen que estudiarlo. Porque es un problema de toda una zona del país, que somos un país muy sísmico."
Rosaura Ruiz Gutiérrez,"Entonces, por eso insisto en el modelo para que todos nos sintamos incorporados y para mí mi gran respeto a las universidades rurales, a las universidades interculturales, pero sí creo que nos tenemos que integrar. Porque hay un conocimiento en una universidad sobre la genética actual que tiene que ser incorporado a los distintos niveles de la educación. Entonces, este trabajo conjunto va a lograr avances importantes en México. Muchas gracias a todos y a todas."
Carmen Eneida Rodríguez,"Colocamos el acuerdo que sería el acuerdo S.O. Conaces 14° 3. El Conaces toma nota de la presentación sobre los “Temas en conjunto-Humanidades, ciencia, tecnología e innovación con educación superior”. sobre humanidades, ciencia, tecnología e innovación con educación superior. aprobado por unanimidad y continuamos con el punto número cinco. Muchas gracias
por su presencia, doctora Rosaura."
Carmen Eneida Rodríguez,"Entonces le vas a dar la palabra a Arturo le vamos
a ceder en el punto del orden del día cuando hablemos de el tema del espacio común de educación superior."
Luis Armando González,"Gracias. Gracias. antes de que te vayas querida Rosaura te damos la bienvenida, qué
bueno que regresas al Conaces. Contigo regresa la reflexión sobre humanidades,
ciencia, tecnología e innovación.Así que es un gran gusto que estés aquí ahora en esta
calidad. Entonces saldrá eh nuestra querida Carmen a acompañarte. Y mientras tanto podemos seguir adelante con el punto cinco de nuestro orden del día
que se refiere a la aprobación del acta de la sesión anterior.  como suele suceder en estos eh casos, el acta fue
enviada a ustedes con anticipación, suponemos que han tenido la oportunidad de leerla
y por eso les propongo que obviemos eh la lectura en esta en esta sesión. Y les consulto si están de acuerdo en que aprobemos el acuerdo S.O.CONACES 14
cuatro. El CONACES aprueba el acta de su decimotercera sesión ordinaria. Quienes
estén por la negativa sírvanse manifestarlo. Se aprueba por unanimidad eh entonces el acuerdo y solicitamos que se
registre y continuamos con el punto número seis que se refiere a la presentación y en
su caso aprobación del informe de seguimiento de acuerdos del CONACES."
Luis Armando González,"Como eh ha sido costumbre se ha solicitado a todas y todos ustedes que actualicen la
información de eh para poder integrar este este eh informe eh así fue eh el informe se integró y se incluyó en la carpeta que ustedes recibieron con anterioridad. Solo aquí una precisión porque los compañeros de Sonora eh pidieron que se
actualizara un dato sobre armonización. Esto ya quedó integrado debidamente y se verá
reflejado en la carpeta eh que se que se va a subir al sitio de CONACES. Como fue enviado con anterioridad eh igualmente suponemos que pudieron ustedes
leerlo. Les eh sugiero obviar la lectura y someter a aprobación dicho informe. para ello les solicitaría eh su eh su voto sobre el siguiente acuerdo que es el
S.O.CONACES 14 cinco. El CONACES aprueba el informe del seguimiento de
acuerdos rendido por el Secretariado Técnico Conjunto. Quienes estén por la negativa
sírvanse manifestarlo. Damos entonces por aprobado por unanimidad este acuerdo y solicitamos que se
registre. "
Luis Armando González,"Vamos al punto siete que se refiere a la presentación del resultado del proceso
de renovación de integrantes del CONACES previsto en las fracciones sexta y séptima
eh eh novena y décima. las primeras se refieren a instituciones de educación superior públicas y privadas, la
novena y la décima académicos y estudiantes del artículo 52 de la Ley General de
Educación Superior."
Luis Armando González,"Como ustedes saben eh se presentó en la sesión anterior eh lo se presentaron en la sesión anterior los lineamientos aprobados en este consejo para
normar su operación y funcionamiento. Esos lineamientos establecen la rotación de algunos integrantes del consejo entre ellos
las IES públicas y particulares así como académicos y estudiantes."
Luis Armando González,"Para que estos
procesos tengan lugar en la sesión anterior se aprobó la convocatoria correspondiente
en lo que respecta a académicos y estudiantes, de modo que de acuerdo con los
lineamientos de mérito en esta sesión la comisión encargada de coordinar este proceso
presentará los resultados y someterá al pleno la aprobación del listado de personas académicas y estudiantes que se integrarían al CONACES a partir de la siguiente
sesión ordinaria 2025."
Luis Armando González,"En función de ello cedo la palabra a la coordinadora de la comisión sobre este tema, la
doctora Verónica García Martínez, quien es la directora general de planeación y
evaluación institucional de la Universidad Juárez Autónoma de Tabasco para que dé
cuenta de los trabajos y resultados de este proceso. Eh por favor Verónica."
Verónica García Martínez,"Bueno, muy buenos días, les saludamos desde la Universidad Juárez Autónoma
de Tabasco. Estoy acompañando a mi director y licenciado Guillermo Narváez Osorio Agradecemos la distinción de coordinar este estos trabajos para la elección de
académicos y estudiantes que se integran al Conaces. Muy bien, adelante."
Luis Armando González,"Bueno, eh estuvimos realizando eh previas sesiones con los CRACES, entre los
CRACES y y posteriormente 12 y 15 de noviembre se celebraron las sesiones de esta
comisión de trabajo compuesta por los representantes de todos los CRACES de eh
CONACES y eh bueno estuvimos revisando las propuestas para la selección de
académicos y estudiantes que se integrarán eh a este consejo el protocolo que se siguió es como se ve en la presentación, se verificó el quorum eh
después de la bien bienvenida se dio lectura de eh el orden del día eh se designó a la
coordinación de la comisión que quedó en este carácter sur sureste. Presentación de
las propuestas recibidas en los consejos regionales eh de apoyo a la coordinación de
educación superior eh se seleccionaron nueve académicos y nueve estudiantes. Se
recibieron eh eh más de 30 eh propuestas eh de académicos y y de estudia y otras de
más de estudiantes y en cumplimiento a los acuerdos adoptados por la comisión de
trabajo deliberamos los integrantes de esta comisión coordinadora y se hizo del
conocimiento al secretariado técnico a través de los diversos documentos eh que se
solicitaron como protocolarios y eh el 19 de noviembre el listado de 18 personas que ya
fueron elegidas eh para integrarse al nuevo consejo del CONACES quedó como
mostraremos a continuación."
Luis Armando González,"Aquí tenemos eh en este en esta presentación vemos los que participamos eh de las
diferentes eh instituciones tanto de la coordinador coordinación del consejo regional de
apoyo como los titulares de asociaciones de de acuerdo a la Ley General de Educación
y los titulares de y desde todo esto se tiene la documentación que fue enviada en su
tiempo y forma al al consejo técnico de de CONACES."
Luis Armando González,"De estas deliberaciones eh resultaron eh eh estos eh estas propuestas seleccionadas en cuanto a a los académicos y también atendiendo a la
solicitud de equidad de género se eh eligieron eh a los cinco mujeres y cuatro hombres
de académicos que se encuentran en la presentación de las diferentes eh subsistemas de acuerdo a las propuestas que se recibieron eh fueron de los
subsistemas de educación normal y formación docente, tecnológico y universitario. Entonces tiene representatividad todos los subsistemas en este eh eh en este cuadro y
también de la equidad de género. En el caso de los estudiantes vemos igual son cinco
hombres y cuatro mujeres que fueron seleccionados de acuerdo a las propuestas que
fueron enviadas por los diferentes CRACES eh y también tenemos la representatividad
de los tres sub sistemas, así como de la equidad de género."
Luis Armando González,"Entonces tenemos eh esa selección que ya se hizo, tenemos ya nueve representantes
de académicos y nueve de estudiantes que conformarán eh los nuevo la nuevo grupo
de representantes de las instituciones ante eh los CRACES ante el CONACES. Es cuánto. Muchísimas gracias, Verónica."
Luis Armando González,"les consultaría si hay alguna observación
o alguien que quiera intervenir sobre este punto. De no ser así, eh les propongo entonces el siguiente acuerdo. Acuerdo S.O. punto CONACES 14 6. El CONACES aprueba el listado de personas
académicas y estudiantes que se integrarán al Consejo en los términos previstos en la
Ley General de Educación Superior, a partir de la primera sesión ordinaria que se
celebre en 2025. Queda entonces aprobado por unanimidad. Solicitamos que se registre el
acuerdo y continuamos con el punto ocho y para ello les regreso el micrófono a la
doctora Carmen Rodríguez."
