Participante ,Dialogo
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Meter el CURP.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Eh, yo creo que a todos nos debe de preocupar que todos nuestros estudiantes al ser mayores de edad es distinto el abordaje."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Tiene que ser un poco voluntario el tema, pero yo creo que lo que nos debe preocupar nosotros con un mayor de edad es que por lo menos sepan los riesgos de su libertad, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Pues digo, cualquier ser humano tiene y puede tener acceso a cosas que hacen daño."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Cuando somos menores de edad, podemos prohibirlo desde el Estado."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Y cuando son mayores de edad, tenemos que prevenirlo desde la conciencia y desde el autocuidado y yo creo que la responsabilidad que tenemos nosotros nada más sí es de que todos nuestros estudiantes sepan los riesgos."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Eso sí creo que es obligación de nosotros.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Eh, lo demás pues es difícil con mayores de edad tratar esto y se acabó, puede resultarle complicado decir cómo obligo a un estudiante a tomar un curso de metanfetamina."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Bueno, eh yo creo que es una obligación moral que todos nuestros jóvenes sepan los riesgos y a partir de ahí"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","efectivamente tenemos que respetar la libertad individual de cada mayor de edad, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Bueno, eh esa va a ser la estrategia, ojalá y haya la voluntad de que sí lo bajemos a una escala de 140, digamos, profesor, 40 alumnos y él se encarga que esos 40 alumnos lo tomen y revise que llegue el certificado a su clase."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Y bueno, eh pues el lanzamiento que estamos previendo de este microcurso es en el mes de noviembre, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","como como ya lo había dicho y bueno, eh ya en una reunión más operativa con la con los enlaces, iremos viendo cómo nos dividimos a la mejor por fechas, que el arranque de las autónomas sea la primera semana, que las arranque de las tecnológicas sea la segunda semana, que nos distribuimos en el mes de noviembre, los arranques, ¿no?para distribuir el flujo de de usuarios.Nosotros creemos que este curso cualquier estudiante en tres semanas lo puede terminar perfectamente las 16 horas que requiere, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Eh puede ser hasta menos, pero en tres semanas eh creo que es un plazo sumamente prudente para hacer un microcurso de 16 horas, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Y bueno, creo que también es la mejor estrategia que podemos tener"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","para subir a todos nuestros estudiantes a una plataforma que les va a dar muchísimas más eh ofertas, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, eh yo es a partir de ahí, pues sí, que que lleguen al curso tan exitoso de contabilidad para no contadores que tiene la UNAM, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, tiene 378,000 personas eh tomando ese curso, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Este eh habrá ya a partir de ahí en la plataforma una oferta que ese registro que hagan los estudiantes para esta microcreencial, pues ya les va a servir, o sea, no es un tiempo desperdiciado y ojalá y nuestros jóvenes se queden toda la vida en esa plataforma, actualizándose, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",La que sigue.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Bueno, pues esa es la la eh lo que les queríamos comentar y la instalación, es la instalación de la…"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Okay, bueno, habíamos tenido unas reuniones importantes esta aclaración.En en en los submensuales que hacemos, habíamos pedido ya un enlace a todas las instituciones de educación superior."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, si les parece que sea el mismo enlace para no empezarlos a llenar de enlaces,"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","todas las actividades que cada mes nos consideramos hacer juntos, eh que es con ese mismo enlace le demos seguimiento para tener una misma red de enlaces para las reuniones mensuales y para esto, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, ahora sí, platicarles sobre la instalación de la Comisión Nacional sobre el aprendizaje a lo largo de la vida, que la semana pasada instalamos eh bueno, que fue un acuerdo en la ANUIES, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Con formar esta Comisión Nacional y una comisión por región,"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","eh comentarles que eh ya se instaló eh la Comisión Nacional eh con la presencia del secretario de Educación Pública, nos acompañó el secretario Mario Delgado a instalar esta comisión y bueno, pues ahí está una imagen de todos."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Yo quiero agradecerle a todos los integrantes de esta Comisión Nacional.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",A partir de aquí eh pues iremos ahora sí a cada región del país a instalar las comisiones regionales.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","En esta Comisión Nacional, los objetivos que que que nos propusimos todos es eh no solo eh hablar de una plataforma, o sea, yo lo que les decía en esa reunión, es que esta plataforma que tanto hemos hablado, realmente solo es el vehículo para cambiar el paradigma de manera práctica, pero lo que pensamos es repensar la educación superior de México. En esta comisión nacional lo que queremos no es solo hablar de microcredenciales y una plataforma, sino de verdaderamente hablar de por eso el nombre de la comisión es: Comisión Nacional para el Aprendizaje, para la educación para toda la vida, entonces el primer objetivo es que en esa mesa, tanto nacional como en las regionales, realmente se vuelvan como ting tang sobre cómo repensamos la educación del futuro, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Modelos flexibles, abiertos y acordes a una a las transformaciones del entorno nacional y global."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces es una mesa que la idea es que que tengamos discusiones más profundas, más específicas sobre eh la educación superior, partiendo de una visión, que es cómo nos abrimos a toda la vida, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, cómo abrimos nuestras instituciones a más allá de los 23 años, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Segundo es promover la innovación educativa y la transformación digital, o sea, identificar necesidades de formación y de sectores estratégicos."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","El tercero es promover diagnósticos sobre la pertinencia y la alineación de la oferta educativa, lo que hemos venido haciendo con los foros regionales, cómo eh nos movemos más rápido las universidades, cómo actualizamos nuestros planes de estudios más rápido, pero cómo lo hacemos con mucha pertinencia, o sea, tratar nosotros de darles más herramientas a todas las instituciones de educación superior por región, por sectores productivos, por con mucha información para que la pertinencia y la alineación de la oferta educativa en cada universidad cada día sea mejor."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Proponer criterios y estrategias para la incorporación en Saberes MX de microcursos, certificaciones, diplomados y otros programas de alta calidad elaborados por las IES."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces la idea es que en esta Comisión Nacional, pues discutamos cuáles son, por ejemplo, las primeras 30 microcreenciales que ya en esta primer reunión llevamos un listado de microcreenciales que salieron de los foros que hicimos con la Secretaría de Economía, en donde nos sentamos con todos los sectores productivos por región y ya tenemos un primer listado de 30 microcursos que podemos empezar a desarrollar entre todos, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Y que desde la Comisión Nacional empecemos a proponerlos para ver cómo nos distribuimos eh eh la elaboración de estos cursos.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Asesorar en la implementación del Marco Nacional de Cualificaciones y el Sistema Nacional de Asignación, acumulación y transferencia de créditos, digamos que sea un gran think tank que asesore este proceso de cambio que queremos hacerle a los lineamientos del marco mexicano de cualificaciones que ya les he platicado."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Este, eh, muy pronto les vamos a venir a presentar eh ya estos lineamientos en donde pues ya sabemos que 16 horas es un crédito, ahora lo que tenemos que es cada crédito asignarle una categoría del cero al ocho, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Desde preescolar hasta doctorado, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Y este es el nivel de profundidad.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Para esto eh hay un trabajo infinito atrás que tenemos que hacer para ir detectando la profundidad de cada aprendizaje que nos las instituciones dan para poder ver el nivel de créditos que tiene, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Digo, el nivel de profundidad, si es nivel tres, licenciatura, si es nivel cuatro, es tecnólogo, si es nivel cinco ya, o sea, cada nivel hasta el ocho, que es el de doctorado, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Y eso, teniendo este marco mexicano de cualificaciones, nos va a poder ir dándole valor a esas microcreenciales, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",De créditos que a futuro todas las instituciones puedan empezarle a dar valor e incorporarlo a sus currículas si así lo deciden hacer.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, queremos también discutir esto en la en la en la Comisión Nacional y en las comisiones regionales."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Y por último, ser un órgano consultivo en temas emergentes, tales como la adopción de la tecnología, procesos educativos y científicos y sobre el futuro del trabajo, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Que podamos llevar a estas mesas todos los retos que están viviendo en cada región, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Sobre eh temas emergentes que van saliendo, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Eh, llega el tema de los semiconductores a una región, eh llega una industria específica, pues esa comisión podría reunirse a discutir las áreas de oportunidad que tienen en una región, en un estado del país concreto y cómo desde ahí hacen cursos cortos, cursos largos, diplomados, posgrados, cambian currículas, eh mueven las especializantes electivas nada más para que alguien que ya va tomando una ingeniería industrial pueda rápido hacerse ingeniero en electromovilidad, o sea, no sé, hay muchas estrategias que que puede con mucha flexibilidad hacerse y yo creo que en estas eh órganos podemos eh movernos más rápido."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Podemos a la que sigue.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Y bueno, pues ahora sí tendremos que conformar a partir de que ya está conformada la Comisión Nacional, pues bueno, la región, eh, las seis regiones eh totalmente alineado como estamos en la ANUIES, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Es el modelo de las regiones y bueno, pues ahí eh le iremos pidiendo a Luis Armando, junto con la Nuyes, ir conformando las comisiones regionales en cada lugar, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","ya ya empezamos en el noroeste, exacto, ya se ya yo no pude estar, este me tuve que quedar, quería ir a la primera, pero efectivamente ya se instaló la primera en en la que es en el noroeste, aprovechando que había reunión de Cupria, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","En en en Ensenada, eh,se instaló esa comisión."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces ya tenemos la primera de noroeste instalada, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Pasamos a la que sigue.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Y bueno, las comisiones regionales, cuáles son las aportaciones y compromisos que esperamos, contextualizar la agenda nacional y priorizar los sectores regionales, brindar capacitación a las instituciones de educación superior de la región y difundir casos de éxito que se den en otras regiones,"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","ser nodos para la producción digital de contenidos relevantes, sí, que nos ayuden a producir materiales en cada región."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","y los beneficios para la región, bueno, pues creo que esto va a permitir ofertas pertinentes a vocaciones locales y regionales y alinearnos muy fácil al Plan México, o sea, creo que esto eh nos va a permitir un debate en donde va a ser muy fácil que las universidades entendamos en nuestros municipios, en nuestros estados, en nuestras regiones, las prioridades del Plan México y alinearnos a eso, pues nos va a servir muchísimo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Diseño de contenidos digitales alineados a criterios nacionales, o sea, al haber una comisión nacional,"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","pues hay criterios nacionales, pero al bajarlo a las regionales, pues se aclimatan y se eh alinean a la parte regional."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Incremento de estudiantes adquiriendo competencias para la vida y el trabajo a través de mecanismos flexibles y digitales.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Nos vamos a poder abrir a todos los mexicanos, no solo a jóvenes de 18 a 23 años, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Cualquier egresado de una universidad de nosotros podrá acceder a esta plataforma, a estos cursos y eh eh y seguirse actualizando."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, con una visión regional."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Pasamos a la que sigue.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, bueno, a partir del Plan México, los foros de actualización curricular que hicimos, estos son la justo la lámina que les presentamos, que les comentaba yo que presentamos en la eh Comisión Nacional, aquí ya hay 19 eh microcreenciales pensadas en específico que salieron de estos cursos, en estos rubros, digamos, transición energética y electromovilidad,"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Nearshoring y cadenas de valor, transformación digital e IA, seguridad alimentaria y desarrollo regional y ciencias básicas aplicadas, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, ya hay 19 primeros cursos que tenemos que empezar a desarrollar."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, pues el primero es el que ya les presentamos, pero ya tenemos otros 19 para que se los primeros 20."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",La que sigue.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, nosotros hemos detectado que esos serían como los primeros cinco grandes ejes a donde debemos de ponernos a diseñar contenidos para para todos los mexicanos, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Eh, un eje grande es bienestar, salud y prevención de las violencias."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Eh, ya tenemos el primero, vamos a arrancar digamos con este curso de prevención de adicciones,"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","pero el tema de la salud mental, yo creo que es algo que nos debe de preocupar muchísimo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, el curso de primeros auxilios psicológicos que tienen cursera la Universidad de Barcelona es exitosísimo y es super útil."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, yo creo que todos los profesores eh deberían de tomar ese curso, pero qué creo que debemos de hacer, pues debemos de hacer el curso a la mexicana."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, ya tendríamos que proponernos hacer un curso de primeros auxilios psicológicos totalmente hecho para el contexto de México y para el contexto de cada región de México, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, digamos, en este rubro de bienestar, salud y prevención de las violencias, este,"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",ya tendríamos que empezar todos a pensar en contenidos que abonen a esto.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","por ejemplo, la docencia."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Pero también podemos ser muchos cursos de cómo prevenir a los chavos, cómo usar la inteligencia artificial para el tema de la atención psicológica."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, yo les comentaba en la sesión anterior que uno de los principales usos que hacen los jóvenes de chat GPT es contención psicológica."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, lo que le piden a chat GPT y a mí me conmovió muchísimo es eh que se ponga como un padre comprensivo,"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","¿no? O sea, lo que hacen los jóvenes es pedirle a chat GPT, haz como que eres un padre comprensivo y contéstame."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, imagínense lo dramático de de de de esto, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, entonces, bueno, eh si diseñáramos un curso para para para los jóvenes de cómo usar la inteligencia artificial en su vida de manera correcta, bueno, bueno."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Ciudadanía digital, habilidades para el futuro del trabajo, ¿no? Pues es tu gran rubro que"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",todas las eh deberíamos de pensar en todos nuestros egresados.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, cada programa educativo que nosotros tengamos, deberíamos estar pensando en qué le podemos ofrecer a los que tomaron el plan de estudios anterior."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Algo se actualizó, o sea, todos hemos actualizado planes de estudio y qué le estamos ofreciendo a los que todavía están vivos que tomaron el plan de estudios anterior."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Ahí hay una actualización que darles, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, digo, yo he puesto mi ejemplo, no lo voy a volver a decir, pero como abogado, cambió todo el sistema de justicia adversarial y a mí nadie me ha actualizado, entonces tuve que buscar chamba en la SEP, porque de abogado ya no servía, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, pues no me hagan eso, o sea, si mañana no me corren, tengo que regresar de abogado y nadie me ha actualizado, pues eso es la no los sistemas de justicia adversarial y la oralidad y todo eso no sé nada, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces ya alguna universidad no se agacho, deme un curso de del nuevo sistema de justicia adversarial, ¿no? O sea, eh y la matrícula de la mayor matrícula que yo creo que de todas las universidades es derecho."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, los cursos que le ofrezcamos de actualización, de habilidades para el futuro del trabajo a los abogados, va a ser exitosísima. O sea, cómo utilizar la inteligencia artificial los abogados."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, pues ya tendríamos que empezar a hacer este tipo de cursos. Y por último, desarrollo profesional y liderazgo humanista, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","No olvidar eh eh la parte de eh de humanista, no solo las habilidades para el trabajo, sino pues un desarrollo profesional, pero con una visión totalmente humanista."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, en estos cinco grandes bloques los vamos a seguir convocando en la Comisión Nacional y a las comisiones regionales a seguir pensando en qué materiales debemos de empezar a hacer."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","desarrollar, pero juntos."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","No queremos, o sea, digo, ya todo el mundo tiene esfuerzos y nos vamos, los vamos a subir todos los cursos que tengan las instituciones, van a estar accesibles a en esta plataforma."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Pero los que desarrollemos eh a partir de hoy queremos desarrollarlo juntos con los mejores de cada universidad, que sean cursos hechos por todos nosotros para todos nosotros, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, eh el que tenga el mejor maestro en derechos humanos, préstennoslo y que sea el maestro del de ese curso."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Eh y tenemos que encontrar al maestro que mejor comunica, a veces no el mejor profe, a lo mejor ahí hay un erudito que nos hace los contenidos, pero comunica muy mal, a ese no lo pongamos frente a la cámara, que ese nos haga el contenido y al que comunica mejor lo ponemos a grabar el video, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Porque no siempre es lo mismo. Yo tuve maestros en derecho que eran unos eruditos en derecho y no les aprendí nada.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Eran buenos abogados, pero no eran buenos profesores.¿No? Bueno, eso sucede en todos lados."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Hay que hacerlo juntos, o sea, hay que escoger eh para un una microcreenciaL, no es lo mismo el profesor que sabe mucho que se nos puede ayudar con el contenido, pero cuando hay que grabar un video, necesitamos al que comunica, no al que sabe del contenido, el contenido ya se lo hizo otro, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, bueno, lo que quisiera es que, a partir de las que convoquemos desde la SEP, las hagamos entre todos. Y que haya incentivos y tengamos que buscar un mecanismo de incentivos para poder hacer esto y para poder costear la producción, tenemos que buscar que esto se alínee al presupuesto. "
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","La idea es esto: ir hacia una educación superior que inspire, incluya, innove y acompañe para toda la vida, entonces.   eh es lo que les queríamos presentar, no sé si hay otra lámina, creo que ya es la última de esto, ¿no? Listo."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, esos son los dos temas que yo les quería eh comentar, ya está instalada la Comisión Nacional, una regional y iremos todos, si hubiera algún comentario, algún sobre estos dos puntos."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Adelante.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Empezamos Enrique y ahorita, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Abrimos el tema.
"Mto. Enrique Del Val Blanco, Coordinador de planeación, evaluación y simplificación de la gestión institucional de la UNAM",Yo tengo uno.
"Mto. Enrique Del Val Blanco, Coordinador de planeación, evaluación y simplificación de la gestión institucional de la UNAM","En estos 19 cursos de que se está hablando, cómo va a ser la organización para hacerlos."
"Mto. Enrique Del Val Blanco, Coordinador de planeación, evaluación y simplificación de la gestión institucional de la UNAM","Es decir, porque yo creo que en en todas las universidades, superior tenemos a alguien con experiencia, cómo cómo va a ser."
"Mto. Enrique Del Val Blanco, Coordinador de planeación, evaluación y simplificación de la gestión institucional de la UNAM","hacer la sede para convocar, por ejemplo, pongamos el caso de electromovilidad y baterías de litio, que da un curso."
"Mto. Enrique Del Val Blanco, Coordinador de planeación, evaluación y simplificación de la gestión institucional de la UNAM","Cómo es, ahora sí, la mecánica para poder participar o cómo le van a hacer, porque ahí va a ser el problema, quién va a recomendar, va a proponer, cada uno se vamos a proponer personas o cómo lo van a controlar ustedes."
"Mto. Enrique Del Val Blanco, Coordinador de planeación, evaluación y simplificación de la gestión institucional de la UNAM","Es pregunta, ¿eh?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Sí, bueno, la idea es ahorita instalar todas las comisiones regionales para ya tener la Comisión Nacional y todas las regionales y una vez ya teniendo instaladas todas las comisiones regionales, efectivamente, ahora sí, que la Comisión Nacional convoque a curso por curso, efectivamente, cómo lo vamos a desarrollar."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Y efectivamente, la idea es que sí haya una universidad que coordine el curso, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","O sea, sí se lo asignemos a una institución como coordinación, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Digamos, eh, pues primero a una región y a y a y a alguna institución que tendrá que coordinar, porque si no esto va a ser la locura, pero a partir de eso en cada curso sí convoquemos a todas las universidades del país a poner a disposición a su recurso intelectual, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Entonces, digamos, eh, y la Comisión Nacional que es la que nos ayudará a hacer esa primer distribución, decir, a ver, quién creemos que debe hacer el curso de tal, yo creo que tiene que ser en el noroeste porque allá es donde van el tema del nearshoring, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Por ejemplo.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Bueno, entonces, mantemos a la de esa región, ese curso, una institución de esta región. Ahí se coordina el curso, pero con la ayuda de todas las instituciones de educación superior y que convoquemos, pero bueno, a ver, Carlos Iván quiere decir algo concreto."
"Dr. Carlos Iván Moreno Arellano, Titular de la DGESUI-SEP","Sí, uno de los primeros acuerdos que tomamos tanto en la Comisión Nacional, Enrique, como en la Comisión Regional Noroeste, es primero tener este inventario de los cursos que ya existen, los cursos que ya tienen las instituciones."
"Dr. Carlos Iván Moreno Arellano, Titular de la DGESUI-SEP","Sí. Y ya en la región noroeste en la instalación, ya tres o cuatro universidades dijeron, yo tengo el tema de inteligencia artificial para la docencia, yo tengo el tema de matemáticas."
"Dr. Carlos Iván Moreno Arellano, Titular de la DGESUI-SEP","Entonces, una vez teniendo los 20, 30 cursos ya existentes en la Comisión Nacional, como dice el subsecretario, digamos, una una curaduría de cuáles estarían, digamos, listos para para montarse en la plataforma, saber MX y a partir de ahí identificar lo que no tenemos y empezarlo a a producir."
"Dr. Carlos Iván Moreno Arellano, Titular de la DGESUI-SEP","O lo que ya se tiene mejorarlo, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Porque a lo mejor podemos tener un curso que digamos, ya está, pero le podemos mejorar su producción audiovisual o le podemos mejorar su diseño instruccional, ¿no?"
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Pero la idea, eh, Enrique, sería que la siguiente sesión de la Comisión Nacional, justo ya hagamos eso."
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ",Nos sentemos a ver curso por curso y efectivamente tengamos.
"Dr. Ricardo Villanueva Lomelí, Subsecretario de Educación Superior, ","Bueno, no está pidiendo la palabra la la la secretaria Rosaura Ruiz, que nos sigue acompañando aquí, entonces, Rosaura, eh, adelante."
"Dra. Rosaura Ruiz Gutiérrez, Secretaria de Ciencia, Humanidades, Tecnología e Innovación","Eh, muy buena presentación."
"Dra. Rosaura Ruiz Gutiérrez, Secretaria de Ciencia, Humanidades, Tecnología e Innovación","Me gusta mucho la idea, es muy importante, en general estos cursos y eh promoverlos, por supuesto, y cuenta con todo el apoyo de de la y también para nuestros centros pueden participar en diferentes cursos que que se que se tengan que que elaborar."
