Participante ,Dialogo
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Pero también obedece a lógicas e intereses de rentabilidad, a las demandas del mercado, a la competencia y a las modas, por lo que emergieron miles de posgrados en áreas de especialización que el país no requería en tal cantidad o en tal calidad, como es en la administración de finanzas o respondiendo a coyunturas artificiales, como fue la proliferación de posgrados en calidad educativa que surgieron a raíz de esta mal llamada reforma educativa y que proliferaron con signos muy parecidos en todas las regiones del país, mientras que universidades como por ejemplo la pedagógica nacional quedaban totalmente fuera, fuera o sino totalmente cada vez más eh marginalizadas teniendo un gran potencial de aporte también en la formación a nivel de posgrado."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Por si fuera poco, esta fuerte ola privatizadora en la educación superior fomentada por los gobiernos neoliberales, implicó que las familias mexicanas tuvieran que asumir el costo de la educación superior de sus hijas e hijos, muchas veces con préstamos financieros y pagando cuotas muy muy por encima de los ingresos promedio en el país. Y esta transferencia de recursos públicos a instancias privadas no solamente ocupó ocurría aquí, sino también a través de las becas al extranjero, por lo cual hemos hecho un análisis ahora de pertinencia y de mucho cuidado para inclusive no caer en las garras de instituciones depredadoras que estaban absorbiendo a un número importante de estudiantes becados a costa del erario."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Además de recrudecer las brechas de desigualdad social, el neoliberalismo demerito la educación en los posgrados públicos, los cuales experimentaron un estancamiento y falta de apoyo, a pesar de que esto no fue generalizado y que hay posgrados clásicos de este país que, estando adentro o fuera del PNPC, han resistido toda esta historia neoliberal que estoy relatando y siguen siendo posgrados de muy alta calidad."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Pero estos son los posgrados clásicos de historia, de algunas de las universidades más grandes del país, de matemáticas, de física, de química, de biología, etcétera, etcétera."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Con una alta factura histórica, pues es precisamente en las universidades e instituciones públicas en donde se imparten los posgrados en áreas de ciencias y humanidades prioritarias para las necesidades del país como química, física, biología, agronomía, matemáticas, ciencias de la tierra, historia, arte, filosofía, sociología y especialmente también áreas profesionalizantes en las que nos urge tener especialistas, medicina, ciencias de la salud en general, ciencias agrícolas, en fin, áreas en donde tenemos una grave, grave déficit de especialistas."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Este fue el costo, el costo inaceptable de toda esta eh historia, historia de proceder neoliberal en términos de cómo se fueron desvirtuando eh los ejercicios de recursos públicos a partir de este el de las instituciones como el Conacyt y estoy segura también de muchas de sus universidades a favor de intereses creados y no a favor del interés general."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","En este contexto desafortunadamente el llamado Programa Nacional de Posgrados de Calidad o PNPC abonó y fomentó esta desigualdad, impuso criterios cuantitativos productivistas a ultranza sin que hubiera criterios diferenciales eh como la eficiencia terminal, que es un criterio que difícilmente es aceptado en las"
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","las mejores universidades del mundo, o también eh la malentendida calidad, además propició la exclusión de unas áreas de conocimiento frente a otras."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Por ejemplo, se dejaban fuera prácticamente a todas las áreas creativas, letras, creación musical, muchas de las este artes de diseño y un demérito a las humanidades y a las ciencias sociales, a ciertas ciencias sociales con respecto a las ciencias eh este duras, sobre todo en áreas profesionalizantes que proliferaron tremendamente sin criterios realmente de rigor epistemológico."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Con esto se provocó que miles de estudiantes de de posgrado, por ejemplo todavía el año pasado en humanidades, en artes, en filosofía, en historia y también casualmente y de las mejores universidades en matemáticas, en biología, en química, en fin, en las llamadas ciencias duras, en algunos de los mejores posgrados, maestrías y doctorados quedaran sin beca de Conacyt sin que esto fuera mediado por criterios transparentes, claros, objetivos."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías",Y con ello pues se hacía una selección de beneficiarias y beneficiarios de alguna manera difícil de entender para el Conacyt que quedaba tercerizada en las coordinaciones de posgrado.
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","En 2021 el Conacyt anunció el reemplazo del PNPC por el Sistema Nacional de Posgrados, estableciendo con ello políticas integradoras, equitativas desde la perspectiva de fomentar el rigor epistemológico, la solidez y excelencia académica en los posgrados nacionales."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Y atendiendo ya no solamente acatando, sino ejecutando una línea, un mandato muy claro del presidente de la República, asignar los apoyos directamente a los primeros interesados."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías",En este caso las becas de posgrado y algunas becas de licenciatura que el Conacyt asigna directamente a las y los estudiantes.
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","En este año en 2022 hemos dado un paso adelante a reformar el reglamento de becas, el cual es congruente con los principios de pertinencia, de solvencia epistemológica, de excelencia académica, compromiso social y de responsabilidad con el cuidado del medio ambiente que son fundamentales."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","fundamento pilar de todo lo que hacemos en Conacyt. Y estamos seguras y seguros de que van a fortalecer y consolidar la formación de posgrado en México y con ello el desarrollo científico y tecnológico integral, soberano e independiente del país."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Los nuevos mecanismos del reglamento de becas de posgrado y apoyos a la calidad del Conacyt ahora permiten la postulación y potencial obtención de una beca donde destaca que las solicitudes ahora son directas, es decir, las y los estudiantes admitidos e inscritos bajo los criterios autónomos y totalmente establecidos por las instituciones de educación superior pueden acceder a una beca si están inscritos en un doctorado, en una maestría en ciencias, cualquier área de las ciencias, tanto biológicas, eh eh las llamadas exactas, eh ciencias sociales o las humanidades también."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías",Y también en especialidades de áreas prioritarias y que estén registradas en el Sistema Nacional de Posgrados. Esto está siendo un requisito y estamos agilizando y facilitando tanto el registro del Sistema Nacional de Posgrados como el proceso de solicitud y asignación directa de beca a las y los estudiantes.
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Y celebramos, celebramos y quiero compartir este gusto con ustedes que el al nueve de mayo de 2022 estamos haciendo las cuentas de los últimos días, de la los últimos 10, 12 días en la plataforma del Sistema Nacional de Posgrados, tenemos ya registrados más de 3600 posgrados, 3697 programas de posgrados eh de entre los cuales tenemos obviamente pues los programas que estaban acreditados y vigentes del PNPC que fue una transferencia muy fácil, pero tenemos un porcentaje muy importante de posgrados que tienen toda la calidad, o sea, el rigor epistemológico que es un criterio que a mí me gusta más para poder formar a estudiantes de a nivel de posgrado que estaban quedando fuera."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Eh en una estrategia de corresponsabilidad, alianza y solidaridad con las universidades e instituciones de educación superior y centros públicos de investigación."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","El Conacyt ha logrado esto, es decir, no podríamos haber logrado este cambio finalmente si no hubiera sido por los foros de posgrado, por todas las conversaciones que hemos tenido y sobre todo por todo el compromiso, honestidad y claridad de acción de coordinadoras, coordinadores y obviamente de los titulares, las titulares de todas estas instituciones."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Es una alianza, se ha logrado una articulación para hacer este cambio sustantivo en favor o a favor de las y los estudiantes y así garantizando el que se cumplan las garantías constitucionales del derecho humano a la educación y a la ciencia como esos, como derechos y no como mercancías. Seguimos avanzando y articulando estrategias interinstitucionales."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","En días pasados celebramos reuniones fructíferas eh con el equipo de la Secretaría de Educación, en particular del doctor Luciano Concheiro, subsecretario de Educación Superior, en donde hemos acordado además diversas estrategias y acciones afirmativas que nos permitirán, por ejemplo, integrar en una sola plataforma las bases  de datos, tanto del SEP como del Conacyt para minimizar los trámites y el tiempo que tienen que dedicar las y los colegas de nuestras instituciones de educación superior en someter sus documentos, ingresar sus datos curriculares, etcétera. Y afortunadamente en estos años en Conacyt hemos ido transitando los sistemas hacia sistemas innovadores, además de que no requieren costos altísimos que se pagaban y de"
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","esta incertidumbre de dónde estarán las bases de datos desde el Conacyt y esto nos va a facilitar, pero aquí también va a ser muy importante que todo esto se haga en alianza y en coordinación muy estrecha y sustantiva con todas y cada una de las instituciones públicas y también privadas y aquí quisiera abrir un paréntesis para decir que entre los posgrados que ya son parte del sistema nacional de posgrados y las becas asignadas que ya están superando las 10,000 en este primer periodo del 2022, hay varios posgrados, un número importante, mayor que el que había en el PNPC de posgrados que pueden subir las matrículas de sus estudiantes y que estarán siendo apoyados"
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías",De acuerdo al orden de prelación que ahora es clarísimo y estamos muy contentas y contentos porque en este primer periodo de becas nacionales hemos y seguimos ahí este pues buscando proactivamente posgrados eh que tienen maestrías y doctorados en investigación o en áreas profesionalizantes prioritarios que no que ya tengan estudiantes acreditados que no se queden sin beca.
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Por lo pronto vamos vamos muy bien. Bueno, regresando tenemos también el objetivo de promover que la investigación se incentive preponderantemente desde el Conacyt a través también de fortalecer el sistema nacional de investigador de investigadores y quisiera compartirles que hemos acordado generar en acuerdo con las diferentes instituciones de educación superior y en articulación estrecha con la Secretaría de Educación Pública a través de su subsecretaría de Educación Superior generar convocatorias específicas y establecer acciones de fortalecimiento proactivas para los subsistemas de educación superior rezagados o en desarrollo y así ir poniendo el piso más parejo y fortaleciendo y alimentando todo ese potencial tan valioso que existe de formación a nivel de posgrado y de investigación en instituciones que tradicionalmente no han sido apoyadas por Conacyt."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Es decir, también va a haber ahí acciones afirmativas y convocatorias específicas para algunas de estas instituciones. Asimismo en conjunto con la Secretaría de Educación Pública estamos, como decía, eh la posibilidad de establecer analizando la posibilidad de establecer eh al SNII y al programa de estímulos al desempeño del personal docente como mecanismos complementarios de una política pública integral consolidada orientada a fomentar la investigación y la docencia que deben de ir íntimamente relacionadas y que debemos fomentar estos perfiles integrales de colegas que estén en toda esta disposición de formar, de hacer accesible el conocimiento que generan y de generar nuevo conocimiento."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Entonces se están explorando los mecanismos para simplificar tanto la operación como los requisitos para acceder a los beneficios que otorgan y que ahora se van a comunicar y complementar entre sí los diferentes programas y todo ello debe de ajustarse, debe de trabajarse en un diálogo muy profundo y una colaboración muy estrecha con todas y cada una de las instituciones de educación superior y sus representantes. También estamos analizando diferentes posibilidades en el sistema nacional de investigadores y todo ello sí dependerá de gestiones que además de nuestro análisis conjunto este sustantivo eh con la Secretaría de Hacienda y Crédito Público para poder también fortalecer sobre todo eh pues eh las condiciones laborales de colegas que se desempeñan y que han logrado acceder al SNII pero en los primeros niveles con respecto al nivel tres."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Es decir, vamos a también fortalecer eh la carrera, la carrera académica o intentar proponer porque aquí sí sale de nuestro ámbito de posibilidad, esto tiene que ser evaluado a nivel de la Secretaría de Hacienda, pero sí quisiéramos en conjunto con la Secretaría de Educación Pública a través de justamente la eh la Subsecretaría de Educación Superior explorar la posibilidad de analizar de manera muy constructiva las condiciones laborales de las los profesores e investigadores de las instituciones de educación superior."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Para finalizar y antes de mostrarles algunas transparencias para complementar estas líneas que quería yo compartir con ustedes, solamente me restaría decir que el Estado, las instituciones públicas tenemos el deber de hacer el mayor esfuerzo posible para coadyuvar y fortalecer la educación, la investigación científica, el desarrollo tecnológico desde sus bases de las y los mexicanos, mexicanas que le dan vida las y los docentes, las y los estudiantes, por supuesto, es con ellos con ellos con quienes y ellas con quienes estamos comprometidas y comprometidos."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","El objetivo es que todas y todos tengan las mismas oportunidades reales. Las y los jóvenes deben saber que cuentan con el respaldo del Estado para lograr sus sueños sin importar la disciplina científica que elijan ni la universidad en la que estudien o la región del país en donde vivan y desde luego mucho menos su origen étnico, género o condiciones físicas. Las instituciones públicas de educación, ciencia, tecnología trabajamos de manera conjunta y en alianza de capacidades y atribuciones para justamente cumplir con una de las máximas de las máximas que dan sentido al gobierno de la cuarta transformación porque nadie quede atrás y que nadie quede fuera."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Si les parece bien, muchas gracias, eso es lo que yo quería compartir con ustedes de manera sintética y conceptual, pero con mucho gusto si eh hay el tiempo y les parece bien podría compartir Carmen algunas transparencias láminas para complementar estas líneas y darles compartirles algunos datos más específicos."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Muy bien. Doctora, gracias. Muy amable, muchas gracias. Bueno, entonces rápidamente es nada más como un complemento cuantitativo factual. Aquí están algunos datos, el total de becas eh administradas eh anualmente es es es asciende a un número importante este más de 81,000 becas. Estos son datos para el 2021, ¿no? Este obviamente pues eh es un número de becas que hemos logrado logrado mantener. Como ven aquí la distribución es es muy interesante, la mayoría son becas nacionales, pero también hemos reforzado programas específicos como el apoyo a madres mexicanas jefas de familia, indígenas, posdoctoran posdoctorantes relacionados con desarrollo de investigación en Covid que han dado resultados fascinantes y en particular un área que pues la pandemia nos ha hecho claro que tenemos que fortalecer y que el propio presidente nos ha mandado como una prioridad el apoyo a becas en el área de la salud y el apoyo a médicos especialistas."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Entonces bueno ahí eh compartirles esta información y siempre estar en disposición de recibir sus propuestas si hubiese eh una manera de también proactivamente y afirmativamente el compensar estas diferencias, estos rezagos y el que fuera necesario fortalecer alguna de estas este programas de becas específicas. Hay eh un reto de equidad de género a nivel de la ciencia y la tecnología ya a nivel de los docentes y de las y los investigadores sobre todo, pero en el área en el en la formación hemos logrado que haya una equidad."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Es decir, hay igualdad de oportunidades eh hay una equidad de género y esto también nos nos preocupa bastante, ¿no? El que siempre estemos cuidando aunque en este caso y como les compartí hace un momento, hemos logrado con esta nueva estrategia de asignación de becas que no haya un solo estudiante y si ustedes tienen algún posgrado que se nos haya escapado, les pido por favor aprovechando la amabilidad de el subsecretario de Educación Superior el que nos hagan llegar eh posgrados de investigación o de áreas prioritarias prioritarias profesionalizantes que hayan quedado todavía sin registrarse en el sistema nacional de posgrados porque estamos todavía a tiempo y que suban sus matrículas porque todavía hay becas."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Es decir, esta forma de asignación de becas está resultando que con las mismas becas podemos de alguna manera parece paradójico pero así es la cosa eh becar a este pues muchos de los estudiantes que se estaban quedando sin becas de maestrías y doctorados como les decía muy importantes de universidades muy importantes ya aceptados y aceptadas. La siguiente por favor."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Aquí está una laminita que no voy a pormenorizar, pero algunas de las diferencias eh de este sistema nacional de posgrados que ya había compartido eh de manera más general con ustedes, promover la colaboración, contribuir a las soluciones este para el bienestar social y la salud, verdaderamente valorar cualitativa y cuantitativamente el rigor científico y también eh la capacidad de colaboración, la excelencia académica, pero también la pluralidad epistémica y disciplinaria eh es muy importante tener claro que un posgrado un posgrado eh académico no está sino está asociado a proyectos de investigación."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Entonces anclar los posgrados de una manera mucho más sólida en la investigación científica de frontera y también de incidencia social y ambiental y desarrollo tecnológico y reivindicar el papel tan importante de las humanidades, de las artes, de las perspectivas transdisciplinarias eh el tener siempre una una guía de transparencia, de rendición de cuentas eh de criterios claros eh la postulación directa, el compromiso con el país y la retribución social generada o fomentada desde los propios becarios que ahora están realmente con con ilusión de regresar a partir de eh pues actividades que realizan de acceso universal al conocimiento y bueno esta parte que ya decía de articular la formación con la investigación y la colaboración."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Sin demeritar los posgrados profesionalizantes, pero ahí lo que vamos a ir perfilando es el solicitar para poder ser apoyados desde el erario que las prácticas inmersivas como sucede por ejemplo en medicina que los especialistas necesariamente y por eso es el la especialidad eh la de medicina eh estándar dorada eh que se da a partir de la profesionalización en ambientes inmersivos que estos sean del sector público preponderantemente y estamos considerando posgrados académicos de muy buena calidad de universidades privadas, por supuesto, y están recibiendo y estamos viendo esto como una alianza en la formación de estudiantes y de ampliar la matrícula con las universidades privadas pero sin demérito de las universidades y las instituciones de educación superior pública."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","La que sigue por favor. Esta gráfica pues habla por sí sola, ¿no? Poco a poco la matrícula de estudiantes a nivel de posgrado a pesar de que son en las universidades públicas donde no solamente pero sí preponderantemente se realiza eh la investigación científica eh pues eh el la matrícula veían ustedes cayó al 36% de la de la nacional, 64% fue acumulándose en eh las entidades privadas porque se fue fomentando la educación no como un derecho sino como una mercancía."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Y si vemos qué áreas y esto nos explica por qué dentro del sistema anterior PNPC pues quedaban eh por ejemplo este muchos científicos de la salud sin beca, la mayoría están en universidades públicas y también en ingeniería, manufactura y construcción que hoy por hoy se enseñan preponderantemente en instituciones públicas, dos terceras partes casi este y qué decir qué decir este es el caso más más claro de áreas profesionalizantes tan importantes también igual que la salud de agronomía y veterinaria aquí el 94% se forman en universidades e instituciones públicas y quedaban sin beca y bueno el sustento del desarrollo científico y de la soberanía tecnológica de un país todo el desarrollo científico de ciencias naturales, químico biológicas, matemáticas, estadísticas, ciencias de la tierra el 89% casi nueve de cada 10 estudiantes que se forman en estas áreas lo hacen en instituciones públicas."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías",Entonces vean estas paradojas y el crecimiento de algunas áreas este que hemos revisado en donde se dio gran simulación con todos sus valores de PNPC super bien mientras que se dejaba a estudiantes de estas áreas eh de ciencias de ciencias fundamentales que están ahí en el en la penúltima grafiquita del lado izquierdo en la penúltima columna horizontal del lado izquierdo donde se ve que pues casi el 90% de los estudiantes que estudian cualquier área de las ciencias duras este bueno se separaron las sociales pero este sociales y derecho pues sí hay esta este crecimiento que estamos analizando porque ahí hay cosas muy interesantes la que sigue.
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Bueno, en el SNII ha habido un aumento de 2019 a la fecha sí hemos recibido de parte de Hacienda retroalimentación en el sentido de que eh pues eh ellos han podido absorber este énfasis porque había también ahí discrecionalidad a veces y bueno hemos podido resarcir esto y apoyar a un número mayor sobre todo de jóvenes investigadores investigadores o de promover a quienes así lo merecían todavía hay retos ahí en el SNII y que como les decía estamos trabajando de manera conjunta y también nos gustaría la retroalimentación de las universidades para que el SNII sea un instrumento de política pública que de manera equitativa incentive esta eh forma integral de docentes, investigadores que hay facultades que lo tienen de manera ejemplar o universidades como la UNAM, la Facultad de Ciencias pero que debe generalizarse."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Es decir, las y los investigadores científicos deben de dar clases y deben también de contribuir en el retorno social a través de hacer accesible universalmente su conocimiento. La que sigue. En términos de ciencia de frontera, bueno pues aquí está el resumen, ¿no? En 2017-18 ciencia básica básicamente bueno cero. Aquí están los montos que se han invertido, en este año seguimos invirtiendo con todos los retos que hay frente pues a la cantidad de prioridades pero para el presidente el respeto y el apoyo a las y los científicos es importantísima y seguiremos cuidando el incentivar de manera profunda el desarrollo científico y también cuidando y coadyuvando a eh el fortalecer el sistema de laboratorios nacionales de Conacyt y ahora con nuevos lineamientos y la infraestructura científica."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías",La que sigue. También con un ámbito de colaboración no me estre no me detengo pero hay muchas herramientas en la página que ustedes pueden lograr ver ahí con más detalle. Hay un número importante de proyectos de proyectos eh vigentes este de ciencia básica y de frontera eh algunos de ciencia básica que habían sido ya sometidos a evaluación con altísimas calificaciones pero se habían quedado sin financiamiento y los más altamente eh evaluados fueron este apoyados es importante ver que aquí el el reto de equidad de género eh es es más fuerte eh porque simplemente eh pues los responsables técnicos reflejan todavía un un una inequidad de género en las instituciones.
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías",Entonces aquí habría que también establecer de manera conjunta y articulada con ustedes pues acciones afirmativas para ir fomentando el que un número equitativo de diferentes personas este de diferentes eh géneros o capacidades puedan acceder de manera equitativa al quehacer científico. La que sigue. Un un eje programático del Conacyt icónico novedoso son estas 10 agendas programáticas estratégicas a nivel nacional que nos han permitido articular y mostrar la capacidad tremenda que existe en el país cuando realmente conjuntamos y articulamos a eh colegas de diferentes instituciones y tenemos después de un ejercicio de elaboración de proyectos semilla muy muy profundo tenemos en la siguiente transparencia estas son las 10 agendas ya este pues más de 400 proyectos trabajándose en prácticamente todos los estados de la República.
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Hay algunos con mayor capacidad o porque hay más problemáticas o porque hay mayor este presencia de programas nacionales estratégicos pero bueno y hay algunos resultados ya también ya eh pues que eran impensables de tenerse con tan poco tiempo y que tampoco es que haya implicado una inversión muy muy grande, sí es una inversión importante de más de 700 millones de pesos pero de no haberse articulado estos proyectos nacionales de investigación e incidencia que son los que le dan vida a cada uno de los programas no estaríamos pudiendo lograr algunos avances y obviamente la alianza con el sector público con las diferentes instancias que tienen demandas de ciencia y tecnología concretas hacen toda la diferencia y la otra cualidad de esta administración es que tenemos un gobierno que tiene una prioridad el pueblo de México."
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Entonces esta alianza directa y este compromiso con el pueblo de México y las urgencias y prioridades en favor del bienestar social y el cuidado ambiental pues son la guía natural eh para este pripriorizar y poder avanzar estas agendas de investigación en proyectos nacionales de investigación e incidencia que están dando ya resultados.Algunos de ellos eh derivan en desarrollos tecnológicos eh que con eso voy a este casi terminar la siguiente, por favor.Y bueno, solamente darles aquí una actualización de uno de estos éxitos, ¿no? Hubiera sido impensable que a diferencia de lo que normalmente se tarda un proceso de innovación tecnológica cuando además no había articulación en este respecto, podamos haber tenido ya el desarrollo de dos nuevos ventiladores, Ehécatl 4T, Gätsi-Dydetec, este que están dando lugar a nuevas industrias mixtas, es decir, por supuesto, que es deseable y esperamos seguir coadyuvando a esta alianza, esta vinculación con el sector privado con claras metas. Y bueno, acá están más de un millón de horas atendidas, seguridad biomédica, en fin, este, 50% de ahorro para el erario, están ya distribuidos en 85 hospitales públicos, en 24 entidades, han atendido a personas con riesgo este de vida eh con COVID en un número de más de 15,500. Entonces sí se puede y se puede en tiempo récord y se puede en medio de la pandemia. Entonces podemos este esto nos ha dado la garantía de que podemos realmente fijarnos eh retos conjuntos y bueno, aquí hago una invitación también para que nos ayuden a focalizar tanto capacidades como metas que pudiésemos estar atendiendo con esta estrategia articuladora la que sigue y obviamente con las instancias relevantes del sector público, estaban ahí la Secretaría de Salud, etcétera.El el desarrollo de Patria, pero no solamente Patria, tenemos varias otras vacunas en desarrollo, por ejemplo, una de la UNAM, otra de la Universidad Autónoma de San Luis Potosí y la finalidad y la punta de lanza que representa Patria es para eh el recuperar nuestra soberanía en la producción de biológicos. "
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","La que sigue, por favor.Aquí hay algunos otros eh logros en este sentido gracias a esta articulación y a esta vinculación, pero a través de objetivos y metas concretas, por ejemplo, lo que el propio presidente a través del decreto nos manda en términos de identificar eh porprogramas y planes alternativos a la agricultura industrializada con tóxicos como el glifosato o con transgénicos en el caso de nuestro alimento básico el maíz y varios otros temas que no voy a detallar ahora por cuestiones de tiempo, pero estamos desarrollando un estent coronario nacional, oclusores vasculares, monitores de temperatura, biosensores, etcétera, etcétera.Adelante. "
"Dra. Maria Elena Álvarez-Buylla Roces, Directora de Consejo Nacional de Humanidades, Ciencias y Tecnologías","Finalmente, ahora sí, dos diapositivas más. Una de la ley que ya he compartido con ustedes, hay solo un resumen numérico de toda la actividad de discusión y elaboración del anteproyecto de Ley General de Humanidades, Ciencias, Tecnologías e Innovación. Está ahí la línea de tiempo y este, bueno, pues ya pasó por la consejería jurídica, ya nos dio el visto bueno para pasar todas estas etapas necesarias y estamos próximos aen la culminación del trabajo que hemos coordinado, al igual que con los posgrados y todo lo que hacemos.Agradecemos de corazón a todas las instituciones, a sus titulares y a todos los colegas que han participado de manera muy entusiasta, sustantiva y profunda. Creo que tenemos un documento muy sólido e interesante que está en sus últimas fases previas a la presentación de esta iniciativa.Y, por último, quisiera presentarles el resultado del cambio que se cristalizó gracias a un decreto presidencial en la estructura financiera.Cuando llegué, teníamos a nuestro cargo, junto con los fideicomisos de los centros públicos de investigación, 91 fideicomisos; de los que se extinguieron 106, 91 pertenecían a Conacyt."
