Participante,Dialogo
María José Risausi,"SEAES es que que además pues nos llena de mucho orgullo porque no es una instancia vertical, es el conjunto orgánico y articulado de autoridades, instituciones y organizaciones educativas y de instancias para la evaluación y acreditación, así como de mecanismos e instrumentos de evaluación del tipo de educación superior. Entonces participamos en realidad todos en el SEAES, lo pueden ver ahí en eh el punteo"
María José Risausi,"El objetivo es muy largo porque es muy ambicioso, porque es diverso, pero estamos seguros de que justamente por tratarse de una instancia colegiada y horizontal, este objetivo ambicioso lo lo vamos a poder lograr este objetivo ambicioso lo lo vamos a poder lograr."
María José Risausi,"Esta es la estructura general de coordinación y operación del SEAES que se propone en eh el documento de política pública. El SEAES como saben será organizado y regulado por este Consejo Nacional para la coordinación de la educación superior, el secretariado técnico conjunto del mismo CONACES proporcionará apoyo al desarrollo del SEAES y al programa de trabajo y esto es muy importante que sea aprobado por el pleno del CONACES."
María José Risausi,"En cada una de las COPES se instalará un comité de mejora continua integral de la educación superior, agradezco mucho a Sandra Corona eh la mención y el énfasis que que ha puesto en su exposición para eh que sea realmente un trabajo articulado con las entidades."
María José Risausi,"Se creará digamos formalmente porque hasta ahora pues ha estado funcionando eh pues de una forma sui generis, pero eh creo yo que que que con la mejor voluntad hemos ido avanzando, se creará la coordinación ejecutiva del sistema de evaluación y acreditación de la educación superior y se integrará un comité técnico de el propio sistema."
María José Risausi,los comités estatales están realmente involucrados en eh tres de pues realmente las las instancias más importantes de deliberación que confluyen en el SEAES.
María José Risausi,se detalla un poco más sobre los ámbitos de injerencia de la coordinación ejecutiva y también sobre las expectativas también de atribuciones de este comité técnico que está en este momento en proceso de formación.
María José Risausi,"los conceptos centrales del SEAES son los que ven en en la lámina, me permito hacer un énfasis importante en el punto que tiene que ver con la formación profesional y los aprendizajes, pues está eh digamos parte de la la idea y del propósito del artículo séptimo de la Ley General de Educación Superior, de propiciar un desarrollo humano integral en todos los niveles de la educación, contempla una diversidad importante de modalidades de evaluación, concibe a la evaluación como medio y no como un fin eh y como ya lo dije en en un anterior momento, está orientado a la mejora continua y a la revalorización, esto también lo quiero subrayar eh de la función docente, no al a la evaluación del desempeño de trayectorias individuales, sino de realmente eh valorar en en toda su su amplitud e importancia el papel de los profesores en los procesos de aprendizaje y en la vida institucional de las universidades."
María José Risausi,"Tenemos entonces, estas son las evaluaciones que están contempladas en la propuesta, todas atendiendo a criterios de contextualización, no solo territorial, sino también por subsistema y por tipo de institución de educación superior eh con obviamente criterios de objetividad, imparcialidad, replicabilidad, transparencia, sentido ético y y aquí también subrayo carácter no oneroso. Esa es otra de las eh transformaciones profundas que plantea el sistema."
María José Risausi,"Los ámbitos de del SEAES son estos que ven en la lámina, me detengo nada más eh brevemente para explicar los puntos tres y cuatro porque pues reconocemos que puede llamar la atención el hecho de que en apariencia estén disociados los niveles, pero en realidad se trata de una agenda de de trabajo muy intensa también aquí en CONACES, ya más adelante en asuntos generales el señor subsecretario."
María José Risausi,"pero desde el SEAES se está también haciendo un esfuerzo muy importante para que quede de manifiesto la importancia de articular de forma virtuosa, lógica, congruente, etcétera, los programas de investigación de las instituciones de educación superior con los procesos formativos a nivel de posgrado, pero de ninguna manera debe interpretarse como que habrá criterios para posgrado y criterios para licenciatura y TSU, porque definitivamente esa no es la intención, sino al contrario, se apuesta por fortalecer la integralidad del sistema nacional de educación superior."
María José Risausi,"Los criterios transversales que guían al sistema son el compromiso con la responsabilidad social, la equidad social y de género, la inclusión, la excelencia tal como está planteada en las normas federales, la vanguardia educativa, la innovación social y, por supuesto, este es un elemento que fue reforzado gracias a la dirección de universidades interculturales dentro de la de DGESUI"
María José Risausi,está creemos nosotros pues atendido en términos mucho más profundos que un simple aludir a un criterio para para palomear un ámbito de atención Entonces bueno eso también eh nos hace sentir muy satisfechos y orgullosos.
María José Risausi,"Este esquema eh se se ha presentado ya anteriormente, tampoco me voy a detener porque además en apariencia es un poco abigarrado, pero en realidad es la expresión gráfica de esto que les he venido diciendo en donde eh pues yo pondría nuevamente el énfasis en el hecho de que el sistema de evaluación y acreditación de educación superior lo conformamos todos quienes participamos de los procesos formativos de educación superior en nuestro país."
María José Risausi,"pero sí es importante enfatizar que los resultados de la evaluación concebidos desde el SEAES no tienen efectos punitivos, que hay un respeto y una actitud restrictiva a la autonomía de las instituciones de educación superior, a la soberanía de los estados y a las particularidades de cada tipo y subsistema dentro del sistema nacional de educación superior, eh, los programas educativos que tengan por ahora acreditaciones eh y pues obviamente respetaremos esas vigencias, se trata, como bien lo dijo el maestro Valdez, de un proceso gradual que nos estamos tomando con la mayor seriedad del caso y por ello también debemos ser sumamente claros en sus en sus pasos y respetuosos de cada uno de los procesos que ya se han iniciado."
María José Risausi,"el documento fue como ya lo dijo el maestro Rogelio Garza, presentado ante la comisión para la formulación de la política nacional de evaluación y acreditación de la educación superior el día 10 de recibimos y agradecemos mucho nuevamente a los miembros de la comisión las observaciones, sumamente relevantes y pertinentes."
María José Risausi,"Verán un asterisco, ya que hay observaciones que solo se pudieron atender parcialmente; algunas no corresponden a la naturaleza de una política pública, y otras se atenderán en fases posteriores de la construcción del SEAES."
María José Risausi,"se muestran las principales observaciones, cómo se atendieron (parcialmente), las aportaciones incorporadas sobre criterios y conceptos específicos. Las observaciones sobre partes ambiguas del documento nos ayudaron a mejorar la redacción para mayor claridad."
María José Risausi,"Antes de que termine el año, avanzaremos en la construcción de los elementos conceptuales y técnicos de las siguientes fases. A partir del lunes 12 de septiembre, inician las jornadas."
María José Risausi,"Las llamo de sensibilización, porque se trata de compartir con las comunidades el sentido profundo del sistema. De otra forma, parecería solo un sustituto de un esquema anterior, sin intención transformadora. Es importante socializarlo para que todos actuemos en congruencia y el sistema progrese adecuadamente."
María José Risausi,"Antes de que termine el año se instalará el comité técnico, y estamos trabajando en el programa anual de trabajo para 2023. Este calendario para 2023 es preliminar, y queremos compartirlo para subrayar su carácter gradual; es como el dicho: “despacio que voy de prisa”. Tenemos que lograr resultados y el afianzamiento del sistema pronto, por eso debemos ser cuidadosos. (Verán el detalle). Para 2024... (no abundo por el tiempo)"
María José Risausi,"Este es un calendario preliminar de las jornadas de sensibilización; no son las únicas. Las reuniones marcadas con ""P"" son presenciales. La única virtual es una que agradezco a la región dos de ANUIES, que me permitirá presentar los avances del sistema en su sesión."
María José Risausi,"Quedo atenta a sus comentarios. En la siguiente lámina está mi correo electrónico, y estaré contenta de visitarles en sus entidades o conectarme virtualmente para seguir construyendo el sistema. Muchísimas gracias. Muchas gracias. Agradezco a Rogelio y María José su participación. ¿Alguien quiere hacer uso de la palabra? El doctor José Mata, adelante."
José Mata,"Buenos días, secretaria. A nombre de la federación, agradecemos su presencia en este foro, en el que trabajamos con alegría, pasión e ilusión por mejorar la calidad de la educación en el país"
José Mata,"Agradecemos el gran esfuerzo en este tema. Desde las universidades particulares hemos tenido una gran relación con el subsecretario, siempre apoyando, con Mari Carmen Salvador y el DGAIR ntre otras instancias. El SEAES es un esfuerzo valioso para medirnos."
José Mata,"Agradezco a Rogelio Garza su disposición y a la maestra Risausi, a quien la FIMPES presentó recientemente la acreditación institucional, un mecanismo con 40 años de vigencia y experiencia nacional e internacional."
José Mata,"Sugiero evaluar la posibilidad, en el comité técnico, de convalidar partes del proceso del SEAES con acreditaciones previas de instituciones. Una universidad, al evaluar su calidad, se somete a un proceso riguroso; sabemos el trabajo que implica, designando recursos, equipos y personas."
José Mata,"Valdría la pena conjuntar y decir que si ya se tiene una acreditación, pueda validarse una parte del SEAES, para no generar trabajos dobles y optimizar la calidad. Para ello, solicitamos participar en el comité técnico desde la FIMPES."
José Mata,"Podemos aportar valor y experiencia, con la intención de mejorar la calidad de la educación para todas las instituciones. Una visión desde las universidades particulares puede contribuir. Gracias. "
María Luisa Flores,"Buenos días. Es un gusto estar aquí con ustedes, secretaria. Bienvenida a esta gran labor para nuestros niños y jóvenes. Desde las instituciones particulares, les comento que somos una asociación desde 1996, con procesos de acreditación que han requerido un gran esfuerzo durante muchos años. Hemos trabajado para mejorar los lineamientos y apoyar a jóvenes que necesitan educación, aquellos que no tienen acceso a la educación pública, pero quieren estudiar y hacen un gran esfuerzo, así como sus familias."
María Luisa Flores,"Las instituciones de nuestra asociación no son improvisadas; algunas tienen 80 o 90 años, con un promedio de 50. Es un trabajo grande, ya que no podemos cobrar altas colegiaturas."
María Luisa Flores,"El esfuerzo que hacen estas personas por ayudar a la sociedad, al poner una escuela, no es solo cambiar sillas y mesas, sino cambiar vidas, lograr una profesionalización que ayude a salir adelante, incluso con orgullo familiar, ya que muchos son los primeros graduados de sus familias. Es un gran esfuerzo, con procesos desde hace muchos"
María Luisa Flores,"muchos años en los que las instituciones han trabajado arduamente para poder llegar a esta calidad educativa, esta excelencia de la calidad. ¿Sí? Y y en este tenor también pedirle y solicitarle que también se reconozca, se reconozca a todas esas instituciones que también trabajamos en favor de México. Yo se lo agradezco mucho y espero que también se pueda tomar en cuenta. El trabajo que también hemos hecho del otro lado de las instituciones educativas. Muchas gracias."
Rodrigo López Zabala,"sí, ya. Gracias. creo que primero comentar muy rapidito eh hm que a tono con la propuesta que nos han presentado acerca del sistema de evaluación y acreditación hm eh a propósito del foro eh del del parlamento abierto que ayer tuvimos la última ah sesión para hm aprobar la iniciativa para presentarse la iniciativa de ley estatal de educación superior acá en Sinaloa."
Rodrigo López Zabala,"una de las propuestas eh que ah se han presentado para que se recoja es la creación del sistema estatal de evaluación y acreditación. Eh y las precisiones que ayer mismo en el parlamento hicimos eh están muy en sintonía con esta propuesta, dado que el documento ya lo conocíamos. Además de que en conversaciones con eh la la presidencia de la comisión de educación del Congreso y las mismas fracciones parlamentarias están muy abiertos a esa posibilidad de incluir el sistema total de evaluación y acreditación en Sinaloa."
Rodrigo López Zabala,"además de otras que están eh pues por supuesto, en plena armonización con la Ley General de Educación Superior."
Rodrigo López Zabala,"la otra que comentar eh que en 15 días vamos a iniciar una jornada nosotros en las instituciones de educación superior eh o en regiones, en zonas porque es muy complicado hacer institución por institución acerca de una consulta que vamos a llevar a cabo eh con titulares, con académicos, con estudiantes eh a propósito del plan sectorial de educación que acá el gobierno de Sinaloa después del plan estatal de desarrollo estamos ahora con el sectorial."
Rodrigo López Zabala,en ese marco podría hacerse una participación eh por parte de la colega que ahorita informaba sobre el avance y la posibilidad de que en Sinaloa pudiera eh llevarse a cabo también eh esta eh formar parte de esa jornada de sensibilización como ella ya lo decía. y sobre todo muy en sintonía con esto que estamos pensando de la creación del sistema estatal de educación superior.
Rodrigo López Zabala,lo que ya resolvimos en COEPES eh porque estamos elaborando y lo vamos a presentar a la plenaria del CUPEs es es la las líneas para el desarrollo de educación superior en donde se inserta muy bien eh este sistema de evaluación eh que ahora se propone y que queremos que acá en Sinaloa también prospere eso en la iniciativa que en estos días en este mes próximo ya se presentará al congreso muchas gracias muchísimas gracias
Miriam Inojosa,"para secundar la moción hecha por FIMPES de que dicha federación sea integrada al comité técnico del SEAES, creemos que la enorme experiencia que ha desarrollado en el tema de acreditaciones sería valiosísima, además de la sensibilidad que tiene con respecto a las situaciones propias de las instituciones de educación superior de carácter particular. Es cuanto."
Jaime Valls Esponda,"Muchas gracias. Eh saludo y agradezco la presencia del director general del Cinvestav, José Mustre, doctor José Mustre, a quien le cedo la palabra. Adelante, por favor. Si le pasan un micrófono, por favor."
José Mustre,"Muchas gracias eh eh muchos saludos eh señora secretaria, es un placer que esté con nosotros. Era nada más una pequeña observación entendiendo y y eh reconociendo este la importancia de eh esta iniciativa de evaluación en la parte en donde se enfatizó eh tenerla como algo integral y no separar necesariamente la parte de eh eh pregrado con con posgrado eh tal vez nada más eh poner en en contexto la particularidad de que hemos una eh serie de instituciones de educación superior que nada más tenemos exclusivamente la parte de posgrado e investigación como el SIMBESP, pero muchos centros de investigación eh eh coordinados por CONACYT y por otras secretarías de estado y creo que es importante tomar en cuenta esa particularidad es es la la única observación este pero muchas gracias. Bueno la la maestra este eh obviamente conoce muy bien esta parte y y y este incluso tal vez coordinar esto con el sistema de evaluación que ha tenido CONACYT con anterioridad sería sería importante. Muchas gracias."
Jaime Valls Esponda,"Muchas gracias. Antes de pasar al siguiente punto, saludo a la doctora Gloria del Castillo, directora de FLACSO, muchas gracias por su presencia, a la doctora Tania Rodríguez, rectora de la Universidad Autónoma de la Ciudad de México, a por supuesto al maestro Raúl Martínez, eh dirigente de la ANUT, la Asociación Nacional de Universidades Tecnológicas. Muchas gracias Raúl y ya saludé a la maestra María Luisa Flores del Valle eh eh titular de Alpes, muchas gracias por su presencia."
Jaime Valls Esponda,"el siguiente tema corresponde a los avances en la elaboración del programa nacional de educación superior, que será expuesto por el doctor Javier Mendoza, eh a quien cedo la palabra."
Javier Mendoza,"Sí, gracias. Buenos días, tengan todas y todos en eh representación de eh las coordinadoras de la de la comisión de este para la elaboración del programa nacional de educación superior que por compromisos no pudieron estar, la doctora Angélica Buen día de la Juan Soto Chimilco y la este doctora Alma Herrera del Instituto de Estudios Superiores Rosario Castellanos me han pedido que presente muy brevemente los avances del trabajo de esta comisión."
Javier Mendoza,"Como ya se había informado en la anterior sesión eh del Conaces, bueno, en eh con base en el artículo 56 y otros artículos de la Ley General de Educación Superior y el décimo transitorio eh se emitió por parte del Conaces la convocatoria para conformar la comisión, la cual se instaló el 13 de mayo con eh alrededor de 60 integrantes, representantes de los estados, representantes de los diversos subsistemas y eh eh colegas de la subsecretaría educación superior de los diferentes subsistemas institucionales."
Javier Mendoza,"Se formó un grupo coordinador para impulsar el trabajo en la comisión que este conformado por alrededor de una docena de eh colegas que ya están trabajando, han tenido una alrededor de una decena de reuniones hasta la fecha. La comisión ampliada se ha reunido en dos ocasiones y cabe destacar que en el mes de julio sostuvimos una reunión de trabajo con el subsecretario eh Luciano Concheiro y con todos los directores de la eh de las unidades de la subsecretaría de Educación Superior en donde la comisión se enteró de los avances de los proyectos y de las acciones que se tienen en cada uno de los ámbitos de la educación superior."
Javier Mendoza,"¿cuáles son las bases normativas y programáticas de este programa? Bueno, pues ustedes ya lo saben de ser esto muy, muy, muy experto en esto, porque este es el artículo tercero de la Constitución Política resultan de la reforma de 2019, la Ley General de Educación y particularmente la Ley General de Educación Superior, pero también existen otros documentos normativos y programáticos, como es el Plan Nacional de Desarrollo de 1924, el programa sectorial de Educación 2024 y la Secretaría de Hacienda emitió los criterios para elaborar, dictaminar, aprobar y dar seguimiento a los programas derivados del Plan Nacional de Desarrollo y este programa que está considerado en la Ley General de Educación Superior,"
Javier Mendoza,"es un programa que se deriva del Plan Nacional de Desarrollo y por lo tanto tiene que seguir la estructura que establece la Secretaría de Hacienda, pero también están sirviendo de base los diversos y múltiples documentos ya elaborados por las comisiones del CONACES, como sabemos en esta reunión, todo lo que tiene que ver en materia de evaluación y acreditación que María José ha dado a conocer todos los avances en de las COEPES, los avances en armonización normativa y también se ha estado tomando y analizando un documento muy importante"
Javier Mendoza,los documentos que se discutieron en la reciente Conferencia Mundial de Educación Superior en Barcelona este año y está también obviamente por ley tenemos que considerar los objetivos 2030 del desarrollo sostenible de la ONU.
Javier Mendoza,"Bueno, la ley dispone que este programa debe reconocer el diferente nivel de desarrollo de las instituciones que integran cada subsistema y uno de los grandes esfuerzos que se ha tenido es analizar, diagnosticar las particularidades del subsistema de universitario, tecnológico, de escuelas normales e instituciones de formación docente. Este programa también señala la ley será presentado en la programación estratégica del sistema educativo nacional para el cumplimiento de sus fines y propósitos."
Javier Mendoza,"Será actualizado cada cinco años e incluirá una visión prospectiva y a largo plazo. Observará lo dispuesto en la Constitución Política de los Estados Unidos Mexicanos, la Ley General de Educación Superior, la Ley General de Educación y demás disposiciones aplicables."
Javier Mendoza,"Recibirá las propuestas que se formulen en el seno del Consejo Nacional para la Coordinación de la Educación Superior y las instancias de vinculación, consulta y participación social."
Javier Mendoza,"cada cinco años y debe incluir una visión prospectiva y a largo plazo, lo cual es muy importante.
ahora vamos a ver cómo este eh cuáles son los escenarios de planeación que se han acordado en la comisión y obviamente observará las disposiciones normativas y recibirá las propuestas de este Consejo Nacional de las comisiones estatales para la planeación de la educación superior y de todos los actores del sistema educativo nacional."
Javier Mendoza,"Hemos decidido en la comisión trabajar en dos escenarios. Eh el primero, que es el mandato de la ley, es el plan, el programa derivado del Plan Nacional de Desarrollo 22-24, que prácticamente va a ser 23-24. Ustedes, todos sabemos los que hemos trabajado en planeación, que un horizonte de dos años pues es muy limitativo,"
Javier Mendoza,"pero lo tenemos que hacer por ley, no sin que esto sea importante porque, retomando las acciones que se vienen realizando y las disposiciones de la ley de educación superior, se puede dar un avance muy importante en este último vemos este eh tercio del del actual sexenio. pero también trabajar con una visión prospectiva en el horizonte 22 42. es decir, a largo plazo poder plantear aquellas acciones que requieren que se derivan de una política de estado"
Javier Mendoza,"una política eh eh con la participación eh de todos los actores involucrados en el sistema de educación superior y este horizonte de 20 años con una visión prospectiva, pues puede realmente hacer sostenible sostenibles los procesos de cambio de las instituciones."
Javier Mendoza,"Hemos definido diferentes elementos metodológicos, no me detengo en ellos analizar la tendencia y escenarios eh tanto a nivel mundial como nacional, pero también a nivel local, regional y territorial. Esto es algo una política muy importante que se ha venido impulsando en este en el eh ya desde el programa sectorial de educación en el ámbito de educación superior, analizar las relaciones sociedad educación superior y ver la convergencia de a todos los actores para un cambio, un cambio sostenible, un cambio estructural en y de las políticas para la educación superior."
Javier Mendoza,"Y por supuesto que estamos tomando como un elemento fundamental la siguiente, por favor, las eh diferentes eh los diferentes proyectos que se vienen trabajando en este consejo, o sea, todo lo que tiene que ver con armonización normativa, con excelencia educativa, evaluación, acreditación, eh fomento de la planeación estatal, etcétera, y todo y tenemos en el centro una nueva gobernabilidad."
Javier Mendoza,"Ahí tenemos una discusión que creo que la vamos a a seguir dando, si es gobernanza, es gobernabilidad, es gubernamentalidad, con Luciano lo hemos discutido mucho esto y es entre los académicos ha habido discusiones interesantes, pero se trata de una construcción nueva de lo que la ley dice el Sistema Nacional de Educación Superior. Es decir, ya tenemos los instrumentos para la elaboración de este programa eh y co y tenemos que que que contar con él para este año. La siguiente, por favor, me voy ya muy rápido."
Javier Mendoza,"tenemos también este los identificados elementos del diagnóstico a partir de la desigualdad estructural del país, los impactos del COVID y cuáles son los temas estratégicos que a nivel nacional, a nivel regional, a nivel territorial, pero también a nivel mundial se están dando en educación superior, que bueno, este anteriormente eh la maestra Risausi ya expresó equidad de género, derechos humanos, eh pertinencia social, este nuevos perfiles de los estudiantes, nuevos modelos educativos, etcétera."
Javier Mendoza,"Tenemos hasta el momento cinco objetivos establecidos. Nos dicen que tenemos en este programa como todo programa sectorial o especial no puede tener más de seis objetivos y ahorita estamos identificando cinco, el de inclusión, equidad y territorialidad y tenemos ya en ensayos de redacción de los objetivos gobernanza o o gubernamentalidad o eh eh gobernabilidad y articulación del sistema de educación superior."
Javier Mendoza,"innovación y mejora continua de los procesos educativos, compromiso institucional, responsabilidad social y sostenibilidad y vinculación y el tema del financiamiento, la transparencia y la rendición de cuentas."
Javier Mendoza,"Por último, señalo cuáles son las acciones que tenemos en curso.Estamos definiendo y precisando estas cinco estrategias. En algunas de ellas ya tenemos propuestas de acciones puntuales. se va se ha estado analizando el primer borrador elaborado ya por el equipo coordinador que próximamente va a circular a otros actores, sobre todo a los miembros de la comisión estamos trabajando también en la definición de metas para 23 24."
Javier Mendoza,"obviamente también tenemos afortunadamente en el en el grupo, pues expertos en prospectiva, en estudios de prospectiva, tenemos que elaborar la metodología y el marco teórico conceptual para la elaboración de este programa con visión de largo plazo."
Javier Mendoza,"¿Cuáles serían los siguientes pasos? Bueno, revisar este primer borrador. por los integrantes de la comisión y que circule también entre todos los miembros del conaces, elaborar los siguientes borradores que sean necesarios y esperamos, ojalá lo podamos lograr, presentar ya la versión final de este programa en la siguiente sesión del conaces, porque el programa tiene después que seguir una ruta larguísima en la secretaría de hacienda y en otras instancias para su publicación."
Javier Mendoza,"Bueno, pues eso es todo, muchas gracias."
Jaime Valls Esponda,"Saludo a la doctora María Elena Álvarez-Buylla, que se encuentra también conectada, y antes de realizar el desahogo del siguiente punto del orden del día, haremos un receso de cinco minutos para que la secretaria de educación pública, la maestra Leticia Ramírez Amaya, pueda retirarse y atender otros asuntos de su agenda."
Jaime Valls Esponda,Agradecemos su asistencia y le mantendremos informada de los acuerdos de este consejo nacional.
Jaime Valls Esponda,"Como es de recordar, en la cuarta sesión ordinaria de este consejo se presentó el documento que elaboró la comisión de financiamiento conformada para elaborar la propuesta para construir y transitar hacia un nuevo modelo de financiamiento de la educación superior."
Jaime Valls Esponda,"El documento, elaborado a lo largo de varios meses de trabajo con la participación activa y muy profesional de académicos, especialistas y representantes de las autoridades e instituciones de educación superior, se aprobó y se propuso una ruta para impulsar su gestión en la instrumentación."
Jaime Valls Esponda,"A continuación, el maestro Héctor Ramírez del Razo y el maestro José Aguirre Vázquez, colaboradores del secretariado técnico conjunto, informarán sobre la situación actual del tema y las acciones que se proponen en el marco de la presentación del paquete económico para el próximo año que el ejecutivo federal presentará precisamente el día de hoy ante el Congreso de la Unión."
Héctor Ramírez del Razo,"Muy buenos días a todas y todos.En representación del secretariado técnico conjunto, les vamos a informar de los avances en los trabajos de la comisión eh que se conformó para elaborar la propuesta de financiamiento de la educación superior en el marco del CONACES y aquí hay una presentación que, si pasamos a la siguiente lámina, que creo que es muy importante recordar estos elementos ahí de manera muy breve: el fundamento de esta propuesta que se construyó a lo largo de poco más de un año eh por parte de un grupo amplio de especialistas, académicos, representantes de las instituciones de educación superior, de los equipos de la subsecretaría de educación superior."
Héctor Ramírez del Razo,"Tomó como base eh el fundamento jurídico que establece la Ley General de Educación Superior para eh construir no solamente un nuevo modelo de financiamiento, sino que sea el soporte de una política de financiamiento de la educación superior con visión de Estado que está eh basada en los siguientes pilares, en los cinco artículos que se establecen en la Ley General de Educación Superior en el capítulo de financiamiento."
Héctor Ramírez del Razo,"Se señala con mucha claridad una serie de obligaciones eh en primer lugar, la concurrencia que debe haber entre Federación y estados para el cumplimiento gradual de la obligatoriedad y gratuidad de la educación superior. Se establece la obligación de destinar un monto anual de financiamiento público a la educación superior equivalente al 1% del PIB."
Héctor Ramírez del Razo,"La corresponsabilidad en este en el financiamiento eh de los tres órdenes de gobierno, de las propias instituciones y en un esquema de progresividad"
Héctor Ramírez del Razo,"Asimismo, la integración de presupuestos tanto federal y estatal considerando y reconociendo las funciones sustantivas de las instituciones de educación superior. Se establece en la ley la obligación de crear un fondo federal especial para la obligatoriedad y gratuidad de la educación superior"
Héctor Ramírez del Razo,"También, de la necesidad de establecer mecanismos de plurianualidad del presupuesto para infraestructura educativa.Se establece también la obligación de establecer criterios objetivos para la asignación del financiamiento a las instituciones de educación superior."
Héctor Ramírez del Razo,"La concurrencia y la paridad del financiamiento eh de los gobiernos federal y estatales a las instituciones públicas de educación superior y, finalmente, la concurrencia y corresponsabilidad que debe existir entre los órdenes de gobierno y las instituciones para avanzar de manera gradual hacia la gratuidad y también refuerza los mecanismos de transparencia y rendición de cuentas por parte de los distintos actores de la educación superior."
Héctor Ramírez del Razo,"es muy importante señalar que en la pasada reunión eh del CONACES, realizada en mayo de este año, la comisión de trabajo entregó la propuesta técnica que contiene toda una fundamentación y toda una ruta para construir un nuevo modelo de financiamiento de la educación superior. Se presentó el resultado final después de un trabajo muy intenso que se realizó."
Héctor Ramírez del Razo,"El documento contiene un diagnóstico amplio y sólido que muestra el agotamiento del
modelo vigente de financiamiento de la educación superior y establece las estrategias y
acciones para transitar de manera gradual y con clara corresponsabilidad de todos los
actores involucrados hacia una política de financiamiento con visión de largo plazo."
Héctor Ramírez del Razo,"ambién presentó al consejo una ruta crítica para avanzar en su acuerdo. Por acuerdo del CONACES, la versión final del documento y la ruta crítica para
instrumentar las propuestas está disponible en la página web del CONACES, en el
entendido de que la construcción del nuevo modelo de financiamiento requiere el
conocimiento, involucramiento y compromiso de todos los actores de la educación
superior."
Héctor Ramírez del Razo,"destacaríamos que en la ruta crítica se establecen un conjunto de acciones
prioritarias. Es muy importante esta labor de comunicación sobre la propuesta que se está
realizando y el sentido de urgencia que esto tiene para poder dar soporte al conjunto de
transformaciones de la educación superior que ya, algunas de las cuales se han
planteado en las presentaciones anteriores."
Héctor Ramírez del Razo,"Asimismo, se plantea, y fue una de las líneas, dar una amplia difusión al documento,
establecer una mesa de diálogo con la SHCP y el poder legislativo para presentar la propuesta técnica con acciones inmediatas para el ejercicio 2022 y el proyecto PEF 2023."
Héctor Ramírez del Razo,"Diseño de una hoja de ruta hacia el acuerdo nacional para la transformación de la
educación superior. Establecer un grupo de alto nivel CONACES para impulsar y dar seguimiento al plan de
acción para construir el modelo y la política de financiamiento de la ES."
Héctor Ramírez del Razo,necesidad de
Héctor Ramírez del Razo,"presentar este planteamiento a los distintos actores: la secretaría de hacienda, las"
Héctor Ramírez del Razo,"autoridades educativas, hacendarias estatales."
Héctor Ramírez del Razo,"Hay muchas acciones ahí que les involucran a los coordinadores de las juntas de
coordinación política de la cámara de diputados del Senado y de los congresos
estatales, la comisión de presupuesto y cuenta pública de la cámara de diputados y
también eh con los gobernadores."
Héctor Ramírez del Razo,"Asimismo, también ya han identificado algunas reformas a leyes secundarias que se
requieren como parte de la construcción de este nuevo modelo y política de
financiamiento. es urgente que las distintas instituciones de educación superior públicas
plantearon que un problema prioritario es el establecimiento de mesas de trabajo para la
regularización de las plantillas de las instituciones públicas de educación superior que
representan una presión muy fuerte dentro de las finanzas de las instituciones."
Héctor Ramírez del Razo,"muy importante avanzar en el establecimiento de acuerdos con los
ejecutivos y congresos estatales para pactar compromisos políticos, armonizar la
legislación. Atender los rezagos que se tienen en las aportaciones estatales, agilizar la ministración
de recursos autorizados en los presupuestos, avanzar en una estrategia y ruta para
establecer aportaciones paritarias federación-estados."
Héctor Ramírez del Razo,"Seguimiento a proyectos FAM, nueva estrategia de infraestructura con perspectiva
multianual, seguimiento de planes de acción para obligatoriedad y gratuidad, apoyo a
estudiantes en riesgo de abandono escolar, particularmente en consecuencia de la
pandemia, pero el problema ya se venía presentando desde antes."
Héctor Ramírez del Razo,"Y finalmente, hay algunas acciones de coordinación y gestión que corresponden a la
secretaría de educación pública y es en donde ya se viene trabajando de impulsar
estrategias y acciones concretas para apoyar el incremento de las tasas de absorción y
de la cobertura en la educación superior."
Héctor Ramírez del Razo,"Ahí recordamos que esto es fundamental para dar cumplimiento a la meta de cobertura
en educación superior del 50% al finalizar esta administración."
Héctor Ramírez del Razo,"El fortalecimiento de los programas de becas en educación superior, analizar y apoyar
la gestión de requerimientos financieros que va a requerir la instrumentación del
programa nacional de educación superior y este… y en lo inmediato, bueno, pues ahí
tendríamos el desafío de las gestiones que se proponen en el marco del proyecto de
presupuesto de egresos de la federación para el ejercicio 2023."
Héctor Ramírez del Razo,"En lo cual el maestro José Aguirre, director general de planeación de la ANUIES, hará
una presentación sobre las propuestas en ese sentido. Es cuanto, muchas gracias."
"josé Aguirre Vázquez,","Bueno, pues permítanme iniciar con una reflexión sobre los tres principales factores que
en la actualidad están impulsando la transformación de la educación superior en nuestro
país."
"josé Aguirre Vázquez,","primer lugar, debo referirme a la evolución acelerada del conocimiento, la ciencia, la
tecnología y la innovación, pero sobre todo a los impactos que tienen, el cambio que
provocan en la sociedad y en el mundo del trabajo."
"josé Aguirre Vázquez,","Hay una transformación muy significativa que no podemos dejar de lado: son nuevas las
habilidades, las competencias profesionales que se demandan en el mundo laboral."
"josé Aguirre Vázquez,","En segundo y tercer lugar, menciono por supuesto la pandemia provocada por el virus
SAR-CoV-2, el COVID-19, de carácter global y la Ley General de Educación Superior
que, en los hechos, constituye un nuevo proyecto educativo para nuestro país."
"josé Aguirre Vázquez,","Este órgano colegiado es uno de tantos resultados derivados de la implementación de
la ley, cuyas decisiones generan múltiples sinergias para impulsar la transformación de
la educación superior en el corto y mediano plazos."
