Participante ,Dialogo
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Las personas titulares de la UNAM, de la UAM, de la UPN, del TECNM, tres personas titulares de instituciones públicas de educación superior en representación de cada uno de los subsistemas."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Por cada una de las seis regiones que han sido definidas, ¿sí? y en las cuales ha venido trabajando en general el sistema de educación superior en particular, pero también otros, ¿sí? con una estructura organizativa ya aprobada."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Esto fue un paréntesis, no dice eso aquí. una persona titular de instituciones particulares de educación superior por cada región, siete personas en representación de asociaciones nacionales de las universidades e instituciones de educación superior públicas y particulares que de manera individual representan la matrícula más numerosa del país y de sus regiones correspondientes. tres personas del personal académico en representación de cada subsistema propuestas por las asociaciones de académicos y tres estudiantes en representación de cada subsistema propuestos por los consejos estudiantiles en cada uno."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Estas dos últimas figuras tendrán que ser digamos definidas en su convocatoria como nos lo manda la Ley General de Educación Superior. El lineamiento sexto dice, tendrá como funciones las establecidas de manera expresa es obvio en la Ley General de Educación Superior, por lo que deberá atender y observar los criterios, principios, políticas y demás disposiciones que la misma establece."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","El lineamiento octavo, el CONACES elaborará su programa anual de trabajo, que es el que vamos a presentar en el siguiente punto de la orden del día, en armonización con el programa sectorial de educación y el programa nacional de educación superior."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","El lineamiento décimo para la coordinación operativa del programa anual de trabajo, así como el seguimiento de la implementación de los acuerdos y tareas específicas que se decidan en su seno, el CONACES contará y aquí eso es un elemento fundamental con un secretariado técnico conjunto conformado por la persona proveniente de la asociación de instituciones públicas y particulares que de manera individual represente la matrícula más numerosa en el país y por una representación de la subsecretaría de educación superior."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Perdón, porque así soy yo, ya nos conocemos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Se trata de la ANUIES, solo que hay que dibujarlo en términos de que, digamos, a futuro pueda ser otro tipo de asociación la existente. No hay una predeterminación de que sea ANUIES, sino es en esta perspectiva la asociación que tiene el mayor número"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",de integrantes frente a las otras asociaciones que son más particulares y de las que varios de sus integrantes son a la vez integrantes de la ANUIES.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","No todos, en particular el sistema de las normales no pertenece a ANUIES."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","¿Sí? Por el momento está así, pero para que ustedes tengan un panorama general."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Los lineamientos decimocuarto y decimoquinto para su mejor operación y funcionamiento, el CONACES se organizará geográficamente en seis regiones."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","En cada una se instalará y aquí es lo importante, un consejo regional de apoyo para la coordinación de la educación superior. En este sentido contemplar digamos una estructura digamos, no a nivel nacional, sino regional que nos permita una mejor digamos, coordinación, un mejor trabajo, pero también recoger las especificidades que se viven en cada una de las regiones."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","El lineamiento décimo noveno y con esto eh termino con base en las necesidades y a propuesta de los consejeros, el CONACES podrá acordar la formación de comisiones de trabajo integradas y esto es muy importante porque es donde esperamos que ustedes se autopropongan, que puedan integrarse."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Nosotros hemos avanzado en una cierta, digamos, composición equilibrada, pero eh nos sería para nosotros fundamental que quien quiera impulsar algunos aspectos especiales se pueda incluir perfectamente de funcionarios, actores involucrados en el proceso educativo y por especialistas."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Estas comisiones podrán ser consultivas o deliberadas, temporales permanentes de temáticas o por región."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Hasta aquí son los aspectos más relevantes de los lineamientos que están a su consideración.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Eh, yo quisiera eh proceder eh si les parece bien a ustedes eh a que si existe sobre todo en torno a los tres acuerdos que pediría si que eh se pongan en pantalla sobre este tema para ser proyectados, ¿sí? Y por tanto, tanto aquí como a vía remota para que podamos eh ver en qué sentido se da estos lineamientos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Como todo lineamiento, bueno, pasó por nuestro jurídico, agradezco aquí a Quiroz ahí lo como con lupa lo revisó, lo que significa todo el trabajo posible, lo encontraron eh que era eh digamos que no solamente era viable, sino que también nos iba a permitir cumplimentar con todos los con todos los aspectos de la ley y eso y aquí se encuentran los acuerdos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Me permito leerlos para que podamos en su caso abrir aquí un intercambio de si hay algún aspecto que se proponga que se pueda afinar a los lineamientos, pero también hacia dónde los queremos llevar."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Uno es el acuerdo de CONACES 13 de aprueba los lineamientos de operación y funcionamiento de dicha instancia colegiada a propuesta de la Secretaría de Educación Pública, así como la integración y funciones de su secretariado técnico conjunto previsto en los mismos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Asimismo aprueba la integración al CONACES de los invitados propuestos por su coordinadora.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Están todos los que están aquí presentes.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","En algunos momentos eh tener que escoger entre algunas digamos de las instituciones federales o de algunos eh digamos integrantes como de las fuerzas armadas, ¿no? Y de sus universidades y sus instituciones de educación superior fue para nosotros muy importante invitarlos a participar de este consejo como invitados, con carácter de invitados permanentes, pero también para contemplar que los sistemas de educación superior no son solo los que comúnmente mencionamos, sino que tenemos una impresionante formación a nivel superior tanto en el ejército como en la marina de nuestro país.  Por eso estamos muy contentos, aprovecho también, perdón por la digresión, para saludar a nuestro general aquí presente con nosotros."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","El Conaces aprueba el contenido de la convocatoria prevista en sus lineamientos de operación y funcionamiento en relación con los representantes académicos y estudiantiles. Aquí está el planteamiento general de cómo deberían ser convocados, buscando la mayor participación y extenderla lo más posible donde sea necesario."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",cuerpo que en su siguiente reunión en el primer en los primeros puntos de la orden del día aprobará a quienes se integran al CONACES y el resto que hayamos decidido con esta convocatoria podrán participar también como invitados de forma tal que la participación ya sea formal atendiendo a la ley general y a los senadores y diputados que así lo determinaron de cómo debía componerse el CONACES nosotros a través de la figura de los invitados podemos ir más allá y tener una mayor expresión en esta búsqueda de consensos ¿sí? y acuerdo CONACES 1.5 que sería el CONACES acuerda que a través del secretariado técnico conjunto se convoque a la instalación de los consejos regionales previstos en sus lineamientos de operación y funcionamiento a la brevedad y entonces cumplimentar de nueva cuenta con todo lo que nos manda la ley general en cuanto a los lineamientos y a cómo avanzar 
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Entonces me permitiría pidiéndole permiso a nuestra coordinadora, a nuestra querida secretaria Delfina Gómez Álvarez, si podemos proceder a alguna intervención, si en lo general o elementos particulares que se iba a hacerlo."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Perdónen por la composición y el número de integrantes que ha seguido creciendo en estos minutos eh vamos a poner una limitante a dos minutos máximo como tope, ¿sí? Y nos van a ayudar aquí a señalarles a ustedes cuando se aproxime el final de las intervenciones para poder eh tener el mayor participación, pero también para poder cumplir con los tiempos de un órgano de estas dimensiones."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Entonces tienen ustedes si así eh lo desean eh el uso de la palabra tanto aquí y recogeremos también a nivel remoto si hay alguna intervención sobre los lineamientos y sobre en particular las propuestas que acabamos de hacer que son en realidad para operar y echar andar este CONACES.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Bien, no sé si de manera remota tenemos alguna intervención."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","No, no tenemos ninguna. Entonces me permitiría eh proceder eh directamente, perdón."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Tú quieres sí. Eh perdón, antes de de digamos de proceder a la votación, la maestra Delfina este va a retirarse."
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública","Gracias. Miren, de antemano pido una disculpa porque ahorita por la cuestión de organización del regreso a clases presenciales eh tenemos precisamente que está dando atención a algunos asuntos, entonces sí me voy a retirar. Sin embargo, insisto, de verdad muchas gracias por estar aquí."
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública","Hace rato que comentaba el agradecimiento a los alumnos, también les pido de favor que agradezcan a los padres de familia que también nos han sido parte fundamental de de este de esta continuidad de dar el servicio educativo. Y por otro lado yo espero que efectivamente, este consejo, que quizás podríamos considerar darle seguimiento y continuidad a los temas o asuntos que se vayan a tratar, con la finalidad de que no se quede como una simple instalación de un consejo más, sino que haya esa continuidad que tanto falta hace para algunos asuntos prioritarios en educación superior."
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública","Por ello, solo pediría alguna mecánica para evaluar el seguimiento de lo que se va a dar a conocer o tratar, y que hubiera un mecanismo de informe donde se pudieran dar a conocer los avances de estas participaciones, que sé que serán muy beneficiosas para la educación superior."
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública","Pues quedo a sus órdenes. Están cordialmente invitados a que, en algún momento, podamos platicar o que vengan aquí a la Secretaría de Educación Pública; en sus instalaciones hay posibilidad de hacer algunos recorridos. Aprovecho la oportunidad para invitarles a realizar algunos recorridos; es un espacio realmente bellísimo, y el día que gusten, junto con su personal docente…"
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública",tienen toda de verdad toda la la este acá toda la confianza de que vengan a hacer ese recorrido.
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública",Tenemos un personal que puede darles precisamente eh todo lo que es el marco histórico de cómo se ha dado este este gran eh edificio y esta gran institución.
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública","Y bueno, quedamos quedamos este en en atención y a sus órdenes y recordemos que en este año pues se celebran los 100 años de la SEP."
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública","También ya estaremos invitándolos a algunos eventos que se van a a realizar y que también se están organizando, así como también cumple 40 años el INEA que es de educación para adultos que también está hecho un trabajo muy importante y lo que es también CONAFE."
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública","También cumple sus 50 años, entonces este este año estamos muy muy festejados, lamentablemente pues la pandemia nos limita mucho para algunas actividades, pero quedamos a sus órdenes."
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública","Maestro Luciano, muchísimas gracias de verdad por todo y aprovecho también para nuestra queridísima UNAM también muchas gracias por todo lo que han hecho eh por y que también nos ha apoyado con algunas cosas."
"Mtra. Delfina Gómez Álvarez, Secretaria de Educación Pública","Nuestra área pedagógica, ¿qué qué puedo decir? Muchas gracias a toda Luis también aquí a nuestra compañera de la Ciudad de México que también ha hecho aportaciones muy interesantes en ahora que tuvimos la reunión con los precisamente. secretarios de educación de los diferentes estados fue también una reunión muy muy nutritiva y una participación muy importante de parte de nuestra compañera. Pues bienvenidos todos, estén en su casa, muchísimas gracias."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","En el mismo sentido eh quisiéramos proceder a la votación eh el acuerdo CONACES 1.3 sería el CONACES aprueba los lineamientos de operación y funcionamiento de dicha instancia colegiada a propuesta de la secretaría de educación pública, así como la integración y funciones de su secretariado técnico conjunto previsto en los mismos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Asimismo aprueba la integración al CONACES de los invitados propuestos por su coordinadora. Si son tan amables, voy a proceder de nuevo quienes estén por la negativa sírvanse manifestarlo."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Abstenciones. No hay eh tampoco a nivel remoto por unanimidad eh queda integrado este acuerdo CONACES 1.3
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Paso al acuerdo CONACES 1.4, el CONACES aprueba el contenido de la convocatoria prevista en sus lineamientos de operación y funcionamiento en relación con los representantes de académicos y estudiantes en el consejo, y acuerda que el secretariado Secretariado Técnico Conjunto la emita y difunda ampliamente. por la negativa, abstenciones, no tenemos tampoco a nivel remoto queda aprobado por unanimidad. el acuerdo CONACES 1.5 el CONACES acuerda que a través del Secretariado Técnico Conjunto se convoque a la instalación de los Consejos Regionales previstos en sus lineamientos de operación y funcionamiento a la brevedad. quienes estén por la negativa favor de manifestarlo. abstenciones, no tenemos ninguna tampoco a nivel remoto queda aprobado por unanimidad también esta de acuerdo. Muchísimas gracias."
Presentador,El siguiente punto del orden del día es la presentación y en su caso aprobación del programa anual de trabajo del CONACES 2021-2022 a cargo del doctor Francisco Luciano Concheiro Bórquez.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Bien, como verán está muy aburrido este este CONACES con las intervenciones así, pero la estructura jerárquicas se nos acaban imponiendo en la en la práctica, pero yo quisiera, bueno, que esto sea digamos la formalización del día de hoy y que después podamos hacerlo mucho más flexible, sobre todo con las comisiones de responsables y eso para que no me acaben soñando ni mucho menos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Este, sí, hablo demasiado, pero pero no tanto, eh, y entonces ahora eh procedo a presentar el programa de trabajo para el periodo 2021-2022 que se deriva directamente de la Ley General de Educación Superior"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",y me permito leerlo eh para no extendernos más allá de lo que tenemos previsto y es la Secretaría de Educación Pública somete a la consideración de los integrantes del Consejo Nacional para la Coordinación de la Educación Superior
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",un programa de trabajo para el periodo 2021-2022 que confiere prioridad a 12 proyectos estratégicos que se derivan de mandatos expresos de la Ley General de Educación Superior y que son cruciales para detonar cambios institucionales profundos los cuales me permito enunciar y después
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","pasar a una descripción eh muy sintética de lo que serían. Uno es el modelo y política de financiamiento para la obligatoriedad y la gratuidad de la educación superior. Dos, armonización normativa derivada de la Ley General de Educación Superior. Tres, Registro Nacional de opciones para la educación superior. Cuatro, programa de ampliación de la oferta de la educación superior. Cinco, plan de acción para la igualdad de género y asegurar que las instituciones de educación superior se constituyan como espacios libres de todos los tipos de violencia, en especial la de género y de discriminación hacia las mujeres. Seis, reinstalación de las comisiones estatales para la planeación de la educación superior, Famosos COEPES, digamos reinstalación porque existen en una buena parte de las entidades federativas o instancias equivalentes porque aquí no quisimos uniformar lineamientos de operación del espacio de deliberación de las COEPES o su equivalente para que pueda operarse en el nivel de cada una de las entidades federativas. Siete, espacio común de educación superior. Ocho, Marco Nacional de Cualificaciones y del sistema nacional de asignación, acumulación y transferencias de créditos académicos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Maricarmen aquí, no, la saludamos y también se encuentra con nosotros Eduardo de Profesiones para poder y vamos en correspondencia, lo vamos a tener que trabajar en conjunto precisamente estos elementos tan específicos, pero fundamentales para integrar un sistema de educación superior y ligarnos en una forma dinámica, flexible a la educación media superior en particular, pero a todas las otras formas también que hoy reconocemos de educación, de calificación que son fundamentales."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Programa Nacional de Educación Superior y programas estatales de educación superior, recogiendo todos los aspectos anteriores. 10, Sistema de evaluación y acreditación de la educación superior. 11, Sistema de información y gestión de la educación superior. 12, Fortalecimiento de la investigación científica y tecnológica en el sector educativo. 13, Cooperación internacional en materia de educación superior. 14, Financiamiento de la educación superior. 15, Articulación entre los diferentes niveles educativos. 16, Calidad de la educación superior. 17, Acceso a la educación superior. 18, Equidad en la educación superior. 19, Inclusión en la educación superior. 20, Gobernanza de la educación superior. Y bueno, pues con esto, eh, damos por concluida esta primera sesión ordinaria del Consejo Nacional para la Coordinación de la Educación Superior. formación de la educación superior, doce instancias de vinculación, consulta y participación social,"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","y me permito hacer una pequeña descripción de la labor de cada una de estas instancias de trabajo, si que pensamos que son ustedes los que deberían proponerse para alguna de ellas o para algunas de ellas para poder participar y tener un eh digamos una integración."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Tengo la mano levantada, sí por favor. Sí adelante. De quién es? Se presentan, perdón, por la distancia."
Edgar Alfonso Orozco Mendoza (CONAEN),"Sí con todo gusto, muchas gracias."
Edgar Alfonso Orozco Mendoza (CONAEN),"Buenos, buenos días, buenas tardes a todos, su servidor Edgar Alfonso Orozco Mendoza, director general de educación normal del Estado de México, eh presente aquí, saludo con mucho gusto a las consejeras, a los consejeros, pero en esta ocasión hablo en mi carácter de coordinador nacional del consejo nacional de autoridades datos de educación normal CONAEN, eh mi pregunta subsecretario Concheiro, y dicen que el que pregunta no se equivoca, o se equivoca menos. es respetuosamente comentar, contextualizar brevemente: el CONAEN está mencionado en el artículo 34 de la Ley General de Educación Superior. eh también está mencionado el Congreso; el CONAEN eh lo componemos las autoridades de educación normal del país."
Edgar Alfonso Orozco Mendoza (CONAEN),"Recientemente hemos estado sesionando y hemos venido trabajando, y la duda concreta es que eh, y si es ingenua mi pregunta, eh solicito su comprensión."
Edgar Alfonso Orozco Mendoza (CONAEN),"No encuentro la relación eh clara entre el CONACES y el CONAEN eh, y debo, en mi carácter de coordinador nacional del CONAEN, dar un informe en la siguiente reunión, y y pero no lo logro captar, toda vez que ya fue mencionado que nos eh las normales no estamos integradas en la ANUIES eh, y de pronto en el resto del discurso eh sí se mira clara la participación de las universidades y de los tecnológicos."
Edgar Alfonso Orozco Mendoza (CONAEN),"Está presente la UPN, la UNAM; sin embargo, eh las normales de pronto no no son explícitas en los planteamientos que hemos venido escuchando, y yo quisiera eh eh plantear respetuosamente esta pregunta y solicitar su amable respuesta."
Edgar Alfonso Orozco Mendoza (CONAEN),"No, ¡es cuanto!"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Muchísimas gracias. Como estamos integrándonos a veces eh eh uno omite o no subraya eh con la suficiente diligencia algunos puntos. El CONAEN está integrado en CONACES como tal, como un consejo y como una participación, pero además, por cada una de las eh seis regiones del país hay la participación de alguna de las normales y de sus directivos en el CONACES, y entonces son parte del CONACES y a la vez en la la propuesta para estudiantes y profesores también se contempla la posibilidad esa tenemos que desarrollar ese proceso de integrarse al CONACES en la segunda sesión porque la Ley General de Educación Superior sí obligaba a que desde aquí saliera la convocatoria para estudiantes y maestros."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",No podíamos tener el primer CONACES sí eh y a la vez integrar aquí forzaríamos mucho las cosas a maestros y estudiantes que va a ser la primera ocasión que participen
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Entonces en síntesis en la estructura de CONACES participan si fuertemente el llamémosle subsistema de formación de formadores, ¿sí? en términos integrales en todo el país."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Entonces son miembros, pero a la vez el CONAEN, como lo acabas de mencionar, el Consejo Nacional de Autoridades de las normales, sí existe como un consejo independiente con un mandato específico dado por por la Ley General de Educación Superior y esto le confiere una"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","relativa autonomía, los transitorios se tra se traza así el el tema para que cada subsistema y estamos hablando adelante tres subsistemas, subsistema"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","universitario y de interculturales, el subsistema, ¿sí? y ahí están las autónomas estatales, las de apoyo solidario, las interculturales. Después tenemos el subsistema de formación de formadores que sería el que está integrado básicamente por la UPN,"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","los CAM y las normales y ese subsistema tiene una existencia como tal y como parte del subsistema, cuando leí el subsistema debía haber dicho por quiénes lo componían. Estamos hablando de públicas y particulares porque la visión de la Ley General de Educación Superior, si bien hace este distingo entre públicos y particulares en el educación pública y privada, lo que busca es integrar un solo sistema de educación superior y entonces ahí y tercero estaría la parte eh digamos tecnológica y también en eh y entonces estaría básicamente el Tecnológico Nacional de México, las universidades politécnicas, las universidades tecnológicas, estamos hablando del Instituto Politécnico Nacional, ¿sí? Estamos hablando de aquellas instituciones con características similares en términos de las universidades de también estarían integradas ahí, obvio es decirlo, pero más vale decirlo para que no haya confusión, la UNAM, la UAM que también tienen una cierta expresión, la NARRO, ¿sí? están integradas en todo este sistema."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Quiero plantearles que la forma en la cual integramos más que eh buscar una representación por tamaños fuera contar con todos los subsistemas presentes, ¿sí? estaría ahí, en este caso a solicitud de la marina participa eh su instancia digamos de educación de postgrado y entonces es esta la forma en la cual nos fuimos integrando entonces eh está considerado es parte del conaces y a la vez si hoy por eso nada más vamos a recibir y aprobar la formación de el eh directamente del conaen y no intervenimos desde aquí más que tomando nota de que se va a instalar y yo espero que ustedes ya tengan la fecha de la instalación que me decían que va a ser muy muy pronto de el conaen con todo y que esta instancia venía funcionando hoy adquiere gracias al conaces y a la eh digamos a la integración por parte de nuestra coordinadora la secretaria eh Delfina Gómez Álvarez adquiere ya una elemento formal porque así lo enuncia también la ley perdón había otra intervención sí"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Entonces adelante. Sí, por favor, la compañera que está ahí Y se presenta. "
Mariel Góngora ,"Gracias. Muy buenas tardes, Maribel Góngora, subsecretaria de Educación Superior del Estado de México."
Mariel Góngora ,"Doctor Concheiro, solo eh precisar para todos los integrantes que hace referencia en la cláusula 7, 9 y 10 que prácticamente van a ser a título personal como representantes hablando de siete personas por parte de las asociaciones."
Mariel Góngora ,"Tres personas sí que hace usted referencia por cada subsistema, pero también por hace el señalamiento aquí de asociaciones académicas y por último los tres estudiantes por cada subsistema."
Mariel Góngora ,"Aquí estamos observando que está contemplando a todos los subsistemas, pero hacer hincapié que en al existir eh esta instancia como lo refería el maestro Edgar Orozco de Normales al referirse a otra comisión nacional eh pedir amablemente que se revisaran esas comisiones nacionales"
Mariel Góngora ,"útiles para evitar eh la situación de los criterios que emanen de esta este conformación que hoy es motivo de esta de este consejo. Muchísimas gracias, doctor."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Sí, muchas gracias a ti también."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Eh yo quisiera decirles que en asuntos generales aprobamos eh un punto donde el Consejo Nacional de autoridades de educación normal eh va a a se va a presentar esto como un punto para poderlo tener claro.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Eh estamos procediendo tal cual nos manda la Ley General de Educación superior, ¿sí? Eh la propuesta era mucho más sencilla eh y se fue complejizando en el mejor término de complejizar de la palabra eh alrededor digamos de las aportaciones que hubo por parte de los legisladores, ¿sí? Entonces en la perspectiva de cómo deberían participar eso. Entonces lo que acabamos de aprobar en el punto antes es que la secretaría va a hacer una convocatoria, como hay pocas asociaciones académicas que no sean sindicatos, ¿sí? O hay muchas, pero muy fragmentadas, ¿sí?"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Depende cómo se vea, bueno, pertenecemos a la academia mexicana de ciencias, está la academia de ingeniería, pero entonces lo tenemos totalmente fragmentado, a través de ella, la dispersión sería muy grande, lo que acabamos de aprobar nos permite convocar a las eh a los profesores y estudiantes, ateniéndonos al espíritu de la ley que plantea que por subsistema estemos representados."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Y entonces, para no romper con esto y tener una instancia que nos lleve a una relativa, digamos, elementos paralelos, lo que queremos es que en la expresión tanto de estudiantes como de académicos exista esta expresión, pero no en términos separados de los subsistemas."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Entonces la propuesta es que nos escribamos, pero la quién va a decidir quiénes tienen derechos plenos, va a ser esta instancia, vamos a recibir las propuestas y vamos a tener que hacer un sistema, digamos, de votación lo más ágil, una papeleta para poder recoger quiénes se podrían integrar, ¿sí? con pleno derecho por la mayoría de votos. Lo vemos así como algo lo más sencillo, vamos a estudiarlo, pero creemos que puede ser de esta mejor forma o hacer una propuesta a este consejo, llegado el momento de cómo mantener una cierta composición, ¿sí? O sea, que no es contrario a la democracia, ver la re poner por delante la representación y no eh la la el número de personas o una región sobre representada sobre otras, sino intentar una distribución, traer una propuesta, una suerte de planilla que integre lo mejor posible a los que ya fueron elegidos en sus regiones para cada subsistema poderlos aquí sancionar y el resto quedarán como invitados. O sea, para evitar eh digamos desplazar procesos que vengan dándose con anterioridad."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Yo sé que estamos ante una instancia inédita y vamos a ir aprendiendo y eventualmente si tenemos que cambiar, también hay que proponernos cambiar."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Por ahora vamos a aprobar esto que el legislativo eh planteó, ¿sí? eh con los tiempos y la premura que se le exigió, no avanzamos eh mucho más en cómo acomodar la dar eh una una estructura que recogiera la diversidad porque además es normal que en el legislativo no se entienda la complejidad del sistema de educación superior."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Ya no digamos de media superior también que tampoco cantas mal las rancheras, ¿no? en media superior con 32 sistemas o subsistemas distintos. Bueno, nosotros  tenemos también toda esa integración."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Bueno, entonces si me permiten ustedes eh aclarado esto y vamos a tener, insisto, un punto del Consejo Nacional de autoridades de educación normal, el CONAE, en asuntos generales para que nos hablen de cómo va a ser este proceso."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Entramos al eh modelo y política de financiamiento para la obligatoriedad y gratuidad de la educación superior.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",El objetivo es elaborar la propuesta técnica que sustente la creación de un nuevo modelo y política de financiamiento de la educación superior considerando los principios y disposiciones contenidos en el título sexto y artículos transitorios de la ley general de educación superior.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Dicha propuesta será presentada y entregada al poder legislativo, a las autoridades hacendarias y a los congresos estatales solicitando realizar las acciones necesarias para su implementación a la mayor brevedad."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",El procedimiento que les queremos proponer. La Secretaría de Educación Pública de la ANUIES convocó desde hace varias semanas a la conformación de un grupo de trabajo para la elaboración de un diagnóstico integral del financiamiento de la educación superior que apoyará la identificación y construcción de las nuevas políticas e instrumentos que requiere el desarrollo de la educación superior y el cumplimiento del derecho constitucional a la educación superior en el menor tiempo posible.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","La propuesta técnica elaborada por el grupo de trabajo de financiamiento será sometida a esta comisión electa aquí, pero tiene ya este antecedente de trabajo por los tiempos, digamos, de la construcción del presupuesto teníamos que avanzar, no podíamos esperar más a llegar el día de hoy y decir formemos una comisión, empecemos a estudiarlo. pero tiene también como antecedente la reunión en en Tlatelolco, ¿no? eh que donde se tomó digamos el parecer a ahí la integración de sindicatos, de organizaciones eh diversas tuvieron una fuerte participación de un buen número, también sobre eso y hemos venido discutiéndolo eh todas las asociaciones de eso."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Entonces el acuerdo que se propone es solicitar al CONACES la conformación de un grupo de trabajo con especialistas de la Secretaría de Educación Pública, representantes de las autoridades estatales e instituciones de educación superior que elabore la propuesta técnica que sustente la creación de un nuevo modelo y política de financiamiento de la educación superior."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Ahí está en la pantalla, por favor, el acuerdo que se propone en términos específicos también aquí, ¿no?"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Entonces, es este el acuerdo número seis."
