Participante ,Dialogo
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Discúlpeme si soy reiterativa, tiene muchos centros de innovación."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","¿Esto qué quiere decir? Los autos se diseñan en México y terminan produciéndose en otro lugar, porque ese es el nivel del talento mexicano. Y eso es cuando una industria ya generó una transferencia de tecnología."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Entonces, estos números nos permitían enfocarnos más rápidamente en qué industrias y qué planes de estudio debían modificarse"
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ",y cómo estábamos pensando desde la Secretaría de Economía una política industrial.
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","¿Por qué es importante hablar de una política industrial? Porque México lleva al menos cuatro décadas sin tener una política industrial clara, donde se delega a las empresas el crecimiento del país, que crezcan donde quieran, como quieran, bajo las condiciones que quieran y sin darles una estructura. Entonces, lo que estamos haciendo con la idea de tener una política industrial muy clara es definir qué sectores, dónde queremos que crezcan, cómo queremos que crezcan, qué queremos que garanticen, es decir, queremos que garanticen transferencia de tecnología, vamos a pasar del modelo de la manufactura, la mentefactura, como lo ha dicho el doctor Concheiro."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ",México ya no es un país de maquila y garantizar los mejores salarios para los trabajadores.
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ",Bajo esta lógica se mueve la política industrial y ¿por qué era importante definir sectores de la política industrial?
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Porque si bien México tiene buenas condiciones económicas, un buen ambiente de negocios, también tenemos un problema importante en materia de importaciones."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Somos el quinto exportador de autos, pero uno de los productos que más importamos son autopartes.Es una contradicción. Entonces, lo que necesitamos es desarrollar el mercado nacional, que se abandonó por mucho tiempo, necesitamos desarrollar este mercado, por eso se planteó la pregunta en enero pasado el presidente en la cumbre de líderes de América del Norte y dijo: a ver, díganos, qué importamos de Asia. rápido si uno va a la balanza comercial de pagos y dices eléctricos, electrónicos, cosas del sector automotriz, metales."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Entonces a partir de eso, cuando definimos estos sectores de la política industrial, no solo te quedas con industrias que garanticen los tres puntos que les decía anteriormente, sino que también resuelves un empiezas a resolver un problema de esta gran de esta gran cantidad de importaciones."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","No es la sustitución de importaciones de los setentas, pero si es un modelo de sustitución de importaciones para evitar estas dis evitar que haya crisis ante una disrupción de las cadenas de suministro."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","O sea, ¿cómo vas a estar preparado si se vuelven a romper las cadenas? Pues ya empezaste a desarrollar esos esos mercados o esos productos, esas cadenas globales de valor donde eres deficitario."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ",Entonces eh este es el objetivo de platicarles por qué los números de inversión extranjera directa y la política industrial nos daban una sensibilidad importante por dónde entrarle a trabajar de una forma muy concreta con instituciones como la SEP.
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Y fue así como hemos generado herramientas, uno, para reaccionar muy rápido y decirle a los inversionistas, el talento está y lo que sí tenemos que decirles es cuando uno res destaca las ventajas competitivas de un país, una de las más importantes y que ahora se puede convertir en un factor para la toma de decisiones de un consejo empresarial es el talento."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","O sea, hay países como Estados Unidos, como eh Alemania, Japón, que son deficitarios. Tenemos muchas solicitudes, el subsecretario no me dejará mentir que cuando hacemos programas, ya saben, ¿no? Este disfrazados de intercambio, pero es para exportar talento mexicano, ¿no? O sea, países como Japón dicen, ¿cuántos mexicanos pueden venir a quedarse, ¿no? A trabajar allá."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Entonces nosotros un poco tratamos de revertir la lógica, es decir, el ambiente de negocios es tan bueno que queremos que pues que también las empresas lleguen para que la gente se vaya cuando se quiera ir y que sea una opción."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Pero sí, el tema del talento mexicano ha sido la diferencia, está haciendo la diferencia a nivel internacional. Por ejemplo, tenemos el doble de técnicos egresados que Brasil, ¿no? Tenemos más téc este más egresado ingenieros, solo el IPN tiene más egresados ingenieros que cualquier este universidad estadounidense."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Y entre los países de la OCDE estamos por encima de Alemania en el segundo lugar, si no me equivoco, en egresados de áreas STEM. O sea, los números de México son realmente competitivos. Entonces el talento es una punta de lanza dentro de nuestras ventajas competitivas para la atracción de inversión, pero hacia allá, o sea, no es solo que tengamos el talento, es que el talento tiene que quedarse en México, pero tiene que tener las mejores condiciones. Entonces por eso era que queríamos abrir esta sesión hablando de nearshoring, pero diciéndole el nearshoring y los datos y las conclusiones preliminares que tenemos vienen de esto, de la inversión extranjera que estamos viendo todos los días."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Pero hay otro dato que nos gusta compartir y vamos a la siguiente, por favor, hacia dónde va la inversión."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","O sea, no es solamente lo que cae todos los días en el registro, nosotros tenemos un registro ahí cotidiano, pero estamos monitoreando los anuncios de inversión."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Cuando se da cuando una empresa decide hacer un anuncio de inversión, cuando ya pasó por un consejo y ya tomó la decisión de irse a un país. En ese momento hace nosotros que monitoreamos el ciclo de la inversión es lo que lo que pasa, ¿no? Esto para que una empresa anuncie haga un anuncio de inversión, quiere decir que al menos trae un un estudio entre dos y cuatro años de las condiciones del país."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Entonces eh lo que llevamos monitoreados solo de este año son más de 90.000 millones de dólares que llegarán en los siguientes dos o tres años. Es decir, el país ya le confió el el el país ya recibió la confianza, la siguiente administración que todavía no llega, ya tiene la confianza este puesta en la mesa de 90.000 millones de dólares."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Porque esas inversiones no van a llegar ahorita, van a llegar en dos o tres años, pero ya están tomadas las decisiones y si nosotros les platicáramos todos los que recibimos todos los días que están tomando sus decisiones, pues este número se convierte todavía más a más alentador."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","¿Qué es lo importante para para trabajo eh coordinación con la SEP y con el resto de las instituciones que les he platicado hacia dónde se mueven estos anuncios de inversión y qué países entran en la dinámica? Nuestro principal socio comercial e inversionista extranjero pues es Estados Unidos y evidentemente las inversiones de este país van a seguir creciendo, pero hay otros actores que no se van a quedar atrás, ¿no? y que están ahí en la mesa y pues los chinos ahí están, ¿no? y van a reconfigurar lo que está pasando. Por eso es muy importante tener claro qué es lo que queremos, ya sea dónde queremos, porque si no van a llegar y se van a instalar donde quieran, como quieran y harán lo que quieran, ¿no?"
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Entonces, este trabajo que tenemos previo con las empresas a nosotros también nos permite orientarlas de una forma mucho más oportuna y pensar en el país que queremos, pues en en las siguientes décadas."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Hacia allá el principal sector que va a crecer es el de manufactura, eso ya está anunciado, el de transporte. México no solo va a seguir siendo punta de lanza en el sector automotriz, la secretaria, buen rostro, ha dicho que ella cree que en un par de años seremos el principal exportador de automóviles y ella es la buena, nosotros nosotros la hemos visto acertar muchas veces, así que yo no dudo en lo absoluto."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Nos mantendremos como el principal exportador, productor y exportador de autos y vehículos pesados y el tema del transporte va a seguir creciendo e insisto en estas dos eh con ambas líneas, las de producción de de eh combustión interna que va no solo para atender el mercado interno, sino a toda Latinoamérica y el de la electromovilidad que va principalmente para Estados Unidos y Europa."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","El sector energético, la construcción está eh viene parece lo que revelan los anuncios de inversiones que va a crecer de forma consistente y evidentemente el comercio. Eso es importante para tomar decisiones hacia dónde y qué necesitamos hacer en materia de perfiles, ¿no? Aquí lo hemos trabajado con la educación media superior y la superior y con en esto tenemos mucha claridad y muchas de estas inversiones sabemos incluso a dónde van a llegar."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Eh si vamos con la siguiente, por favor. Ahí bueno, retomamos los sectores estratégicos de la política industrial eh los de la primera línea es eh los que ya están definidos, el eléctrico y electrónico, los semiconductores eh la automotriz incluida la electromovilidad, la agroindustria y dispositivos médicos y la industria farmacéutica."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ",Agregamos industrias complementarias que estas son parte en conjunto todas estas eh estos sectores o convocatorias que quedaron contenidas en las convocatorias de licitación del corredor interoceánico. eh entonces son de las industrias uno que nos resuelven el problema de de sustitución de importaciones garantizan una transferencia de tecnologías y hacia donde vemos que están enfocándose los anuncios de inversión.
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Adelante, por favor. Aquí es un balance de este dosier que eh no solo lo actualizaremos, sino que haremos una nueva versión antes de que cierre la administración y algo que nos ha ayudado mucho es que estos números se pueden georreferenciar. Si ustedes van a la plataforma de Data México eh con las con la información de las dos subsecretarías y del Conacyt, ahí se pueden ubicar incluso a los estudiantes por municipio eh y nos ha funcionado muy bien con el sector empresarial, así que esto es una de nuestras principales herramientas de atracción de inversión"
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Vamos con la siguiente, por favor. Eh hemos trabajado de forma recurrente e insistente eh con el modelo de educación dual. Las empresas siempre quieren ser más competitivas invirtiéndole muy poco."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Entonces algo que les hemos insistido es que deben de participar del modelo de educación dual y aquí hemos hecho una tarea conjunta de sentar a las empresas, si el si las principales empresas que invierten en el país son de Estados Unidos,"
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","por qué les damos tregua de que no formen parte del modelo de educación dual. Entonces los estamos sentando a la mesa, explicándoles el modelo dual"
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","e invitándoles muy cordialmente a que ya se apuren y que necesitamos que lo implementen porque sí da una ventaja competitiva. Ayer estábamos en un foro con la de Jeti y los estudiantes sí realmente tienen unas buenas condiciones laborales cuando terminan, pero también en la empresa es un ganar ganar. Entonces seguiremos trabajando, hemos hecho varios eventos también con los europeos que sí le entran sin problemas al al modelo de educación dual y con los eventos que ha eh promovido el subsecretario Concheiro y su equipo y ahí seguimos trabajando en una vinculación fuerte con los community colleges, con los colegios comunitarios de Estados Unidos. Ustedes saben, llevamos el diálogo económico de alto nivel con Estados Unidos, un modelo de trabajo muy operativo donde hay acciones y resultados rápidos, ¿no? Eso es de los modelos eh más interesantes porque operan muy bien que no es tan burocrático, pero ahí sí dependemos mucho de la voluntad política de los presidentes."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Llegó Trump y se acabó el diálogo económico de alto nivel, pero ahora con el presidente Biden y nuestro presidente se retoma y eh este este grupo tiene eh una línea de trabajo que es el fortalecimiento de las cadenas de suministro."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Y aquí el tema ha sido los semiconductores y nosotros hemos dado ahí el subsecretario Concheiro estuvo en la reunión hace unos meses en Washington y y pusimos a México ahí, ¿no?"
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Estados Unidos de forma conjunta con nosotros el que complementa mejor la cadena de global de valor para que se generen los semiconductores de una forma más eficiente de este lado del mundo porque ustedes saben, los hacían en Taiwán en la mesa Canadá creía que eran ellos."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Pero ya se enteraron que no son ellos, es México. México sí tiene investigación, sí tiene empresas que llevan un procesos de fases del proceso de elaboración de los semiconductores."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Entonces ya tenemos ahí muchos avances y evidentemente la diferencia es que México sí tiene talento y Estados Unidos no. Entonces vamos a complementar la cadena de semiconductores con Estados Unidos con talento mexicano y ese es uno de los temas más importantes de este diálogo económico de alto nivel y por ahí eh creo que nos quedan pendientes las empresas del sector automotriz, sobre todo las que están llegando al sur sureste del país que conforme vayan llegando asuman de forma inmediata el modelo de educación dual. Si pasamos no algo aquí ya ahora son ejemplos. Este ya es el equipo que quería presumir un poco, disculpen ustedes, pero hemos tenido ahí varias cosas. Para nosotros sí es muy importante esta vinculación que hemos logrado desde la media superior y cómo se pueden enganchar después con la superior."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Los cambios en la carrera, la verdad lo que hizo la diferencia este año es que el Tecnológico Nacional de México sacara la carrera en semiconductores. Eso nos puso así en el top del mundo. No solo en el top de la región, nos puso en el top del mundo. Hay un grupo, una red informal de semiconductores que creó la OCDE en este año y entonces empezó a a preguntarle a todos los países de la OCDE, ¿tú qué has hecho?, ¿tú qué has hecho?"
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Y cuando expusimos todo lo que habíamos hecho en México y que habíamos estrenado una carrera de semiconductores, todo el mundo se echó para atrás y vamos a tener la reunión de semiconductores de la OCDE en México el próximo febrero porque por mucho fuimos el país que que reaccionó más rápido ante la disrupción de esta cadena de suministros, pero eh la media superior no se quedó atrás y y ahí están entrando muy rápido con los cambios en las carreras."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Hemos hemos hecho varias cosas, nuevas carreras y cambios en las carreras. Eso ha sido una señal también muy importante para para las empresas porque pensaban que la SEP era inflexible, ¿no?, que eso sí iba a tardar mucho y estamos viendo cambios en en meses. Entonces eso también ha sido una gran señal y eso nos permite que la industria se siente a la mesa y que colabore de una forma más horizontal, ¿no?, no sin querer dar instrucciones, sino sentándonos en un diálogo muy horizontal."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Adelante, por favor. Ahí los muchachos tuvimos un foro de electromovilidad la media superior y en la superior va a haber carreras en electromovilidad, pero destacamos, queríamos destacar este caso porque es una empresa mexicana."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Las universidades son semilleros de micro, pequeñas y medianas empresas. Entonces si queremos que el sharing de los mejores resultados habrá que desarrollar el talento mexicano que también se incorpore al sector empresarial y estos muchachos están es trajimos una empresa mexicana que está haciendo este coches eléctricos y y evidentemente en la conversación con muchos de los estudiantes decían, pues a lo mejor si a mí no me gustaría trabajar en una empresa, sí me gustaría tener una empresa y creo que por ahí también va parte de la semilla que estamos trabajando ahorita."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Adelante, por favor. Y bueno, a ver, hay las carreras del futuro, ¿no? Si quieren que hagamos cambios y si quieren carreras nuevas, pero hay muchas cosas que están moviéndose muy rápido, la nube, la inteligencia artificial, el machine learning y muchas de las empresas ya están ya tienen los cursos y ya tienen las capacitaciones."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Los hemos sentado a la mesa y les hemos dicho, queremos que nos certifiquen a nuestros estudiantes y hay varios que que han cedido rápido. Vamos a empezar una capacitación para 130,000 estudiantes en nube. Lo que sea que esto signifique, algo etéreo, pero México se está convirtiendo en un hub de centros de datos. Tenemos al menos anunciadas de esas inversiones que les platicábamos, al menos el 20% va en centros de datos y van a necesitar perfiles que sepan trabajar la nube."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","O sea, de repente es que dicen nube dicen, ¿cómo?, ¿no? Entonces les pedimos que nos capaciten docentes y estudiantes en nube y este Amazon Web Services lo va a hacer, pero no solo los va a capacitar, los va a certificar. No queremos que solo los capacite, necesitamos que los certifique. Intel también va a certificar en inteligencia artificial, ahorita arrancaron un programa de 100 jóvenes con Jalisco, pero ya estamos viendo llevarlo a nivel nacional este jóvenes construyendo el futuro de los chips por ahí lo hemos empezado a a trabajar y bueno, seguir trabajando con Estados Unidos."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","La relación con Estados Unidos no la vamos a poder este hay que hay que consolidarla y hay que consolidarla en términos que también nosotros salgamos muy beneficiados y nuestros estudiantes vamos con el primer intento van once estudiantes ya de las ingenierías, algunos de la nueva carrera de semiconductores del Tecnológico Nacional. El quince aquí el subsecretario los despide, se van a Arizona a a formarse más en semiconductores, los vamos a monitorear, los vamos a acompañar desde aquí y los vamos a regresar."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Entonces va a ser nuestro primer intento con Estados Unidos este en el tema de talento y semiconductores y por allá allá vamos. Esto esto ha sido un trabajo que uno nosotros no veíamos antecedentes en economía de esta colaboración con la SEP y queremos institucionalizarlo porque no o sea el crecimiento económico sin esta vinculación interinstitucional no va a generar bienestar, la verdad. O sea, por eso la secretaría de bueno, rostro ha sido muy insistente, si no trabajamos con las otras instituciones que tienen también políticas de largo alcance, nos vamos a quedar a medias."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Entonces queremos que todos estos esfuerzos queden bien interinstitucionalizados y que la secretaría de economía no vuelva a pensar solo en políticas económicas desde la secretaría de economía, sino en conjunto con el resto del del gobierno para que realmente estemos hablando de bienestar y creo que tenemos una última ya, doctor, discúlpame, me extendí."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Este o ya acabamos ahí. Ya lo supe. Creo que sí. A ver, espérenme, aquí traigo mi acordeón. Sí, no. Ah, sí, y ya el tema de las MIPYMES. También tenemos ahí en economía el trabajo de las MIPYMES, el doctor nos ha insistido y si este talento, insisto, no algo que aprendimos con jóvenes construyendo el futuro es o regresaban a la universidad o a la institución educativa o se quedaban en la empresa y había otro que los estábamos dejando un poco en el limbo."
"Mtra. Iraís Barreto Canales, Titular de la Univdad de Inteligencia Económica global en la Secretaría de Economía. ","Esos se tienen que convertir y tienen que ser micro, pequeñas y medianas empresas bajo una nueva lógica y eso también lo haremos con el sector educativo. Muchas gracias, doctor, por la oportunidad y a todos ustedes este porque nos dieron la oportunidad de compartir este año largo de trabajo con con el sector educativo que ha sido muy revelador. Gracias, doctor. Perdón."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Alguna pregunta tiene que ser muy breve por los tiempos de Iraís, pero también por los nuestros. Sí, y entonces así puntuales si son tan amables. "
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Alguna pregunta tiene que ser muy breve por los tiempos de Iraís, pero también por los nuestros. Sí, y entonces así puntuales si son tan amables. "
"Mtra. Rosy Laura Castellanos Mariano, directora general del CENADEH","Buenos días, Rosi Laura Castellanos de la Comisión Nacional de Derechos Humanos. Qué gusto saludarles, solamente saber eh cómo digo, felicito el trabajo, me parece muy completo, integral, con otra visión y nada más saber si dentro de toda la política que se está llevando con las industrias eh hay un cuidado del medio ambiente, ¿no?, y que también en la formación del estudiantizado que se está preparando haya esta responsabilidad eh social, económica, política para cuidar el medio ambiente y los recursos eh que dependen de y que ya no son renovables y que nos queda muy claro con lo que inició nuestro querido subsecretario con lo que pasó en Otis. Es una muestra clara de lo que está pasando con el pues sí, el abuso y la destrucción del medio ambiente. "
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Por favor, Del Val de la UNAM. Enrique del Val UNAM. "
"Mtro. Enrique Del Val Blanco, Coordinador de Planeación, Evaluación y Simplificación de la Gestión Institucional UNAM","En uno de los cuadros usted menciona que de los 90,000 millones de pesos anunciados de dólares anunciados, sí, 90,000 dólares ya el 69% entró este año."
"Mtro. Enrique Del Val Blanco, Coordinador de Planeación, Evaluación y Simplificación de la Gestión Institucional UNAM","Es decir, quiere decir que entraron 60,000 millones de dólares este año de inversión extranjera. Usted anunció. No, pero usted dice que en 2023 ahí dice el 69% entrará en 2023. En el segundo cuadro lo dice. Entonces nada para checar. Vamos a checar, vamos a ver. Sí, falta diciembre, efectivamente. Bueno, pero el último trimestre del año"
Unknown speaker ,"Muy buenos días, tengan todas y todos ustedes. Muy buenos días, señor subsecretario. De manera muy puntual, agradecer la participación de nuestra compañera. Eh, hay algún programa, algún plan donde las empresas que están viniendo a nuestro país eh así como se les está de alguna forma invitando a que inviertan en el desarrollo del talento, que inviertan en las instituciones que forman ese talento."
Unknown speaker ,"Sería muy positivo el invitar a las empresas extranjeras a que inviertan en centros de innovación y desarrollo tecnológico, de transferencia de tecnología en las instituciones y que sean ellos en conjunto con quienes podamos ir construyendo las currículas y en su momento, pues bueno, es agilizar la formación del capital humano, pero también la oportunidad para nuestros futuros profesionistas y por supuesto a los técnicos que estamos formando. Es cuanto."
"Dra. María Luisa Flores del Valle, Presidenta de ALPES","Bueno, pues buenos días a todos. Eh, yo celebro el que estemos aquí sentados y que finalmente haya este tipo de comunicación con la Secretaría de Economía y y sobre todo la academia que es sumamente importante."
"Dra. María Luisa Flores del Valle, Presidenta de ALPES","Pero yo creo en el trinomio, o sea, creo en esta trilogía en donde es muy importante que exista, por supuesto, la academia, como primer punto, la parte de gobierno, pero también la parte empresarial. Tenemos que sentarnos a la mesa y tenemos que dialogar juntos, porque hoy en día la la empresa te dice que batalla hasta en un 65% para poder encontrar ese talento requerido dentro de las empresas y nosotros somos quienes educamos. Yo lo único que, mi comenatario va sobre aportar en esta mesa, creo conveniente que todo el sector privado y el todo empresariado también tiene que sentarse. Hoy en día si algo nos dejó la pendamia es la palabra flexibilidad. "
"Dra. María Luisa Flores del Valle, Presidenta de ALPES","Y la flexibilidad incluye que nos preparemos, que bajemos eh eh la cabeza y y reconozcamos realmente qué es lo que nos falta, en qué estamos fallando y qué es lo que podemos hacer mucho. Yo creo igual que tú, definitivamente que en México hay mucho talento, creo mucho en todas las personas y en todos los jóvenes que hasta con pocos recursos tienen un talento bárbaro. Pero quizá no estamos canalizando bien, no estamos creando los puentes necesarios o los puentes prudentes para poder llegar a los resultados efectivos, a lo que realmente necesitamos."
"Dra. María Luisa Flores del Valle, Presidenta de ALPES","Entonces sí sí y y buscar el el empoderamiento de estas competencias blandas que tanto necesitamos y y dirigiamos efectivamente desde la academia los puestos tanto técnicos como de licenciatura que realmente estamos necesitando, pero primero que el extranjero está la iniciativa privada de México."
"Dra. María Luisa Flores del Valle, Presidenta de ALPES","Que finalmente va a ser un ecosistema con todas esas empresas que llegarán y que finalmente también queremos que produzcan. Nada más es un comentario, pero celebro, celebro subsecretario que el día de hoy estemos haciendo este diálogo, por supuesto."
"Mtra. Xóchitl Clemente Parra, directora de Educación Superior en Chiapas","Una pregunta muy concreta. Eh, ¿qué planes tienen de trabajo con nosotros subsistemas de educación superior? Digo, aquí hablaron ahorita del tecnológico que creo que tiene un trabajo más avanzado, pero con el resto de los subsistemas, ¿cuáles son sus proyecciones?"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Por favor. Le pasan el micrófono. Sí, a quién. "
"Dra. Verónica Adriana Palma Esteves, Rectora Universidad Cuautiltán Izcalli  ","Eh, buenos días. Eh, Adriana Palma de la Universidad de Cuautitlán Izcalli. Y bueno, una vez más muchas felicidades, creo que eh más que seguir platicando, ya estamos haciendo y eso es verdaderamente importante. Eh, muy puntual es que eh debemos de revisar esta profesionalización e institucionalización de las MIPYMES. Eh, nosotros estamos con una nueva escuela justamente de PYMES en la universidad, ¿por qué? Porque ya existen eh muchas iniciativas en este proceso y tienden a desaparecer cada vez más eh con los retos y los desafíos que se nos han presentado en los últimos años. Entonces es muy importante que consideremos la profesionalización e institucionalización de las PYMES porque eso va a garantizar que conti que continúen existiendo y no solamente existiendo, sino generen una una una una relevancia y con el new sharing mucho más, porque si no las hacemos fuertes hoy que tenemos esta posibilidad, entonces eh no bastará solamente con eh egresar un buen talento humano por parte de las instituciones educativas. Gracias."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Muy bien, me me dice José que también estabas pidiendo la palabra, ¿no? Adelante, por favor."
Unknown speaker ,"Muy buenas tardes, días todavía. Eh, yo considero que sí es importante todo lo que se ha comentado eh aquí en la mesa, pero que te considero que lo que que tenemos que ir más allá, tenemos que sentar las bases administrativas y teóricas para poder hacer posible que este anhelo que se tiene de tener una política eh industrial eh verdaderamente tenga un sustento en la academia. O sea, porque si no vamos a estar emitiendo pequeños pequeños dados como ya se está viendo de acciones específicas."
Unknown speaker ,"Si tendríamos que plantear o replantear crear una sinergia entre las instituciones de educación superior y las instituciones de educación media superior para determinar por cada uno de los estados un trabajo sectorial, eh un trabajo eh estatal, aprovechar la federalización y poder sentarnos con los secretarios de economía de cada una de las entidades federativas y determinar a ver, en Hidalgo las vocaciones regionales son estas, las la la atención específicamente tiene que ver con lo metalmecánico, con lo automotriz, con la eh con la logística y el transporte y entonces a a raíz de ese de esas necesidades de que son al final del día las que hacen posible la atracción de las empresas, poder determinar un cruce entre lo que nosotros vamos a ofertar como"
Unknown speaker ,"como eh parte del sistema educativo, porque si no vamos a seguir dándole vueltas y vueltas y vamos a no no vamos a llegar a un buen puerto, ¿no? Yo creo que es muy importante lo que se ha planteado aquí, pero sí tendríamos que pensar en un plan nacional eh completamente de identificación de vocaciones regionales y aprovechar el talento que se tiene en las instituciones de educación superior para determinar estos estos microplanes o planes eh sectoriales de los de las de los estados para poder eh apoyar la vocación regional de cada uno de los estados y poder que cada uno de los estados pueda alcanzar eh su máximo potencial para hacer atracciones de inversiones, porque no es lo mismo la realidad que tiene un estado como Aguascalientes o un estado como Jalisco o un estado como Hidalgo, que la realidad que tienen los estados del norte o los del sur sureste, ¿no? Entonces cada cada uno de los estados tiene sus propias características y está está empatado con muchísimas otras cosas que tienen que se sopesan en la atracción de inversiones como lo pueden ser la movilidad, este eh las instituciones eh de salud pública, las instituciones de educativa del nivel básico. Entonces yo creo que tenemos que trabajar en identificar primero cuáles son nuestras vocaciones y con y hacer un cruce con la Secretaría de Economía."
